Chr	Locus	Gene Name	CT State 1	CT State 2	CT State 3	CT State 4	CT State 5	CT State 6	CT State 7	CT State 8	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_3803	rfaC	157.7	327	386.2	196.9	298.4	241.5	0	161.6	262.8	341.6	261.5	283.7	226.9	292.6	294.1	287
DH10B	ECDH10B_3804	rfaL	201.3	251.6	155.7	255.3	198.3	344.1	57.8	134.3	206.6	348.2	312.4	251.1	276.8	264	180.8	211.7
DH10B	ECDH10B_3805	rfaK	148.4	120.4	123	199.9	59.3	167.8	101.7	0	109.6	185.3	206.2	266.1	212	172.3	115.6	124.7
DH10B	ECDH10B_3806	rfaZ	62.4	117.4	71.7	145.3	87.8	239.5	213.7	0	90.6	187.5	200.3	178.7	189.4	114.9	76.4	115.8
DH10B	ECDH10B_3807	rfaY	57.4	61.6	56.4	145.3	145.7	155.3	191.1	0	36.4	174.8	176.9	80.5	107.7	122.7	101.8	72.1
DH10B	ECDH10B_3808	rfaJ	110.4	62.8	67.9	164.5	84.5	185.5	0	0	153.2	217.1	96.2	262.5	111.9	160.9	126.5	98.8
DH10B	ECDH10B_3809	rfaI	106.2	43.8	153.7	143.7	134.2	103.4	0	0	180.5	175	110.8	192.9	110.7	156.9	75	124.2
DH10B	ECDH10B_3810	rfaB	124.6	106.8	133.2	163.2	137.6	221.3	0	0	184.1	252.5	246.7	174.9	151.8	118.1	122.7	129.9
DH10B	ECDH10B_3811	rfaS	105	123.3	88.5	136.2	119	153.9	168.6	271.2	127.2	226.8	160.4	335.1	230.8	110.2	110.8	112.8
DH10B	ECDH10B_3812	rfaP	119.4	84.9	102.6	173.1	159.5	126.4	0	0	188.2	236.9	185.3	151.8	96.6	145.2	131.8	95.7
DH10B	ECDH10B_3813	rfaG	109.6	208.6	140.2	148.9	58	192.4	0	12.5	172.8	239.1	178.7	237.3	146.6	196.3	217.3	174.1
DH10B	ECDH10B_3814	rfaQ	180.2	234.2	311.5	212	152.2	228.4	0	299.7	257.4	190.5	191.3	200.5	274.6	203.1	104.6	197.7
DH10B	ECDH10B_3815	kdtA	122.4	111.4	142.7	175.6	175.6	167.5	342	0	252.3	310.1	124	159.4	97.5	147.1	73.4	127.7
DH10B	ECDH10B_3816	coaD	179.6	91.4	30.8	161.6	119.4	174.9	0	0	289.3	149.3	72.7	177.6	115.8	113.5	69.4	67.3
DH10B	ECDH10B_3817	mutM	63.1	70.3	46.3	76.3	159.1	154	0	0	116.8	103.3	64.6	90	88.5	68	24.3	34.6
DH10B	ECDH10B_3818	rpmG	334.2	274.8	422.6	325	369.5	261.3	0	0	364.3	215.1	334.1	233	277.5	343.3	40.6	138.3
DH10B	ECDH10B_3819	rpmB	126.9	58.4	195.5	127.2	194.7	250.2	0	59.5	143	308.3	83.2	423	155.1	175	236.3	96.8
DH10B	ECDH10B_3820	yicR	42	17.3	0	16.3	0	8.1	0	0	12	26.7	0	2.4	26.8	18	6.8	23.5
DH10B	ECDH10B_3821	dfp	114.1	95.8	66.2	139.2	104.3	113.5	0	0	126.1	166.5	113.1	128.2	163.7	150.9	80.6	108
DH10B	ECDH10B_3822	dut	92.3	67.5	153.5	190.2	45.4	207.7	0	0	156.9	150.9	174.6	142.3	49.1	167.9	116.2	102.6
DH10B	ECDH10B_3823	ttk	228.4	177.9	234.5	216	226.6	282.5	122	0	226.3	327.6	249	226.3	234.2	168.7	87.5	113.7
DH10B	ECDH10B_3824	pyrE	139	75.5	173.5	133.2	156.2	232.7	245.8	0	211.2	204.5	192.6	178.7	61.4	106.9	149.7	62.5
DH10B	ECDH10B_3826	yicC	437.5	474.7	510.1	480.7	423.7	555.3	154.6	65.3	521.4	619.6	560.1	495.8	669.2	613.5	501.1	518.6
DH10B	ECDH10B_3827	dinD	74.1	24.3	47.8	84.5	198.7	146.6	250.2	0	92.4	147.5	152.6	155.3	151	132.2	269.7	188
DH10B	ECDH10B_3828	yicG	21.1	36.1	11.2	32.4	82.4	0	0	0	35	28.3	0	26.9	7.3	21	13.5	10.3
DH10B	ECDH10B_3829	ligB	24.4	33.4	24.6	25.1	30.3	45.3	0	16.8	20.4	30.2	24.3	23.9	33.6	31	42.7	28.1
DH10B	ECDH10B_3830	gmk	662	607.9	513.5	630	981.9	546.7	486.4	293.7	679.7	671.5	610.2	653.9	491.3	603.5	554.4	466.1
DH10B	ECDH10B_3831	rpoZ	399.6	426.6	1257.5	615.9	299.8	680.8	835.8	0	970.5	466.1	390.2	474	756.8	505.1	362	114.8
DH10B	ECDH10B_3832	spoT	460.3	566.1	568.3	658.9	539.5	617.5	80.4	253.3	670	828.6	520	721	391.6	511.1	273.1	292.6
DH10B	ECDH10B_3833	spoU	81.4	176.2	210.1	246.7	262.9	225.4	228.7	163.5	354.8	333.3	181.4	324.8	157.2	234.5	124	140.8
DH10B	ECDH10B_3834	recG	86.7	120.9	105.6	131.9	214.8	204.5	29.2	169.3	205.3	218.8	182.5	257.3	161.5	191.9	114.9	99.9
DH10B	ECDH10B_3835	gltS	151.3	123.1	95.7	125.8	117.4	84.9	140.9	771.6	204.5	122.8	233.9	115.1	243.1	134.7	106.1	168.9
DH10B	ECDH10B_3836	yicE	58.3	32.1	12	23.4	32	32.1	0	0	40.9	46.9	30	7.7	30.9	26.7	31	17.3
DH10B	ECDH10B_3837	yicH	140.1	102.1	60	97.1	54.9	80.6	0	247.4	82	94.2	87.8	64	176.7	161.5	186.4	219.3
DH10B	ECDH10B_3838	yicI	35.9	37.2	6	23.5	72.7	50.8	0	60.8	26.8	28.9	34	25.4	189	218.2	278.1	291.2
DH10B	ECDH10B_3839	yicJ	23.9	7.8	0	7.3	0	6.7	0	0	6.5	9.4	9.3	12	91.4	91.3	105.1	108.9
DH10B	ECDH10B_3841	setC	3.4	0	0	3.5	0	16.9	0	0	0	3.3	19.8	6.8	0	1.3	3.8	0
DH10B	ECDH10B_3842	yicL	62.9	24.2	28.8	45.2	46.5	40	0	0	69.8	57.7	43.5	43.5	32	41.1	87.7	40.5
DH10B	ECDH10B_3843	nlpA	28.2	65.8	28.9	68.2	5.8	39.5	0	0	40.2	44.3	51.9	77.2	0	24.4	17.6	33.5
DH10B	ECDH10B_3844	yicS	23.9	0	33.5	0.8	0	0	0	0	40	8.6	0	0	0	10.9	0	8.2
DH10B	ECDH10B_3845	yicM	71.7	118.6	159.2	117.7	311	295.3	143.3	104	280.9	252.5	104.6	85.8	233.4	157.7	93.8	134.2
DH10B	ECDH10B_3846	yicN	106.2	64.5	8.7	45.8	35.1	64.6	0	0	80	65.5	97.1	86.4	45.5	100	172.1	91.3
DH10B	ECDH10B_3847	yicO	21	8.6	0	4.3	0	19.6	0	0	15.9	10	8.5	10.4	13.4	3.4	8.5	2.5
DH10B	ECDH10B_3848	ade	46	51.8	65.8	57.3	27.9	37	103.1	167.6	55.9	46.2	83.3	85.3	20.8	28.8	4.3	17.6
DH10B	ECDH10B_3849	uhpT	13.7	27.6	46.7	21.3	28.6	23.2	0	0	14.5	16.6	26.7	25.8	14.2	16.7	6	6.1
DH10B	ECDH10B_3850	uhpC	15.2	15.2	93.4	50	28.9	72.9	0	106.8	48.1	42.2	33.3	37	74.7	39.6	53.3	44.8
DH10B	ECDH10B_3851	uhpB	35.4	92.2	160.1	151.9	186.4	120.9	0	75	145	108.8	143.8	138.1	131.2	126.6	104.2	86.9
DH10B	ECDH10B_3852	uhpA	120.4	108.1	131.8	85.7	161.6	108.2	287.6	0	81.2	65.2	86	68.9	125.9	56.6	66.6	189.9
DH10B	ECDH10B_3853	ilvN	58.6	79.3	61	124	142.2	23.8	0	0	8.1	45.6	46.9	51.6	83.2	48.6	78	116.1
DH10B	ECDH10B_3854	ilvB	144.2	267.4	319.9	356.8	150.8	111.3	266	33.4	112.6	119.5	248.3	202.5	233.5	203.6	226.8	298.7
DH10B	ECDH10B_3855	ivbL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3856	emrD	41.5	65.6	34.9	50.3	91.3	85.8	0	35.7	81.4	57.9	71	34.4	44.6	27.8	63.9	27
DH10B	ECDH10B_3857	yidF	54.4	40.2	0	35.7	22.4	30.9	0	0	26.5	37.4	41.1	36.6	0	24.2	47.1	38.2
DH10B	ECDH10B_3858	yidG	0	0	48.9	14.3	0	0	0	0	0	4.8	75.2	0	24.7	46.9	41.7	72.3
DH10B	ECDH10B_3859	yidH	49	42	0	32	0	0	0	0	17.6	43.1	6.5	0	41.2	21.9	10.9	9.5
DH10B	ECDH10B_3860	yidI	35.6	106	39.4	40.6	35.4	32.5	0	313.3	51.3	53.3	38.8	47.7	61.8	45.9	69	35.5
DH10B	ECDH10B_3861	yidJ	15.4	16	25.7	10.6	10.7	22.7	0	0	15.8	39.9	8.1	20.8	21	10.6	16.7	24.6
DH10B	ECDH10B_3862	yidK	0	4.9	5.7	3.5	0	4.5	0	0	3.3	9	0	0	0	5.9	0	1.8
DH10B	ECDH10B_3863	yidL	0	0	20.3	15.2	0	0	0	0	4.6	0	0	11	0	5.5	3.3	42.1
DH10B	ECDH10B_3868	glvG	19.7	12.3	23	5.2	0	0	0	0	0	24.6	0	46.7	0	9	0	8.9
DH10B	ECDH10B_3869	glvC	22.3	0	3.7	12.7	10.8	25.7	0	0	11.4	16	0	11.9	4.4	5.4	0	4.7
DH10B	ECDH10B_3870	yidP	0	0	17.9	2.4	0	0	0	0	0	11	11.6	4.5	18.8	5	0	10.1
DH10B	ECDH10B_3871	yidE	323.3	158.3	90.2	84.7	126.4	92.7	80.4	101.8	167.7	109.2	101.8	96.1	122.4	87.7	72.9	74.8
DH10B	ECDH10B_3872	ibpB	1465.3	1228.7	43.7	153.8	808.7	368	2094.2	2695.1	90	66.6	38.9	185	137.9	172.5	511.7	293.3
DH10B	ECDH10B_3873	ibpA	1387.7	1026	100	121.2	738.1	212.1	1290.3	1260.1	110.3	75.1	20.2	126.9	75.8	83	100.6	99.8
DH10B	ECDH10B_3874	yidQ	147.5	152.5	195.4	92	0	185	0	0	83.4	142.7	259.6	294.6	29.6	102.3	106.8	161.3
DH10B	ECDH10B_3875	yidR	34.7	82.3	47.9	91.5	34.1	80.5	0	127.7	105.4	87.2	72.4	88.7	82.6	99.6	98.4	95.4
DH10B	ECDH10B_3877	dgoT	10.1	5.4	0	2.9	0	22.6	0	0	14.9	8.1	18.8	2.5	0	4.7	6.4	12.4
DH10B	ECDH10B_3878	dgoD	12.2	14.1	0	3.4	0	12.7	0	0	15.6	12.9	0	7.9	5.5	11	9.9	12.6
DH10B	ECDH10B_3879	dgoA	0	0	0	7.6	0	0	0	0	0	10.7	0	0	0	10.5	0	0
DH10B	ECDH10B_3880	dgoK	43.3	11.4	0	27.3	0	29.8	0	0	4.3	12.7	17.3	4.3	0	20.9	27.6	23.7
DH10B	ECDH10B_3881	dgoR	27.6	10	12.9	4.3	0	24.6	0	0	0	10.5	0	7.8	16.9	19.3	0	15.3
DH10B	ECDH10B_3882	yidX	62.6	18.7	28.5	56.4	63	50.4	0	0	18.6	59.3	31.2	31	24.6	52.3	54.1	48.2
DH10B	ECDH10B_3883	yidA	223.2	366.3	110.4	194.5	86.1	310.7	104.5	242.8	160.4	209.1	139	224.2	189.7	317.3	136.9	208.2
DH10B	ECDH10B_3884	yidB	52.8	32.8	9.9	24.2	71.8	0	0	0	24.8	35.2	0	40.3	0	15.8	34.1	0
DH10B	ECDH10B_3886	recF	149.4	245	180.9	256.5	251.9	410.1	327.8	170.7	356.8	504.9	259.9	268.6	171.1	214.7	158.6	135.1
DH10B	ECDH10B_3887	dnaN	223.1	421.4	469.3	325	654.8	600.8	154.4	0	661	690.1	318.9	399.3	372.1	330	305.9	366.4
DH10B	ECDH10B_3889	rpmH	64	0	146.8	168.2	146.7	21.8	0	0	156.9	54.8	64.5	121.7	57.2	42.4	53.7	36.4
DH10B	ECDH10B_3890	rnpA	476.2	703.2	846.3	1100.9	1984.9	648.2	438.4	0	1667.2	1123.2	1004.9	971	699.7	577.2	296.5	419.1
DH10B	ECDH10B_3891	yidD	237	128.2	191.1	292.1	283.8	146.3	0	0	219	370.1	79.4	201.6	118.1	153.6	190.7	44.4
DH10B	ECDH10B_3892	yidC	939.3	966.2	1582.8	1764.7	1329.6	1344.7	914.1	573.6	1845.8	2143.2	1353.9	1619.5	1123.9	1308.8	649.4	727.5
DH10B	ECDH10B_3893	trmE	116.8	108.2	87.4	137.2	90.9	122.4	0	0	134.2	163.3	91.1	85.6	47.9	91.4	51	55.9
DH10B	ECDH10B_3894	tnaC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3895	tnaA	618.8	57.6	11.1	16.1	83.2	27.2	0	0	32.9	33.7	38	13.6	186.1	244	746.8	1246.6
DH10B	ECDH10B_3896	tnaB	97.2	17.3	8.7	5.1	0	10.5	0	0	9.8	10.5	20.1	24.1	40.9	37	147.4	139.5
DH10B	ECDH10B_3897	mdtL	9.4	71.3	29.3	20	0	26.2	0	0	70.1	29.7	20	53.3	36.6	16.3	37.3	15.9
DH10B	ECDH10B_3898	yidZ	83.6	139.5	102.7	75.9	157.5	148.4	0	0	137.8	156.4	41.1	115	71	90.5	123.8	105.9
DH10B	ECDH10B_3899	yieE	253.9	334.2	208.3	103.8	169.2	372.9	0	0	544.9	434.6	160.2	241.3	64.7	105.8	125.2	95
DH10B	ECDH10B_3900	yieF	282.9	249.7	55.6	97.2	19.6	236.3	0	0	345.4	299.8	112.4	51.1	136	61.5	36	46.8
DH10B	ECDH10B_3901	yieG	292.2	212.2	427.4	292.9	371.1	472	344.8	105.4	470.4	515.3	251.1	209.6	193.6	98	101.8	82.3
DH10B	ECDH10B_3902	yieH	30.1	86.7	59.2	54.5	0	104.1	0	0	33.9	83.7	56.9	29.8	53.8	46.6	69.3	39
DH10B	ECDH10B_3903	yieI	0	0	10.5	24.8	0	42.8	0	0	53.3	34.1	0	32.1	0	11.9	0	22.6
DH10B	ECDH10B_3904	cbrC	42.6	17	0	55	18.9	96.9	0	0	61.6	44.8	36.1	10	29	17	21.9	4.1
DH10B	ECDH10B_3905	yieK	0	0	0	10.6	0	0	0	0	10.4	14.8	8.4	9.6	0	7.6	6.3	11.3
DH10B	ECDH10B_3906	yieL	0	0	26.4	8.1	13.3	0	0	0	1.2	7.4	7	3.1	0	5.3	12.6	6.3
DH10B	ECDH10B_3907	bglH	14.3	4.8	0	0.5	4.9	0	0	0	3.2	4.1	8.9	4.6	0	3.7	0	6.7
DH10B	ECDH10B_3908	bglB	0	9.3	21.6	2.4	12.4	20.7	0	0	4.3	8.5	0	0.8	0	2.6	9.1	2.6
DH10B	ECDH10B_3909	bglF	154.3	244.6	194.8	247.6	331.3	410.5	71.1	82.6	436.2	789.2	261.7	258.7	209.1	229.4	193.9	252.1
DH10B	ECDH10B_3910	bglG	38.3	31.3	0	10.9	32.3	0	0	0	41.1	8.5	0	5.8	18.2	14.3	24.4	24.5
DH10B	ECDH10B_3911	phoU	237.5	57.2	65.2	68.1	173.2	104	0	77.7	96	75.7	52.2	79.8	129.6	84.7	35.4	79.8
DH10B	ECDH10B_3912	pstB	142.5	127.3	31.8	83.3	6.2	73.6	94.1	236.8	55.3	100.9	109.7	186.3	26.6	101.7	182.9	86.9
DH10B	ECDH10B_3913	pstA	130.5	44	23.2	38.5	21.4	71.7	95.4	221.5	36.5	37.2	32.3	18.7	0	40	14.4	22.7
DH10B	ECDH10B_3914	pstC	111.7	105.8	45.2	53	149.2	68.2	139.1	293.7	34.3	35.3	45.8	19.5	12.1	29	13.4	44.9
DH10B	ECDH10B_3915	pstS	228.3	187	92.8	95.4	243.1	125	956.4	866.9	110.8	87.6	47.4	73.1	130.9	74.6	71.3	103.5
DH10B	ECDH10B_3917	glmU	865.8	1390.2	427.9	598.5	540.9	506.1	283.4	514.2	526.7	737.6	383.4	742.2	438.1	696.5	250.7	309
DH10B	ECDH10B_3918	atpC	1312.9	1267.8	1394.4	1153.7	989	1026.8	202.3	1040.7	1228.4	1358.8	1101.6	1303.4	680.9	579.3	254.1	234.2
DH10B	ECDH10B_3919	atpD	3693.6	4517.3	4740.2	5281.4	2696.2	4089.9	1255.4	1192.8	5247	6021.3	5818	4686.6	2372.3	2526.9	1391.3	1416.8
DH10B	ECDH10B_3920	atpG	2353.3	3027.1	2615.5	3643.7	1394.4	2895	365.4	212.2	2928	3286.3	2892.4	3146.2	1441.1	1540.7	688.6	798.3
DH10B	ECDH10B_3921	atpA	3749.7	5053.5	5507.2	5438	2797	3821.5	944.8	2331.7	3992.5	5609.6	4258.5	4651.9	2156.8	2788.4	1321.5	1468.5
DH10B	ECDH10B_3922	atpH	2213.6	2396.3	2874.8	2022.1	1683.9	2453.1	68.2	1188.2	1771	1763.9	2140.4	2155.6	1290.9	1177.1	744.2	625.5
DH10B	ECDH10B_3923	atpF	2669.3	2266	2057.8	2613.6	1473.2	2024.2	206.2	0	2893.4	2635.5	2413.8	3129.3	1221.9	1405.3	879.1	1205
DH10B	ECDH10B_3924	atpE	2677.8	2975.3	4453.3	2323.7	2181.7	2409.8	860	998.7	2493	2074.2	1943.5	1617.4	1060.8	964.7	1277.3	502.9
DH10B	ECDH10B_3925	atpB	2219	1474.8	2339.2	2195.3	1675.3	1670.4	148.8	1209.5	2241.2	2139.2	1998.4	1258.9	847	851.8	728.2	586.8
DH10B	ECDH10B_3926	atpI	165.8	513	571.9	676.4	480.4	410.3	0	0	851.3	543.5	812.2	257.5	465.9	199.6	286.1	178.2
DH10B	ECDH10B_3927	gidB	168.7	72.8	257.6	320.3	341.8	283.8	564.2	0	297.2	337.9	212.7	195	191.1	200.4	257.2	205
DH10B	ECDH10B_3928	gidA	396.8	512.2	823.7	640.2	819.3	693.1	308.3	790.8	681.5	700.1	520.1	728.8	728.1	624.5	449.4	468.6
DH10B	ECDH10B_3930	mioC	304.8	206.2	490.8	710.7	448.1	424.9	0	444.6	430.5	563.8	594.5	487.8	597.6	764.8	654.7	744.8
DH10B	ECDH10B_3931	asnC	24	70.4	12.9	86.7	0	15.1	79.4	0	83.1	130	85.9	98.1	85.9	56.6	87.4	55.2
DH10B	ECDH10B_3932	asnA	826.9	797.4	579.9	667.4	2155.6	817.4	733.6	255.6	703	470.2	665.3	526.4	594	889.4	863.7	631.1
DH10B	ECDH10B_3933	viaA	211.3	263.9	153.5	126.4	256.5	189.3	217.4	0	147.2	222	90.9	69.4	123.5	190.2	80.8	103.3
DH10B	ECDH10B_3935	trkD	113.7	166.3	62.8	101.1	145.6	132.3	0	60.4	152.6	144	86	73.2	62.8	57.8	21.9	48.9
DH10B	ECDH10B_3936	rbsD	7073.1	3187.8	1596.3	3110.4	992.8	1391.7	0	906.4	2655.2	2015.7	3711	5210.9	3346.7	2760.6	2705.2	4874.4
DH10B	ECDH10B_3937	rbsA	1105.8	1121	638.3	972.3	770.4	486.8	290.2	206	605.8	577.5	685.4	975.8	982.7	1268.2	973.1	1399.5
DH10B	ECDH10B_3938	rbsC	2881.2	2313.2	2254.6	2712.9	1797.4	1604	62.8	262.7	1260.2	1367.9	3345.5	2187.9	2351.5	1970.8	2469.9	1779.1
DH10B	ECDH10B_3939	rbsB	4073.4	3842.2	2554	2974.8	1904.1	1713.9	204.4	47.5	1736.6	2262.8	2811.6	2762	2145	3050.2	2823.9	4076.9
DH10B	ECDH10B_3940	rbsK	1261.3	1295.7	1121.7	1257.2	937.8	933.2	208.9	15.2	818	1066.5	880	1060.2	704.6	682.3	651.9	850.4
DH10B	ECDH10B_3943	hsrA	120.8	114.2	53.2	47.2	61.3	91.1	93.5	0	115.7	135.3	91.9	72.1	99.8	62.6	66.3	71.2
DH10B	ECDH10B_3944	yieP	998.3	684	276	263.1	326.1	401.2	0	508.7	600.5	358.5	441.1	567.9	293.6	396.3	457.7	311.7
DH10B	ECDH10B_3951	hdfR	63.3	76	69.3	94.4	132.6	246.6	0	100.7	104.8	146.2	50.6	51.1	67.2	98.6	83.8	69.7
DH10B	ECDH10B_3952	yifE	425.9	551.6	349	208.5	323.9	115.9	0	956.6	193	207.2	147.7	204	182.5	196.3	35.7	162
DH10B	ECDH10B_3953	yifB	35.6	69.5	66.7	53.7	63.6	36.7	0	63.6	85.9	72	29.8	38.7	16.2	29.1	45.9	39.3
DH10B	ECDH10B_3954	ilvL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3958	ilvM	0	0	0	0	0	23.3	0	0	0	0	0	0	0	4.3	0	29.7
DH10B	ECDH10B_3959	ilvE	398.9	376.5	86.9	115	49.6	159.8	117.5	0	209.1	222.8	147.6	87.6	57.8	38.4	50.5	40.6
DH10B	ECDH10B_3961	ilvA	132.4	166.8	75.3	96.8	62.8	69.3	110	0	124.3	150.1	94.7	138.1	39.5	61.4	43.6	77.9
DH10B	ECDH10B_3962	ilvY	57.2	39.6	11	49.2	58.7	66.3	0	0	152.7	44.8	78.9	90.6	100.3	67.2	49.1	72.9
DH10B	ECDH10B_3963	ilvC	2445.4	6577.6	1468.9	1756.2	361.2	1043	205.6	477.6	1554.5	1192	1369.9	1881.6	226.5	150.4	141	83.4
DH10B	ECDH10B_3964	ppiC	266.6	267.4	286.7	188.4	0	150.2	0	0	185.3	146.1	118.3	193.9	298.8	123.3	24.2	116.6
DH10B	ECDH10B_3967	rep	84.3	79.5	141.4	99.3	183.4	99.4	132.1	0	141.3	151.9	166.9	158.3	141	150.5	112.3	112.2
DH10B	ECDH10B_3968	gpp	497.6	648.2	512.6	577.4	513.3	667.9	408.8	446.3	755.7	777.8	482.1	704	386.3	361.4	299.2	243.4
DH10B	ECDH10B_3969	rhlB	1078.6	1180.4	1344.2	1019.6	709	1226.9	776.8	646	1313.3	1463	1094.5	1163.8	803.7	902.9	819.1	658.3
DH10B	ECDH10B_3970	trxA	416.2	380.1	430.2	484.4	472.6	319.7	0	0	233.9	516.1	455.1	539.4	472.7	403.3	344.1	282.5
DH10B	ECDH10B_3971	rhoL	0	0	0	0	0	7.5	0	0	0	7.7	29.7	5.3	0	1	0	5.9
DH10B	ECDH10B_3972	rho	2342.6	2432.4	3444.6	3696.1	3560.6	3174.5	1580.3	1600.2	2653	3592.2	2213.9	3209.7	2063.2	2083.1	1759	1459.3
DH10B	ECDH10B_3973	rfe	328.8	332.5	177.7	243.3	194.6	383.7	0	319.3	318.5	486.9	215	170.5	129.9	91.9	14.4	76.8
DH10B	ECDH10B_3974	wzzE	331.3	300.6	105.5	153.4	155	197.9	69.6	161.6	283.7	382.7	134	125.5	126.7	112.5	68	53.9
DH10B	ECDH10B_3975	rffE	262.4	281.7	188.3	179.4	177.3	256	0	0	351.3	451.9	110	267.8	48.3	94.2	79.6	58.2
DH10B	ECDH10B_3976	rffD	256.4	291.8	389.5	278	223	317.1	326.8	535.9	451.4	512.1	182.6	278.5	116.4	87.7	65.3	53
DH10B	ECDH10B_3977	rffG	149.3	167.9	204.9	184.9	90.9	233.6	0	0	248.6	334.9	126.4	227.9	93.2	79.3	47.5	43.8
DH10B	ECDH10B_3978	rffH	114.8	135.2	95	127.7	83	96.9	110.1	127.9	255.7	238	76.5	139.2	31.5	58	29.2	40.4
DH10B	ECDH10B_3979	rffC	63.9	78.7	96.4	156.3	51.9	173.4	395.7	0	182.7	184.5	140.5	98.5	110.2	67	51.6	30.8
DH10B	ECDH10B_3980	rffA	53.2	147	85.4	94.4	35.2	98	0	0	169.8	172.3	81.8	83	36.5	64.9	71.6	34.4
DH10B	ECDH10B_3981	wzxE	93	103.3	62.3	167.7	71.2	153.3	0	0	296.5	214.4	156.4	142.7	160.5	69.1	52	22.7
DH10B	ECDH10B_3982	rffT	116	85.5	65.7	130.4	78.1	130.5	112.4	0	148.6	171.7	104.6	92.3	40.7	55.5	30.1	44.4
DH10B	ECDH10B_3983	wzyE	16.3	46.1	98.4	76.5	60	103	0	0	111.7	142	51.6	62.2	61.6	41.3	17.9	27
DH10B	ECDH10B_3984	rffM	89.3	46.7	21.3	54.7	12.9	120.6	0	0	119.4	114.6	100.3	62.2	35.1	57.4	34.7	61.9
DH10B	ECDH10B_3985	yifK	111.4	117.1	157.2	212.1	182.6	138.4	78.8	0	204.8	193.6	230.9	178.3	109.3	83.5	56.8	22.6
DH10B	ECDH10B_3990	aslB	26	13.1	23.9	20.2	24.5	52.3	78.6	0	61.7	110.1	9.8	13.4	34.1	18.8	1.2	21.7
DH10B	ECDH10B_3991	aslA	13.9	26.5	17.3	4.9	31.7	47	102.6	0	40.1	41.2	29.3	14.9	9.2	7.1	12.8	16
DH10B	ECDH10B_3993	hemY	378.6	493.1	251.2	262.2	344.4	431.7	81.1	117.8	420	369.5	316.8	410.7	524.2	514.8	416.7	367.8
DH10B	ECDH10B_3995	hemD	342.3	451.7	314	303.1	210.5	353.4	0	95.1	402.1	333.8	217	348	477.9	506	352.4	364.8
DH10B	ECDH10B_3996	hemC	439.6	668.2	379.9	393.5	435.9	358.9	309.3	493.9	509.2	375	471.8	479.8	637.6	794.1	703.1	676.2
DH10B	ECDH10B_3998	cyaY	50	71.9	92.1	38.5	34.7	50.4	0	0	49.9	69.3	35.4	43.4	0	71.4	82.5	67.7
DH10B	ECDH10B_3999	yzcX	37.1	30.1	18.3	18.3	29.5	79.2	0	0	69.7	76.3	59.3	39.7	0	30.1	51.4	27.3
DH10B	ECDH10B_4000	yifL	0	71.7	0	31.5	0	0	0	0	9.2	16.2	18.6	7.9	13.2	33.4	0	19.2
DH10B	ECDH10B_4001	dapF	568.7	434.6	219.9	246.8	250.8	337	0	205.1	323.5	363.9	364.1	296.3	329.2	404.5	215.6	392.4
DH10B	ECDH10B_4003	xerC	50.3	139.8	55	70.2	86.9	105.6	0	0	156.9	177.2	93.9	61.6	69	101.8	119	72.7
DH10B	ECDH10B_4004	yigB	48.9	76.2	31.6	34.8	122.1	45.1	558.8	0	36.8	97.5	29.6	99.5	70	93.4	70.7	84.6
DH10B	ECDH10B_4005	uvrD	163.6	203.5	182.3	179.8	133.9	190.1	28.1	0	261.2	249.6	213.5	135.8	122.3	134.2	141	150.1
DH10B	ECDH10B_4006	yigE	0	34.2	0	13.6	0	25.2	174.6	0	39.4	67.1	0	0	32.8	16.1	11.9	6.7
DH10B	ECDH10B_4007	corA	244.6	327.7	268.5	347.4	301.2	264	383	281.7	291.1	338.2	210.5	267.8	294.1	329.8	261.9	330
DH10B	ECDH10B_4008	yigF	26.3	0	100.9	24	0	20.2	0	0	32.1	15.7	0	7	0	31.7	0	47.5
DH10B	ECDH10B_4009	yigG	0	0	0	0	58.5	0	0	0	0	7.5	0	0	0	7	43.7	14.3
DH10B	ECDH10B_4010	rarD	34.9	44.9	95.2	72.9	94.7	76.1	204.4	189.9	122	43.2	60.4	80	58.4	39.3	61.2	38.3
DH10B	ECDH10B_4011	yigI	17.1	0	61.1	84.5	0	41.1	0	0	69.4	49.2	45.4	27.5	57.5	53.4	8.1	47.1
DH10B	ECDH10B_4012	pldA	69.1	92.9	68	77.8	27.4	176.1	0	0	139.6	159.6	54.9	55.5	20.6	24.2	0	31.6
DH10B	ECDH10B_4013	recQ	76.7	134.1	59.3	98.2	92.2	113.2	0	0	150.2	134.5	102.4	99.3	77.4	81.9	63.7	41.4
DH10B	ECDH10B_4014	rhtC	138.8	141.3	201.6	112.6	146.1	225.7	156.4	499.5	142.5	249.8	131.9	143.3	235.3	212.8	285.2	245.9
DH10B	ECDH10B_4015	rhtB	153.4	64.4	106.4	134.5	233.2	89.3	0	22.7	188	146.9	140.5	37.1	116.9	135.1	84.1	151.1
DH10B	ECDH10B_4016	pldB	150.9	236.9	142.6	154.3	144.7	243.9	225.5	165.4	282.1	278.6	114.2	132.1	224.3	166.4	185.7	205.3
