gene_name	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
gsiC_locusTag_BN877_II1817	0	0	17	5	13	0	13	19	0	0
gsiD_locusTag_BN877_II1818	0	0	8	4	0	0	0	0	0	0
gst_locusTag_BN877_I0818	14	0	60	104	101	22	201	386	0	0
guaA1_locusTag_BN877_I0280	12	16	1507	3751	521	160	584	1104	0	0
guaA2_locusTag_BN877_I2741	15	3	67	206	122	14	314	669	0	0
guaB_locusTag_BN877_I0594	59	21	1482	3269	455	180	698	1585	0	0
guaD_locusTag_BN877_I2401	0	0	103	170	55	21	210	308	0	0
gudD_locusTag_BN877_II0934	0	0	16	2	11	2	0	98	0	0
gyrA_locusTag_BN877_I1435	40	79	882	2034	425	171	1664	3349	0	0
gyrB1_locusTag_BN877_I0013	29	27	836	2363	631	191	1277	3392	0	0
gyrB2_locusTag_BN877_I1591	47	25	429	1182	336	67	955	2438	0	0
hbdA_locusTag_BN877_II0600	30	14	220	479	270	50	398	1193	0	0
hemA_locusTag_BN877_I2698	528	190	2340	3163	5033	488	6028	11655	0	0
hemB_locusTag_BN877_I1154	41	3	234	570	556	41	895	1968	0	0
hemC_locusTag_BN877_I2736	5	0	68	209	98	4	136	441	0	0
hemD_locusTag_BN877_I2737	0	0	28	82	24	3	32	74	0	0
hemE_locusTag_BN877_I2924	36	43	128	489	346	17	796	1638	0	0
hemF_locusTag_BN877_I2324	3	0	157	261	192	8	193	514	0	0
hemH_locusTag_BN877_II0724	63	36	162	251	419	14	896	2175	0	0
hemN_locusTag_BN877_I1566	145	33	391	419	1095	102	506	1635	0	0
hemO_locusTag_BN877_I2583	15	0	257	451	49	44	526	913	0	0
hflC_locusTag_BN877_I2121	43	3	1037	1151	313	109	539	986	0	0
hflK_locusTag_BN877_I2122	85	76	1880	3497	766	248	953	2239	0	0
higA_locusTag_BN877_I1005	0	0	0	2	0	7	0	0	0	0
higB_locusTag_BN877_I1006	0	0	5	0	0	0	0	0	0	0
higB_locusTag_BN877_II1732	7	52	324	673	103	134	41	145	0	0
hipA_locusTag_BN877_II1928	0	0	3	47	34	0	0	33	0	0
hipA_locusTag_BN877_II1929	0	6	4	32	0	0	0	3	0	0
hipA_locusTag_BN877_II1930	0	2	18	65	21	0	13	47	0	0
hipA_locusTag_BN877_p0669	0	30	119	566	79	2	120	187	0	0
hipB_locusTag_BN877_II1927	0	0	21	71	49	1	25	122	0	0
hipB_locusTag_BN877_p0670	0	0	145	429	85	20	0	12	0	0
hipO1_locusTag_BN877_I2816	15	0	96	207	166	45	161	469	0	0
hipO2_locusTag_BN877_II0321	27	5	143	525	157	9	190	559	0	0
hisA_locusTag_BN877_I0042	6	0	66	213	32	6	75	109	0	0
hisB_locusTag_BN877_I0045	0	0	45	216	48	16	63	207	0	0
hisB_locusTag_BN877_I0046	0	0	0	10	5	7	9	6	0	0
hisC1_locusTag_BN877_II0617	43	0	289	733	123	60	375	567	0	0
hisC2_locusTag_BN877_p0314	0	7	76	192	87	23	213	402	0	0
hisD_locusTag_BN877_I0514	0	11	290	693	286	40	204	476	0	0
hisE_locusTag_BN877_I0040	0	0	0	9	4	3	11	14	0	0
hisF_locusTag_BN877_I0041	11	19	139	210	57	7	110	225	0	0
hisG_locusTag_BN877_I0653	7	8	73	140	9	16	43	148	0	0
hisH_locusTag_BN877_I0043	0	0	85	325	92	19	38	140	0	0
hisI_locusTag_BN877_I1713	29	5	256	1457	106	21	267	560	0	0
hisJ_locusTag_BN877_p0246	0	20	27	124	32	1	0	10	0	0
hisM_locusTag_BN877_p0248	0	0	0	61	0	3	0	0	0	0
hisP_locusTag_BN877_p0245	25	36	53	601	33	6	55	164	0	0
hisQ_locusTag_BN877_p0247	8	0	17	46	12	0	0	0	0	0
hisS_locusTag_BN877_I0650	13	23	527	1299	351	80	333	1055	0	0
hisZ_locusTag_BN877_I0652	5	6	123	223	64	16	86	178	0	0
hmgL_locusTag_BN877_II0496	0	0	23	38	0	6	6	44	0	0
hmgL_locusTag_BN877_II0497	2	0	7	120	36	11	32	60	0	0
hmuT_locusTag_BN877_I2537	6	0	127	151	30	7	196	333	0	0
hmuV_locusTag_BN877_I2535	0	0	16	27	0	0	79	89	0	0
hmuV_locusTag_BN877_I2536	0	0	126	65	0	18	103	276	0	0
hom_locusTag_BN877_I1554	11	16	195	679	94	27	387	960	0	0
hpcH_locusTag_BN877_I1001	4	0	53	145	19	7	110	160	0	0
hppA_locusTag_BN877_I1168	50	8	138	381	346	9	491	942	0	0
hprA_locusTag_BN877_II0916	0	0	0	31	1	0	0	43	0	0
hpt_locusTag_BN877_II0608	21	0	210	416	77	25	208	492	0	0
hrcA_locusTag_BN877_I0329	126	25	546	1851	668	99	309	860	0	0
hrpB_locusTag_BN877_I0055	3	7	112	609	108	44	117	438	0	0
hslO_locusTag_BN877_I0435	46	17	2375	7542	599	15	247	713	0	0
hslU_locusTag_BN877_I0048	76	70	3778	3986	888	150	196	446	0	0
hslV_locusTag_BN877_I0047	15	33	1082	1759	245	50	81	181	0	0
hspD_locusTag_BN877_II1014	866	263	11659	14445	7964	710	410	826	0	0
hss_locusTag_BN877_II0721	28	2	210	416	268	38	451	700	0	0
htpX_locusTag_BN877_I2914	108	24	1121	2808	844	103	216	441	0	0
hupB_locusTag_BN877_I1243	118	70	2191	8248	1172	256	1188	4102	0	0
hupE_locusTag_BN877_I2354	40	1	254	371	341	46	199	398	0	0
hup_locusTag_BN877_p0158	11	21	71	302	276	25	230	206	0	0
hutC_locusTag_BN877_II0963	0	0	177	196	83	11	149	294	0	0
hutF_locusTag_BN877_II0964	17	0	49	266	82	4	157	299	0	0
hutH_locusTag_BN877_II0966	0	0	22	35	12	3	50	74	0	0
hutI_locusTag_BN877_II0965	6	0	50	430	60	35	91	213	0	0
hutU_locusTag_BN877_II0968	4	0	42	167	29	40	92	154	0	0
hyi_locusTag_BN877_p0652	0	9	11	18	0	1	16	78	0	0
hyuE_locusTag_BN877_II1799	3	0	11	37	13	6	30	15	0	0
iaaA_locusTag_BN877_II1450	4	0	43	102	13	5	51	86	0	0
icd_locusTag_BN877_I1979	30	34	1167	1808	656	223	1334	2983	0	0
idhA_locusTag_BN877_II1138	0	0	169	351	73	35	78	120	0	0
idnD_locusTag_BN877_II1215	17	3	21	166	71	10	26	114	0	0
idnO_locusTag_BN877_II1214	13	0	14	107	17	55	48	23	0	0
ifeA_locusTag_BN877_p0446	0	0	0	74	0	0	7	22	0	0
ifeB_locusTag_BN877_p0445	2	0	38	180	9	1	20	73	0	0
ifeR_locusTag_BN877_p0444	7	0	60	46	24	0	95	303	0	0
ihfA_locusTag_BN877_I1174	28	28	238	770	346	32	606	1071	0	0
ihfB_locusTag_BN877_I0338	9	28	155	455	213	34	169	598	0	0
ileS_locusTag_BN877_I0661	27	62	1679	2747	679	109	773	1646	0	0
ilvA_locusTag_BN877_I1188	16	9	357	981	202	59	402	811	0	0
ilvB_locusTag_BN877_p0585	0	0	20	96	18	4	0	81	0	0
ilvC_locusTag_BN877_I2096	5	0	137	1216	73	161	184	501	0	0
ilvD1_locusTag_BN877_I2016	54	30	726	1415	633	186	1076	2355	0	0
ilvD2_locusTag_BN877_I2820	0	0	44	64	7	13	39	36	0	0
ilvD3_locusTag_BN877_II1630	25	3	360	785	171	79	301	741	0	0
ilvH_locusTag_BN877_I2111	2	0	146	365	71	11	115	261	0	0
ilvI_locusTag_BN877_I2112	37	24	1572	5253	645	147	841	1771	0	0
imuA1_locusTag_BN877_p0056	68	0	94	336	129	19	20	32	0	0
imuA2_locusTag_BN877_p0570	71	13	134	838	565	63	34	75	0	0
imuB1_locusTag_BN877_p0057	7	1	19	206	55	0	0	13	0	0
imuB2_locusTag_BN877_p0571	23	0	33	729	131	35	32	36	0	0
infA_locusTag_BN877_I0511	0	5	89	491	49	17	71	198	0	0
infB_locusTag_BN877_I0082	176	139	5493	12180	1543	584	2638	6051	0	0
infB_locusTag_BN877_I0083	0	0	0	0	0	0	0	0	0	0
infC_locusTag_BN877_I0252	111	42	1139	4930	493	86	1639	5426	0	0
insD_locusTag_BN877_I1923	0	0	8	15	5	0	40	98	0	0
insD_locusTag_BN877_I1924	10	0	40	309	3	7	0	49	0	0
insF_locusTag_BN877_p0263	0	0	8	117	54	3	39	81	0	0
insF_locusTag_BN877_p0264	0	0	27	24	6	2	17	68	0	0
iolB1_locusTag_BN877_II0239	2	0	23	73	26	7	13	66	0	0
iolB_locusTag_BN877_p0459	0	0	14	33	13	12	29	41	0	0
iolB_locusTag_BN877_p0460	2	0	29	46	15	3	31	125	0	0
iolC1_locusTag_BN877_II0236	0	0	30	149	30	22	19	105	0	0
iolC2_locusTag_BN877_p0456	0	0	25	29	3	0	28	48	0	0
iolD1_locusTag_BN877_II0237	0	11	8	71	0	2	22	160	0	0
iolD2_locusTag_BN877_p0457	0	0	29	121	24	1	44	76	0	0
iolE1_locusTag_BN877_II0238	0	0	35	35	12	9	20	82	0	0
iolE2_locusTag_BN877_p0458	3	0	19	123	20	0	49	147	0	0
iolE3_locusTag_BN877_p0463	0	0	4	43	29	0	0	34	0	0
iolG1_locusTag_BN877_II0197	0	0	7	22	4	0	5	40	0	0
iolG2_locusTag_BN877_p0454	0	0	16	43	5	0	0	74	0	0
iolG3_locusTag_BN877_p0464	1	0	33	86	19	2	13	91	0	0
iolH1_locusTag_BN877_II0198	0	11	1	24	2	0	0	1	0	0
iolH2_locusTag_BN877_p0453	0	0	0	33	13	1	0	41	0	0
irr_locusTag_BN877_I0151	0	0	298	927	121	35	242	449	0	0
iscA_locusTag_BN877_p0295	0	0	0	0	0	0	0	0	0	0
iscS_locusTag_BN877_I1933	19	37	2538	7085	331	193	310	619	0	0
ispB_locusTag_BN877_I0601	29	23	358	769	504	32	481	1910	0	0
ispDF_locusTag_BN877_I1401	20	0	128	432	167	31	139	270	0	0
ispE_locusTag_BN877_I0599	6	4	97	184	79	28	229	420	0	0
ispG_locusTag_BN877_I2808	65	36	735	2434	457	137	447	1294	0	0
ispH_locusTag_BN877_I0752	52	19	728	2064	508	94	632	1442	0	0
ispU_locusTag_BN877_I1364	2	0	142	482	121	10	279	650	0	0
ivd_locusTag_BN877_II0493	10	25	14	369	66	64	41	213	0	0
katE_locusTag_BN877_II1832	0	0	44	100	1	0	40	135	0	0
katG_locusTag_BN877_II1723	32	54	444	1409	383	153	1118	2905	0	0
kbaZ_locusTag_BN877_II0153	1	0	8	38	5	3	0	22	0	0
kdgD_locusTag_BN877_II0124	11	0	0	50	0	0	11	24	0	0
kdgF_locusTag_BN877_II0130	0	0	26	52	33	3	27	70	0	0
kdgK_locusTag_BN877_I2381	0	2	48	216	20	5	74	125	0	0
kdpA_locusTag_BN877_II0744	0	0	9	20	9	9	8	93	0	0
kdpB_locusTag_BN877_II0742	0	0	31	12	0	16	27	26	0	0
kdpC_locusTag_BN877_II0741	0	0	1	29	0	0	10	47	0	0
kdpD_locusTag_BN877_II0740	0	1	56	77	51	4	191	355	0	0
kdpE_locusTag_BN877_II0739	13	0	15	22	36	0	49	172	0	0
kdsA_locusTag_BN877_I1384	0	1	120	320	48	5	169	289	0	0
kdsB_locusTag_BN877_I0096	27	0	173	699	121	20	271	775	0	0
kdtA_locusTag_BN877_I0671	29	37	459	1505	435	67	979	2607	0	0
kdtA_locusTag_BN877_I0672	0	6	150	183	38	17	236	651	0	0
kdtB_locusTag_BN877_I1643	12	10	148	595	99	28	297	812	0	0
kduD_locusTag_BN877_II0125	0	0	0	12	3	0	0	27	0	0
kduI_locusTag_BN877_II0126	0	0	0	6	9	6	0	13	0	0
kduI_locusTag_BN877_II0127	0	0	0	0	7	0	0	0	0	0
kefBC_locusTag_BN877_I1653	17	0	368	742	317	62	361	551	0	0
kefB_locusTag_BN877_I0667	4	12	106	348	191	27	247	857	0	0
kgtP_locusTag_BN877_II1143	26	13	470	1174	162	66	352	621	0	0
kka_locusTag_BN877_I2156	0	0	23	32	34	14	0	28	0	0
kka_locusTag_BN877_I2157	0	10	45	121	63	9	39	74	0	0
kpsF_locusTag_BN877_II0727	20	8	166	580	210	57	302	830	0	0
ksgA_locusTag_BN877_I1091	1	0	54	99	3	3	100	216	0	0
kup_locusTag_BN877_I0688	0	12	128	440	76	41	195	421	0	0
lacF_locusTag_BN877_II0135	0	0	8	3	0	0	3	0	0	0
lacK_locusTag_BN877_p0610	0	0	0	44	0	0	0	5	0	0
lacK_locusTag_BN877_p0611	0	0	7	2	8	0	0	39	0	0
ldhA_locusTag_BN877_II1033	8	0	51	184	59	0	220	527	0	0
lemA_locusTag_BN877_I0609	21	6	151	386	235	25	348	936	0	0
lepA_locusTag_BN877_I0239	7	21	660	1324	286	95	462	856	0	0
lepB_locusTag_BN877_I1021	115	141	966	15455	671	182	860	2040	0	0
leuA_locusTag_BN877_I2345	61	41	1164	3466	784	133	703	1741	0	0
leuB_locusTag_BN877_I2879	6	15	598	925	134	84	144	332	0	0
leuC_locusTag_BN877_I2795	51	38	500	2014	688	70	1244	2584	0	0
leuD_locusTag_BN877_I2878	254	41	664	3225	1776	165	1953	3873	0	0
leuS_locusTag_BN877_I2832	75	11	2261	4083	807	110	490	1107	0	0
leuS_locusTag_BN877_I2833	7	9	267	406	136	1	200	868	0	0
lexA_locusTag_BN877_I1377	119	19	859	1535	1195	166	947	1944	0	0
lgt_locusTag_BN877_I2286	31	0	257	850	138	44	468	941	0	0
ligA_locusTag_BN877_I2158	13	3	123	436	198	36	221	419	0	0
lipA_locusTag_BN877_I1394	72	4	591	2074	502	113	845	1814	0	0
lipB_locusTag_BN877_I1526	8	8	340	852	234	24	109	243	0	0
livF_locusTag_BN877_I2502	0	10	402	370	50	38	114	286	0	0
livG_locusTag_BN877_I2503	15	7	345	341	92	40	56	217	0	0
livH_locusTag_BN877_I2505	3	43	641	977	246	66	362	510	0	0
livK_locusTag_BN877_I2500	58	32	1926	1115	857	278	792	1564	0	0
livM_locusTag_BN877_I2504	8	5	843	1254	202	106	87	532	0	0
lldA_locusTag_BN877_II1032	8	5	56	146	75	7	36	233	0	0
lnt_locusTag_BN877_I0361	13	21	202	1182	207	91	539	1028	0	0
lolC_locusTag_BN877_I1269	0	66	239	759	199	35	897	1530	0	0
lolD_locusTag_BN877_I1270	0	11	81	287	62	19	202	447	0	0
lon_locusTag_BN877_I1242	965	979	20958	33291	9082	1595	6793	18857	0	0
lpcC_locusTag_BN877_I2254	11	18	171	613	119	75	339	732	0	0
lpdA1_locusTag_BN877_I1392	10	2	354	924	167	42	1047	2782	0	0
lpdA2_locusTag_BN877_I2717	55	29	267	700	172	59	268	807	0	0
lppA_locusTag_BN877_I0957	35	52	327	1464	307	123	430	785	0	0
lptB_locusTag_BN877_I0334	23	21	324	722	119	47	225	482	0	0
lpxA_locusTag_BN877_I1370	12	5	335	611	100	51	109	224	0	0
lpxB_locusTag_BN877_I1372	12	16	95	184	62	2	116	123	0	0
lpxC_locusTag_BN877_I2161	242	139	17291	33786	1397	767	2625	3998	0	0
lpxD_locusTag_BN877_I1368	34	6	429	1690	311	120	484	993	0	0
lpxK_locusTag_BN877_I0673	14	2	121	712	107	6	221	345	0	0
lrp_locusTag_BN877_II0429	7	0	67	177	59	16	127	281	0	0
lspA_locusTag_BN877_I0342	2	4	36	193	24	18	39	57	0	0
lspL_locusTag_BN877_II1279	0	13	53	44	24	14	311	343	0	0
ltaE_locusTag_BN877_II0738	6	4	174	418	223	51	118	328	0	0
lysA_locusTag_BN877_II0605	0	25	118	615	128	35	279	347	0	0
lysC_locusTag_BN877_II1302	5	34	823	2008	408	169	332	1108	0	0
lysN_locusTag_BN877_I2093	16	0	160	489	178	39	352	666	0	0
lysS_locusTag_BN877_II0278	35	13	771	2035	262	90	332	1125	0	0
macB_locusTag_BN877_I1920	20	7	57	197	82	5	3	16	0	0
macB_locusTag_BN877_I1921	0	4	78	87	148	7	78	179	0	0
manB_locusTag_BN877_I2454	9	10	228	361	209	43	256	548	0	0
manC_locusTag_BN877_II1481	20	32	395	712	305	107	320	957	0	0
maoC_locusTag_BN877_p0414	0	0	0	14	5	0	9	13	0	0
map1_locusTag_BN877_I1571	11	21	160	443	191	6	155	225	0	0
map2_locusTag_BN877_I2390	24	16	234	866	92	50	158	355	0	0
matE_locusTag_BN877_II0839	0	0	0	24	0	3	0	7	0	0
matE_locusTag_BN877_II0840	0	0	17	24	10	6	19	48	0	0
mauG_locusTag_BN877_I2880	9	40	110	148	163	18	991	2652	0	0
mazG_locusTag_BN877_I1508	10	0	59	108	69	5	159	395	0	0
mcpC_locusTag_BN877_p0132	123	6	297	727	210	96	327	917	0	0
mcpE_locusTag_BN877_I0491	132	14	377	663	215	56	446	609	0	0
mcpE_locusTag_BN877_I0492	15	5	82	52	18	8	46	76	0	0
mdeA1_locusTag_BN877_p0242	17	0	133	624	41	3	89	395	0	0
mdeA2_locusTag_BN877_p0261	0	0	0	0	0	0	0	0	0	0
mdeA3_locusTag_BN877_p0348	0	0	0	0	0	0	0	0	0	0
mdh_locusTag_BN877_I2724	10	23	954	1637	306	197	375	885	0	0
mdtC_locusTag_BN877_II1570	164	65	38	166	612	30	374	766	0	0
mdtC_locusTag_BN877_II1571	151	32	27	193	1508	6	224	503	0	0
mdtG_locusTag_BN877_p0137	0	0	32	54	0	9	12	0	0	0
mdtG_locusTag_BN877_p0138	0	0	17	10	0	0	0	29	0	0
melA1_locusTag_BN877_II1755	0	0	16	35	14	5	19	39	0	0
melA2_locusTag_BN877_II1760	4	0	38	53	4	12	47	96	0	0
metA_locusTag_BN877_I2803	11	9	143	439	90	27	278	357	0	0
metB_locusTag_BN877_p0249	0	0	22	179	8	4	28	42	0	0
metC1_locusTag_BN877_I1234	31	0	228	414	323	77	280	622	0	0
metC2_locusTag_BN877_I1544	25	22	333	602	326	45	391	834	0	0
metF_locusTag_BN877_I2194	41	19	55	803	457	50	527	1265	0	0
metF_locusTag_BN877_I2195	153	76	496	4324	1813	203	1118	2708	0	0
metG_locusTag_BN877_I1469	5	24	518	1072	276	73	420	1113	0	0
metH_locusTag_BN877_I2223	109	24	341	1882	707	109	533	1825	0	0
metI_locusTag_BN877_II0264	3	19	136	419	36	35	77	252	0	0
metK_locusTag_BN877_I0363	31	21	296	643	611	98	497	1107	0	0
metN_locusTag_BN877_II0265	66	7	322	1947	373	53	486	1585	0	0
metQ_locusTag_BN877_II0263	23	22	401	1747	263	367	938	2394	0	0
metZ_locusTag_BN877_I0437	48	4	334	789	236	66	356	707	0	0
mfppA_locusTag_BN877_I0630	14	5	70	234	96	13	199	485	0	0
mfpsA_locusTag_BN877_I0631	17	10	64	257	95	48	109	361	0	0
mgsA_locusTag_BN877_I0182	0	0	32	119	82	7	139	247	0	0
mhqO_locusTag_BN877_II1106	0	0	50	740	3	0	21	91	0	0
miaA_locusTag_BN877_I2115	0	0	34	192	38	0	25	192	0	0
minC_locusTag_BN877_II1599	15	6	280	1152	423	43	1926	4808	0	0
minD_locusTag_BN877_II1600	28	12	259	1099	362	40	1817	4114	0	0
minE_locusTag_BN877_II1601	0	0	2	63	6	13	74	233	0	0
mmgC_locusTag_BN877_II0490	4	11	113	620	90	30	98	108	0	0
mmgC_locusTag_BN877_II0491	15	4	17	37	40	43	8	46	0	0
mmsa_locusTag_BN877_I0200	52	113	1571	329	386	104	3019	5548	0	0
mnhA_locusTag_BN877_I0896	0	5	241	355	33	34	78	58	0	0
mnhB_locusTag_BN877_I0897	0	0	34	14	11	0	13	12	0	0
mnhC_locusTag_BN877_I0898	0	0	11	21	0	0	0	22	0	0
mnhD_locusTag_BN877_I0899	0	0	57	91	9	0	36	58	0	0
mnhE_locusTag_BN877_I0900	0	0	10	33	12	7	0	18	0	0
mnhF_locusTag_BN877_I0901	0	0	24	33	0	0	17	0	0	0
mnhG_locusTag_BN877_I0902	0	0	9	14	0	0	0	0	0	0
moaA_locusTag_BN877_I1655	54	105	719	2163	1108	52	564	1354	0	0
moaB_locusTag_BN877_I0598	9	0	55	236	29	29	43	127	0	0
moaC_locusTag_BN877_I1649	0	0	54	223	52	43	21	132	0	0
moaD_locusTag_BN877_I1117	6	0	0	46	28	0	0	49	0	0
moaE_locusTag_BN877_I1116	0	5	32	54	25	4	49	203	0	0
mobA_locusTag_BN877_I1658	0	0	1	39	2	0	16	7	0	0
mobB_locusTag_BN877_I1659	0	0	8	24	12	0	0	41	0	0
modA_locusTag_BN877_I2647	1	2	186	83	90	5	6	31	0	0
modB_locusTag_BN877_I2648	0	0	88	76	72	11	40	20	0	0
modC_locusTag_BN877_I2649	0	4	84	64	53	2	23	22	0	0
modC_locusTag_BN877_I2650	0	0	18	30	28	0	61	109	0	0
motA_locusTag_BN877_I0536	17	0	56	228	125	19	383	797	0	0
motB_locusTag_BN877_I0544	0	0	135	137	61	18	287	801	0	0
motC_locusTag_BN877_I0545	0	0	64	89	33	17	266	412	0	0
motC_locusTag_BN877_I0546	0	4	153	196	49	35	344	662	0	0
mqo_locusTag_BN877_I0790	7	28	419	1254	174	75	94	244	0	0
mraW_locusTag_BN877_I2177	46	13	191	877	249	135	1611	4142	0	0
mraY_locusTag_BN877_I2172	9	0	157	523	58	22	553	1024	0	0
mraZ_locusTag_BN877_I2178	149	59	491	1755	1289	333	4804	11240	0	0
mscL_locusTag_BN877_I0505	30	15	199	402	177	64	296	362	0	0
msrA_locusTag_BN877_I0123	157	28	849	1321	1430	91	128	732	0	0
msrB_locusTag_BN877_I0895	63	33	1209	2201	955	82	197	588	0	0
mtbA_locusTag_BN877_I2573	0	0	3	80	0	0	36	39	0	0
mtgA_locusTag_BN877_I2805	3	15	129	351	73	68	225	337	0	0
mtlK_locusTag_BN877_II0296	0	0	2	26	0	11	0	38	0	0
murA_locusTag_BN877_I0516	28	2	608	1604	227	79	521	1408	0	0
murB_locusTag_BN877_I2167	12	17	292	773	309	85	672	1383	0	0
murC_locusTag_BN877_I2168	3	1	151	496	96	34	563	1226	0	0
murD_locusTag_BN877_I2171	12	20	155	462	75	59	529	957	0	0
murE_locusTag_BN877_I2174	36	18	481	1172	188	175	1114	2625	0	0
murG_locusTag_BN877_I2169	0	0	124	322	58	49	327	1080	0	0
murI_locusTag_BN877_I1976	2	0	125	304	48	8	123	201	0	0
murI_locusTag_BN877_I1977	0	5	231	630	207	4	145	425	0	0
murJ_locusTag_BN877_I0347	2	0	85	314	27	32	171	208	0	0
murJ_locusTag_BN877_I0348	0	2	50	141	2	8	35	26	0	0
mutA_locusTag_BN877_II0585	1	6	165	265	59	31	78	323	0	0
mutL_locusTag_BN877_I0675	13	0	100	339	123	45	121	439	0	0
mutM_locusTag_BN877_I0321	0	0	227	361	41	1	59	108	0	0
mutS_locusTag_BN877_I0345	16	20	274	655	168	48	333	668	0	0
mutY_locusTag_BN877_I0776	0	8	121	435	43	8	50	144	0	0
nac_locusTag_BN877_II1319	10	0	56	214	168	11	175	497	0	0
nadA_locusTag_BN877_II1227	58	75	1113	1888	233	55	151	405	0	0
nadB_locusTag_BN877_II1226	17	12	157	617	106	40	286	649	0	0
nadC_locusTag_BN877_II1225	16	0	23	107	10	11	169	420	0	0
nagA_locusTag_BN877_I2693	1	0	57	122	11	19	30	60	0	0
nahF_locusTag_BN877_p0367	6	0	30	126	73	11	34	188	0	0
napA_locusTag_BN877_p0555	243	193	350	838	2387	160	11260	34132	0	0
napB_locusTag_BN877_p0556	18	0	11	72	36	9	780	1427	0	0
napC_locusTag_BN877_p0557	84	20	79	106	454	15	3448	6751	0	0
napE_locusTag_BN877_p0552	40	0	33	66	200	41	1172	3734	0	0
napE_locusTag_BN877_p0553	0	0	0	5	0	0	0	8	0	0
nasA_locusTag_BN877_II0999	11	0	97	974	27	0	22	33	0	0
ndk_locusTag_BN877_I1111	34	19	1618	4273	608	107	668	1280	0	0
ndvA_locusTag_BN877_I2813	244	255	3409	17776	875	332	1428	3179	0	0
ndvB_locusTag_BN877_I2815	100	60	3461	13971	703	593	2549	5333	0	0
nemA_locusTag_BN877_I2260	219	151	474	6642	502	161	1073	2770	0	0
nicT_locusTag_BN877_p0415	0	0	8	66	3	4	20	40	0	0
nifA	0	0	0	0	0	3	0	0	0	0
nifA_locusTag_BN877_p0302	0	0	0	0	0	0	0	0	0	0
nifB	108	3614	131749	198451	10076	3	0	0	0	0
nifB_locusTag_BN877_p0304	0	0	0	0	0	0	0	0	0	0
nifD	653	12429	208985	380752	23124	15	0	0	0	0
nifD_locusTag_BN877_p0284	0	0	4	10	0	0	0	0	0	0
nifE	441	13719	218297	497837	22077	15	0	0	0	0
nifE_locusTag_BN877_p0282	0	0	0	0	0	0	0	0	0	0
nifF	355	2221	75275	115999	15481	1367	0	0	0	0
nifH	1244	47400	328717	611377	22849	46	0	0	0	0
nifH_locusTag_BN877_p0285	2	0	0	9	0	0	0	0	0	0
nifJ	656	17764	406731	778558	29387	19	0	0	0	0
nifK	912	15744	266123	473659	30180	27	0	0	0	0
nifK_locusTag_BN877_p0283	0	0	0	0	0	0	0	0	0	0
nifL	0	0	0	0	0	9	0	0	0	0
nifM	537	5347	187165	316451	0	50	0	0	0	0
nifN	106	6420	155502	265748	11367	15	0	0	0	0
nifN_locusTag_BN877_p0281	0	0	0	0	0	0	0	0	0	0
nifQ	856	1694	69820	83439	10254	1	0	0	0	0
nifQ_locusTag_BN877_p0291	0	0	0	0	0	0	0	0	0	0
nifR_locusTag_BN877_I1402	42	12	281	853	216	55	172	520	0	0
nifS	1720	15219	278022	633118	0	170	0	0	0	0
nifS_locusTag_BN877_p0296	0	0	0	0	0	0	0	0	0	0
nifT	0	0	0	0	0	0	0	0	0	0
nifU	1672	11697	303296	525255	0	71	0	0	0	0
nifV	644	7743	224982	413260	0	358	0	0	0	0
nifW	114	1900	34694	92095	0	2	0	0	0	0
nifW_locusTag_BN877_p0297	0	0	0	0	0	0	0	0	0	0
nifX	0	0	0	0	0	0	0	0	0	0
nifX_locusTag_BN877_p0280	0	0	0	0	0	0	0	0	0	0
nifY	87	3797	55489	130399	3139	0	0	0	0	0
nifZ	90	1407	36054	86113	0	31	0	0	0	0
nifZ_locusTag_BN877_p0305	0	0	0	0	0	0	0	0	0	0
nikA_locusTag_BN877_I1185	0	0	71	71	12	12	78	46	0	0
nikB_locusTag_BN877_I1181	0	0	24	257	21	1	34	110	0	0
nikC_locusTag_BN877_I1182	6	5	23	113	13	3	86	153	0	0
nikD_locusTag_BN877_I1183	42	1	70	109	78	7	75	212	0	0
nikE_locusTag_BN877_I1184	0	9	80	86	23	0	33	102	0	0
nirB_locusTag_BN877_II0997	21	5	208	1452	111	15	20	23	0	0
nirD_locusTag_BN877_II0998	3	0	16	66	3	0	0	0	0	0
nirK_locusTag_BN877_p0528	136	35	0	387	1636	277	10288	43079	0	0
nirK_locusTag_BN877_p0529	0	0	0	2	0	0	0	14	0	0
nocQ_locusTag_BN877_I1988	0	11	125	300	97	42	104	225	0	0
nocQ_locusTag_BN877_I1989	0	0	60	105	13	1	130	123	0	0
nodA_locusTag_BN877_p0334	0	0	0	16	4	0	16	27	0	0
nodB_locusTag_BN877_p0333	0	0	9	10	0	0	0	14	0	0
nodC_locusTag_BN877_p0332	0	0	39	124	67	6	127	312	0	0
nodD1_locusTag_BN877_p0346	4	0	57	187	43	0	74	89	0	0
nodD1_locusTag_BN877_p0347	0	0	0	13	10	0	20	23	0	0
nodD2_locusTag_BN877_p0276	0	0	36	27	0	0	16	37	0	0
nodE_locusTag_BN877_p0335	0	0	11	66	29	6	31	190	0	0
nodF_locusTag_BN877_p0336	0	0	0	9	0	0	0	0	0	0
nodF_locusTag_BN877_p0337	0	0	0	12	11	0	0	9	0	0
nodI_locusTag_BN877_p0329	1	4	32	116	26	8	35	104	0	0
