tss_id	locus_id	gene_name	tss_bp	dir	5utr_len
tss-3336	ECDH10B_3482	rpsN	3542651	rev	0
tss-3337	ECDH10B_3483	rplE	3543205	rev	0
tss-3338	ECDH10B_3484	rplX	3543534	rev	0
tss-3339	ECDH10B_3485	rplN	3543916	rev	0
tss-3340	ECDH10B_3486	rpsQ	3544335	rev	0
tss-3341	ECDH10B_3487	rpmC	3544526	rev	0
tss-3342	ECDH10B_3488	rplP	3544936	rev	0
tss-3343	ECDH10B_3490	rplV	3546000	rev	0
tss-3344	ECDH10B_3491	rpsS	3546293	rev	0
tss-3345	ECDH10B_3492	rplB	3547131	rev	0
tss-3346	ECDH10B_3493	rplW	3547451	rev	0
tss-3347	ECDH10B_3494	rplD	3548053	rev	0
tss-3348	ECDH10B_3495	rplC	3548693	rev	0
tss-3349	ECDH10B_3496	rpsJ	3549037	rev	0
tss-3350	ECDH10B_3497	pioO	3549694	rev	0
tss-3351	ECDH10B_3498	gspA	3551165	rev	0
tss-3352	ECDH10B_3499	gspC	3551345	fwd	0
tss-3353	ECDH10B_3500	gspD	3552144	fwd	0
tss-3354	ECDH10B_3501	gspE	3554106	fwd	0
tss-3355	ECDH10B_3502	gspF	3555584	fwd	0
tss-3356	ECDH10B_3503	gspG	3556790	fwd	0
tss-3357	ECDH10B_3504	gspH	3557235	fwd	0
tss-3358	ECDH10B_3505	gspI	3557741	fwd	0
tss-3359	ECDH10B_3506	gspJ	3558111	fwd	0
tss-3360	ECDH10B_3507	gspK	3558691	fwd	0
tss-3361	ECDH10B_3508	gspL	3559689	fwd	0
tss-3362	ECDH10B_3509	gspM	3560849	fwd	0
tss-3363	ECDH10B_3510	gspO	3561310	fwd	0
tss-3364	ECDH10B_3511	bfr	3562492	rev	0
tss-3365	ECDH10B_3512	bfd	3562758	rev	0
tss-3366	ECDH10B_3514	tufA	3567096	rev	0
tss-3367	ECDH10B_3515	fusA	3569281	rev	0
tss-3368	ECDH10B_3516	rpsG	3569848	rev	0
tss-3369	ECDH10B_3518	yheL	3570732	rev	0
tss-3370	ECDH10B_3519	yheM	3571099	rev	0
tss-3371	ECDH10B_3520	yheN	3571485	rev	0
tss-3372	ECDH10B_3521	yheO	3572207	rev	0
tss-3373	ECDH10B_3522	fkpA	3573186	rev	0
tss-3374	ECDH10B_3523	slyX	3573407	fwd	0
tss-3375	ECDH10B_3524	slyD	3574264	rev	0
tss-3376	ECDH10B_3525	yheV	3574559	rev	0
tss-3377	ECDH10B_3526	kefB	3576374	rev	0
tss-3378	ECDH10B_3527	kefG	3576928	rev	0
tss-3379	ECDH10B_3528	yheS	3577056	fwd	0
tss-3380	ECDH10B_3529	yheT	3578969	fwd	0
tss-3381	ECDH10B_3530	yheU	3579985	fwd	0
tss-3382	ECDH10B_3531	prkB	3580257	fwd	0
tss-3383	ECDH10B_3532	yhfA	3581585	rev	0
tss-3384	ECDH10B_3533	crp	3581887	fwd	0
tss-3385	ECDH10B_3534	yhfK	3582558	fwd	0
tss-3386	ECDH10B_3535	argD	3585947	rev	0
tss-3387	ECDH10B_3536	pabA	3586596	rev	0
tss-3388	ECDH10B_3537	fic	3587230	rev	0
tss-3389	ECDH10B_3538	yhfG	3587387	rev	0
tss-3390	ECDH10B_3539	ppiA	3588064	rev	0
tss-3391	ECDH10B_3540	tsgA	3588335	fwd	0
tss-3392	ECDH10B_3541	nirB	3589778	fwd	0
tss-3393	ECDH10B_3542	nirD	3592318	fwd	0
tss-3394	ECDH10B_3543	nirC	3592770	fwd	0
tss-3395	ECDH10B_3544	cysG	3593595	fwd	0
tss-3396	ECDH10B_3545	yhfL	3595215	fwd	0
tss-3397	ECDH10B_3546	frlA	3595677	fwd	0
tss-3398	ECDH10B_3547	frlB	3597035	fwd	0
tss-3399	ECDH10B_3548	frlC	3598107	fwd	0
tss-3400	ECDH10B_3549	frlD	3598934	fwd	0
tss-3401	ECDH10B_3550	frlR	3599819	fwd	0
tss-3402	ECDH10B_3551	yhfS	3601787	rev	0
tss-3403	ECDH10B_3552	yhfT	3603103	rev	0
tss-3404	ECDH10B_3553	yhfU	3603468	rev	0
tss-3405	ECDH10B_3554	php	3604357	rev	0
tss-3406	ECDH10B_3555	yhfW	3605580	rev	0
tss-3407	ECDH10B_3556	yhfX	3606743	rev	0
tss-3408	ECDH10B_3557	yhfY	3607189	rev	0
tss-3409	ECDH10B_3558	yhfZ	3608111	rev	0
tss-3410	ECDH10B_3559	trpS	3609405	rev	0
tss-3411	ECDH10B_3560	gph	3610156	rev	0
tss-3412	ECDH10B_3561	rpe	3610826	rev	0
tss-3413	ECDH10B_3562	dam	3611680	rev	0
tss-3414	ECDH10B_3563	damX	3613073	rev	0
tss-3415	ECDH10B_3564	aroB	3614253	rev	0
tss-3416	ECDH10B_3565	aroK	3614831	rev	0
tss-3417	ECDH10B_3566	hofQ	3616470	rev	0
tss-3418	ECDH10B_3567	yrfA	3616786	rev	0
tss-3419	ECDH10B_3568	yrfB	3617216	rev	0
tss-3420	ECDH10B_3569	yrfC	3617739	rev	0
tss-3421	ECDH10B_3570	yrfD	3618518	rev	0
tss-3422	ECDH10B_3571	mrcA	3618638	fwd	0
tss-3423	ECDH10B_3572	nudE	3621916	rev	0
tss-3424	ECDH10B_3573	yrfF	3622236	fwd	0
tss-3425	ECDH10B_3574	yrfG	3624436	fwd	0
tss-3426	ECDH10B_3575	hslR	3625115	fwd	0
tss-3427	ECDH10B_3576	hslO	3625541	fwd	0
tss-3428	ECDH10B_3577	yhgE	3628206	rev	0
tss-3429	ECDH10B_3578	pck	3628585	fwd	0
tss-3430	ECDH10B_3579	envZ	3631635	rev	0
tss-3431	ECDH10B_3580	ompR	3632351	rev	0
tss-3432	ECDH10B_3581	greB	3632579	fwd	0
tss-3433	ECDH10B_3582	yhgF	3633152	fwd	0
tss-3434	ECDH10B_3583	feoA	3635930	fwd	0
tss-3435	ECDH10B_3584	feoB	3636174	fwd	0
tss-3436	ECDH10B_3585	yhgG	3638495	fwd	0
tss-3437	ECDH10B_3587	bioH	3640611	rev	0
tss-3438	ECDH10B_3588	gntX	3640649	fwd	0
tss-3439	ECDH10B_3589	gntY	3641391	fwd	0
tss-3440	ECDH10B_3590	gntT	3642326	fwd	0
tss-3441	ECDH10B_3591	malQ	3645837	rev	0
tss-3442	ECDH10B_3592	malP	3648240	rev	0
tss-3443	ECDH10B_3593	malT	3648852	fwd	0
tss-3444	ECDH10B_3594	rtcA	3652616	rev	0
tss-3445	ECDH10B_3595	rtcB	3653846	rev	0
tss-3446	ECDH10B_3596	rtcR	3654035	fwd	0
tss-3447	ECDH10B_3597	glpR	3656373	rev	0
tss-3448	ECDH10B_3598	glpG	3657220	rev	0
tss-3449	ECDH10B_3599	glpE	3657591	rev	0
tss-3450	ECDH10B_3600	glpD	3657781	fwd	0
tss-3451	ECDH10B_3601	yzgL	3659773	rev	0
tss-3452	ECDH10B_3602	glgP	3662349	rev	0
tss-3453	ECDH10B_3603	glgA	3663801	rev	0
tss-3454	ECDH10B_3604	glgC	3665096	rev	0
tss-3455	ECDH10B_3605	glgX	3667087	rev	0
tss-3456	ECDH10B_3606	glgB	3669270	rev	0
tss-3457	ECDH10B_3607	asd	3670646	rev	0
tss-3458	ECDH10B_3608	yhgN	3670839	fwd	0
tss-3459	ECDH10B_3609	gntU	3672829	rev	0
tss-3460	ECDH10B_3610	gntK	3673360	rev	0
tss-3461	ECDH10B_3611	gntR	3674494	rev	0
tss-3462	ECDH10B_3612	yhhW	3675413	rev	0
tss-3463	ECDH10B_3613	yhhX	3676573	rev	0
tss-3464	ECDH10B_3614	ryhB	3676784	rev	0
tss-3465	ECDH10B_3615	yhhY	3676906	fwd	0
tss-3466	ECDH10B_3616	yhhZ	3677631	fwd	0
tss-3467	ECDH10B_3617	yrhA	3678809	fwd	0
tss-3468	ECDH10B_3618	insA-6	3679251	fwd	0
tss-3469	ECDH10B_3619	insB-6	3679445	fwd	0
tss-3470	ECDH10B_3620	yrhB	3680527	fwd	0
tss-3471	ECDH10B_3621	ggt	3682591	rev	0
tss-3472	ECDH10B_3622	yhhA	3682711	fwd	0
tss-3473	ECDH10B_3623	ugpQ	3683881	rev	0
tss-3474	ECDH10B_3624	ugpC	3684948	rev	0
tss-3475	ECDH10B_3625	ugpE	3685795	rev	0
tss-3476	ECDH10B_3626	ugpA	3686679	rev	0
tss-3477	ECDH10B_3627	ugpB	3688093	rev	0
tss-3478	ECDH10B_3628	livF	3689205	rev	0
tss-3479	ECDH10B_3629	livG	3689974	rev	0
tss-3480	ECDH10B_3630	livM	3691248	rev	0
tss-3481	ECDH10B_3631	livH	3692171	rev	0
tss-3482	ECDH10B_3632	livK	3693328	rev	0
tss-3483	ECDH10B_3633	yhhK	3693752	fwd	0
tss-3484	ECDH10B_3634	livJ	3695426	rev	0
tss-3485	ECDH10B_3635	rpoH	3696551	rev	0
tss-3486	ECDH10B_3636	ftsX	3697854	rev	0
tss-3487	ECDH10B_3637	ftsE	3698515	rev	0
tss-3488	ECDH10B_3638	ftsY	3700011	rev	0
tss-3489	ECDH10B_3639	yhhF	3700161	fwd	0
tss-3490	ECDH10B_3640	yhhL	3700747	fwd	0
tss-3491	ECDH10B_3641	yhhM	3701378	rev	0
tss-3492	ECDH10B_3642	yhhN	3701519	fwd	0
tss-3493	ECDH10B_3643	zntA	3702219	fwd	0
tss-3494	ECDH10B_3644	sirA	3704764	rev	0
tss-3495	ECDH10B_3645	yhhQ	3704985	fwd	0
tss-3496	ECDH10B_3646	dcrB	3705723	fwd	0
tss-3497	ECDH10B_3647	yhhS	3707501	rev	0
tss-3498	ECDH10B_3648	yhhT	3707633	fwd	0
tss-3499	ECDH10B_3649	acpT	3708737	fwd	0
tss-3500	ECDH10B_3650	nikA	3709435	fwd	0
tss-3501	ECDH10B_3651	nikB	3711009	fwd	0
tss-3502	ECDH10B_3652	nikC	3711950	fwd	0
tss-3503	ECDH10B_3653	nikD	3712783	fwd	0
tss-3504	ECDH10B_3654	nikE	3713544	fwd	0
tss-3505	ECDH10B_3655	nikR	3714356	fwd	0
tss-3506	ECDH10B_3656	rhsB	3714960	fwd	0
tss-3507	ECDH10B_3657	yhhH	3719167	fwd	0
tss-3508	ECDH10B_3658	yrhC	3719655	fwd	0
tss-3509	ECDH10B_3659	yhhI	3720146	fwd	0
tss-3510	ECDH10B_3660	yhhJ	3722571	rev	0
tss-3511	ECDH10B_3661	rbbA	3725306	rev	0
tss-3512	ECDH10B_3663	yhiJ	3728358	rev	0
tss-3513	ECDH10B_3666	yhiL	3730226	rev	0
tss-3514	ECDH10B_3667	yhiM	3730609	fwd	0
tss-3515	ECDH10B_3668	yhiN	3733178	rev	0
tss-3516	ECDH10B_3669	pitA	3733410	fwd	0
tss-3517	ECDH10B_3670	uspB	3735488	rev	0
tss-3518	ECDH10B_3671	uspA	3735879	fwd	0
tss-3519	ECDH10B_3672	yhiP	3736630	fwd	0
tss-3520	ECDH10B_3673	yhiQ	3738900	rev	0
tss-3521	ECDH10B_3674	prlC	3740950	rev	0
tss-3522	ECDH10B_3675	yhiR	3741153	fwd	0
tss-3523	ECDH10B_3676	gor	3742067	fwd	0
tss-3524	ECDH10B_3677	arsR	3744296	fwd	0
tss-3525	ECDH10B_3678	arsB	3744703	fwd	0
tss-3526	ECDH10B_3679	arsC	3746005	fwd	0
tss-3527	ECDH10B_3680	yhiS	3747059	fwd	0
tss-3528	ECDH10B_3681	insH-11	3748966	rev	0
tss-3529	ECDH10B_3682	slp	3749729	fwd	0
tss-3530	ECDH10B_3683	yhiF	3750451	fwd	0
tss-3531	ECDH10B_3684	yhiD	3751670	rev	0
tss-3532	ECDH10B_3685	hdeB	3752060	rev	0
tss-3533	ECDH10B_3686	hdeA	3752508	rev	0
tss-3534	ECDH10B_3687	hdeD	3752763	fwd	0
tss-3535	ECDH10B_3688	gadE	3754134	fwd	0
tss-3536	ECDH10B_3689	mdtE	3755000	fwd	0
tss-3537	ECDH10B_3690	mdtF	3756182	fwd	0
tss-3538	ECDH10B_3691	gadW	3760386	rev	0
tss-3539	ECDH10B_3692	gadY	3760632	fwd	0
tss-3540	ECDH10B_3693	gadX	3761578	rev	0
tss-3541	ECDH10B_3694	gadA	3763348	rev	0
tss-3542	ECDH10B_3695	yhjA	3764956	rev	0
tss-3543	ECDH10B_3696	treF	3765360	fwd	0
tss-3544	ECDH10B_3697	yhjB	3767662	rev	0
tss-3545	ECDH10B_3698	yhjC	3768110	fwd	0
tss-3546	ECDH10B_3699	yhjD	3769130	fwd	0
tss-3547	ECDH10B_3700	yhjE	3770554	fwd	0
tss-3548	ECDH10B_3701	yhjG	3774133	rev	0
tss-3549	ECDH10B_3702	yhjH	3774955	rev	0
tss-3550	ECDH10B_3703	kdgK	3775187	fwd	0
tss-3551	ECDH10B_3704	yhjJ	3777708	rev	0
tss-3552	ECDH10B_3706	yhjK	3781347	rev	0
tss-3553	ECDH10B_3707	bcsC	3784941	rev	0
tss-3554	ECDH10B_3708	bcsZ	3786029	rev	0
tss-3555	ECDH10B_3709	bcsB	3788375	rev	0
tss-3556	ECDH10B_3710	bcsA	3791004	rev	0
tss-3557	ECDH10B_3711	yhjQ	3791729	rev	0
tss-3558	ECDH10B_3712	yhjR	3791953	rev	0
tss-3559	ECDH10B_3714	bcsF	3793794	fwd	0
tss-3560	ECDH10B_3715	bcsG	3793982	fwd	0
tss-3561	ECDH10B_3716	ldrD	3795855	rev	0
tss-3562	ECDH10B_3717	rdlD	3795904	fwd	0
tss-3563	ECDH10B_3718	yhjV	3796331	fwd	0
tss-3564	ECDH10B_3719	dppF	3798636	rev	0
tss-3565	ECDH10B_3720	dppD	3799616	rev	0
tss-3566	ECDH10B_3721	dppC	3800529	rev	0
tss-3567	ECDH10B_3722	dppB	3801558	rev	0
tss-3568	ECDH10B_3723	dppA	3803473	rev	0
tss-3569	ECDH10B_3724	proK	3804292	rev	0
tss-3570	ECDH10B_3725	eptB	3806075	rev	0
tss-3571	ECDH10B_3726	yhjX	3807607	rev	0
tss-3572	ECDH10B_3727	yhjY	3808534	rev	0
tss-3573	ECDH10B_3728	tag	3808692	fwd	0
tss-3574	ECDH10B_3729	yiaC	3809252	fwd	0
tss-3575	ECDH10B_3730	bisC	3811940	rev	0
tss-3576	ECDH10B_3731	yiaD	3812147	fwd	0
tss-3577	ECDH10B_3732	tiaE	3812910	fwd	0
tss-3578	ECDH10B_3733	yiaF	3814644	rev	0
tss-3579	ECDH10B_3734	yiaG	3815078	fwd	0
tss-3580	ECDH10B_3735	cspA	3815649	fwd	0
tss-3581	ECDH10B_3736	hokA	3816200	rev	0
tss-3582	ECDH10B_3737	insJ	3816280	fwd	0
tss-3583	ECDH10B_3738	insK	3816798	fwd	0
tss-3584	ECDH10B_3739	glyS	3819997	rev	0
tss-3585	ECDH10B_3741	ysaB	3821312	rev	0
tss-3586	ECDH10B_3742	yiaH	3821487	fwd	0
tss-3587	ECDH10B_3743	yiaA	3822961	rev	0
tss-3588	ECDH10B_3744	yiaB	3823348	rev	0
tss-3589	ECDH10B_3745	xylB	3824971	rev	0
tss-3590	ECDH10B_3746	xylA	3826365	rev	0
tss-3591	ECDH10B_3747	xylF	3826731	fwd	0
tss-3592	ECDH10B_3748	xylG	3827801	fwd	0
tss-3593	ECDH10B_3749	xylH	3829320	fwd	0
tss-3594	ECDH10B_3750	xylR	3830579	fwd	0
tss-3595	ECDH10B_3751	bax	3832777	rev	0
tss-3596	ECDH10B_3752	malS	3833097	fwd	0
tss-3597	ECDH10B_3753	avtA	3835305	fwd	0
tss-3598	ECDH10B_3754	ysaA	3837182	rev	0
tss-3599	ECDH10B_3755	yiaJ	3838132	rev	0
tss-3600	ECDH10B_3756	yiaK	3838333	fwd	0
tss-3601	ECDH10B_3757	yiaL	3839343	fwd	0
tss-3602	ECDH10B_3758	yiaM	3839928	fwd	0
tss-3603	ECDH10B_3759	yiaN	3840404	fwd	0
tss-3604	ECDH10B_3760	yiaO	3841694	fwd	0
tss-3605	ECDH10B_3761	lyxK	3842684	fwd	0
tss-3606	ECDH10B_3762	sgbH	3844177	fwd	0
tss-3607	ECDH10B_3763	sgbU	3844832	fwd	0
tss-3608	ECDH10B_3764	sgbE	3845686	fwd	0
tss-3609	ECDH10B_3765	yiaT	3847468	rev	0
tss-3610	ECDH10B_3766	yiaU	3847592	fwd	0
tss-3611	ECDH10B_3767	yiaV	3849699	rev	0
tss-3612	ECDH10B_3768	yiaW	3850028	rev	0
tss-3613	ECDH10B_3769	aldB	3852111	rev	0
tss-3614	ECDH10B_3770	yiaY	3853427	rev	0
tss-3615	ECDH10B_3771	selB	3855461	rev	0
tss-3616	ECDH10B_3773	yibF	3857555	rev	0
tss-3617	ECDH10B_3775	yibA	3861937	fwd	0
tss-3618	ECDH10B_3776	yibJ	3862821	fwd	0
tss-3619	ECDH10B_3777	yibG	3863777	fwd	0
tss-3620	ECDH10B_3778	yibH	3866979	rev	0
tss-3621	ECDH10B_3779	yibI	3867344	rev	0
tss-3622	ECDH10B_3780	mtlA	3867881	fwd	0
tss-3623	ECDH10B_3781	mtlD	3870024	fwd	0
tss-3624	ECDH10B_3782	mtlR	3871172	fwd	0
tss-3625	ECDH10B_3783	yibT	3871980	rev	0
tss-3626	ECDH10B_3784	yibL	3872265	fwd	0
tss-3627	ECDH10B_3785	lldP	3872999	fwd	0
tss-3628	ECDH10B_3786	lldR	3874654	fwd	0
tss-3629	ECDH10B_3787	lldD	3875427	fwd	0
tss-3630	ECDH10B_3788	yibK	3876815	fwd	0
tss-3631	ECDH10B_3789	cysE	3878162	rev	0
tss-3632	ECDH10B_3790	gpsA	3879261	rev	0
tss-3633	ECDH10B_3791	secB	3879728	rev	0
tss-3634	ECDH10B_3792	grxC	3880042	rev	0
tss-3635	ECDH10B_3793	yibN	3880615	rev	0
tss-3636	ECDH10B_3794	gpmI	3880860	fwd	0
tss-3637	ECDH10B_3795	envC	3882438	fwd	0
tss-3638	ECDH10B_3796	yibQ	3883701	fwd	0
tss-3639	ECDH10B_3797	yibD	3885681	rev	0
tss-3640	ECDH10B_3798	tdh	3886945	rev	0
tss-3641	ECDH10B_3799	kbl	3888151	rev	0
tss-3642	ECDH10B_3800	htrL	3889283	rev	0
tss-3643	ECDH10B_3801	rfaD	3889587	fwd	0
tss-3644	ECDH10B_3802	rfaF	3890529	fwd	0
tss-3645	ECDH10B_3803	rfaC	3891579	fwd	0
tss-3646	ECDH10B_3804	rfaL	3892548	fwd	0
tss-3647	ECDH10B_3805	rfaK	3894912	rev	0
tss-3648	ECDH10B_3806	rfaZ	3895796	rev	0
tss-3649	ECDH10B_3807	rfaY	3896565	rev	0
tss-3650	ECDH10B_3808	rfaJ	3897599	rev	0
tss-3651	ECDH10B_3809	rfaI	3898658	rev	0
tss-3652	ECDH10B_3810	rfaB	3899767	rev	0
tss-3653	ECDH10B_3811	rfaS	3900716	rev	0
tss-3654	ECDH10B_3812	rfaP	3901550	rev	0
tss-3655	ECDH10B_3813	rfaG	3902667	rev	0
tss-3656	ECDH10B_3814	rfaQ	3903698	rev	0
tss-3657	ECDH10B_3815	kdtA	3904140	fwd	0
tss-3658	ECDH10B_3816	coaD	3905425	fwd	0
tss-3659	ECDH10B_3817	mutM	3906752	rev	0
tss-3660	ECDH10B_3818	rpmG	3907017	rev	0
tss-3661	ECDH10B_3819	rpmB	3907274	rev	0
tss-3662	ECDH10B_3820	yicR	3908159	rev	0
tss-3663	ECDH10B_3821	dfp	3908331	fwd	0
tss-3664	ECDH10B_3822	dut	3909532	fwd	0
tss-3665	ECDH10B_3823	ttk	3910094	fwd	0
tss-3666	ECDH10B_3824	pyrE	3911368	rev	0
tss-3667	ECDH10B_3826	yicC	3912277	fwd	0
tss-3668	ECDH10B_3827	dinD	3913361	fwd	0
tss-3669	ECDH10B_3828	yicG	3914475	fwd	0
tss-3670	ECDH10B_3829	ligB	3916771	rev	0
tss-3671	ECDH10B_3830	gmk	3917029	fwd	0
tss-3672	ECDH10B_3831	rpoZ	3917707	fwd	0
tss-3673	ECDH10B_3832	spoT	3918001	fwd	0
tss-3674	ECDH10B_3833	spoU	3920122	fwd	0
tss-3675	ECDH10B_3834	recG	3920817	fwd	0
tss-3676	ECDH10B_3835	gltS	3924272	rev	0
tss-3677	ECDH10B_3836	yicE	3924552	fwd	0
tss-3678	ECDH10B_3837	yicH	3926064	fwd	0
tss-3679	ECDH10B_3838	yicI	3930144	rev	0
tss-3680	ECDH10B_3839	yicJ	3931536	rev	0
tss-3681	ECDH10B_3840	selC	3931829	fwd	0
tss-3682	ECDH10B_3841	setC	3932560	fwd	0
tss-3683	ECDH10B_3842	yicL	3933855	fwd	0
tss-3684	ECDH10B_3843	nlpA	3935600	rev	0
tss-3685	ECDH10B_3844	yicS	3935822	fwd	0
tss-3686	ECDH10B_3845	yicM	3937511	rev	0
tss-3687	ECDH10B_3846	yicN	3938009	rev	0
tss-3688	ECDH10B_3847	yicO	3939396	rev	0
tss-3689	ECDH10B_3848	ade	3939571	fwd	0
tss-3690	ECDH10B_3849	uhpT	3942774	rev	0
tss-3691	ECDH10B_3850	uhpC	3944231	rev	0
tss-3692	ECDH10B_3851	uhpB	3945743	rev	0
tss-3693	ECDH10B_3852	uhpA	3946333	rev	0
tss-3694	ECDH10B_3853	ilvN	3946699	rev	0
tss-3695	ECDH10B_3854	ilvB	3948391	rev	0
tss-3696	ECDH10B_3855	ivbL	3948595	rev	0
tss-3697	ECDH10B_3856	emrD	3949529	fwd	0
tss-3698	ECDH10B_3857	yidF	3951218	rev	0
tss-3699	ECDH10B_3858	yidG	3951577	rev	0
tss-3700	ECDH10B_3859	yidH	3951914	rev	0
tss-3701	ECDH10B_3860	yidI	3952022	fwd	0
tss-3702	ECDH10B_3861	yidJ	3954011	rev	0
tss-3703	ECDH10B_3862	yidK	3955723	rev	0
tss-3704	ECDH10B_3863	yidL	3955860	fwd	0
tss-3705	ECDH10B_3868	glvG	3957594	rev	0
tss-3706	ECDH10B_3869	glvC	3959210	rev	0
tss-3707	ECDH10B_3870	yidP	3959506	fwd	0
tss-3708	ECDH10B_3871	yidE	3961880	rev	0
tss-3709	ECDH10B_3872	ibpB	3962504	rev	0
tss-3710	ECDH10B_3873	ibpA	3963029	rev	0
tss-3711	ECDH10B_3874	yidQ	3963335	fwd	0
tss-3712	ECDH10B_3875	yidR	3964883	rev	0
tss-3713	ECDH10B_3877	dgoT	3967337	rev	0
tss-3714	ECDH10B_3878	dgoD	3968605	rev	0
tss-3715	ECDH10B_3879	dgoA	3969219	rev	0
tss-3716	ECDH10B_3880	dgoK	3970081	rev	0
tss-3717	ECDH10B_3881	dgoR	3970767	rev	0
tss-3718	ECDH10B_3882	yidX	3971045	fwd	0
tss-3719	ECDH10B_3883	yidA	3972559	rev	0
tss-3720	ECDH10B_3884	yidB	3973072	rev	0
tss-3721	ECDH10B_3886	recF	3976828	rev	0
tss-3722	ECDH10B_3887	dnaN	3977928	rev	0
tss-3723	ECDH10B_3889	rpmH	3979943	fwd	0
tss-3724	ECDH10B_3890	rnpA	3980100	fwd	0
tss-3725	ECDH10B_3891	yidD	3980423	fwd	0
tss-3726	ECDH10B_3892	yidC	3980683	fwd	0
tss-3727	ECDH10B_3893	trmE	3982435	fwd	0
tss-3728	ECDH10B_3894	tnaC	3984042	fwd	0
tss-3729	ECDH10B_3895	tnaA	3984337	fwd	0
tss-3730	ECDH10B_3896	tnaB	3985843	fwd	0
tss-3731	ECDH10B_3897	mdtL	3987222	fwd	0
tss-3732	ECDH10B_3898	yidZ	3988372	fwd	0
tss-3733	ECDH10B_3899	yieE	3989476	fwd	0
tss-3734	ECDH10B_3900	yieF	3990259	fwd	0
tss-3735	ECDH10B_3901	yieG	3992216	rev	0
tss-3736	ECDH10B_3902	yieH	3992381	fwd	0
tss-3737	ECDH10B_3903	yieI	3993113	fwd	0
tss-3738	ECDH10B_3904	cbrC	3993629	fwd	0
tss-3739	ECDH10B_3905	yieK	3995000	rev	0
tss-3740	ECDH10B_3906	yieL	3996211	rev	0
tss-3741	ECDH10B_3907	bglH	3997827	rev	0
tss-3742	ECDH10B_3908	bglB	3999308	rev	0
tss-3743	ECDH10B_3909	bglF	4001204	rev	0
tss-3744	ECDH10B_3910	bglG	4002174	rev	0
tss-3745	ECDH10B_3911	phoU	4003185	rev	0
tss-3746	ECDH10B_3912	pstB	4003973	rev	0
tss-3747	ECDH10B_3913	pstA	4005046	rev	0
tss-3748	ECDH10B_3914	pstC	4006005	rev	0
tss-3749	ECDH10B_3915	pstS	4007132	rev	0
tss-3750	ECDH10B_3917	glmU	4010807	rev	0
tss-3751	ECDH10B_3918	atpC	4011579	rev	0
tss-3752	ECDH10B_3919	atpD	4012982	rev	0
tss-3753	ECDH10B_3920	atpG	4013872	rev	0
tss-3754	ECDH10B_3921	atpA	4015464	rev	0
tss-3755	ECDH10B_3922	atpH	4016010	rev	0
tss-3756	ECDH10B_3923	atpF	4016495	rev	0
tss-3757	ECDH10B_3924	atpE	4016796	rev	0
tss-3758	ECDH10B_3925	atpB	4017658	rev	0
tss-3759	ECDH10B_3926	atpI	4018047	rev	0
tss-3760	ECDH10B_3927	gidB	4019287	rev	0
tss-3761	ECDH10B_3928	gidA	4021240	rev	0
tss-3762	ECDH10B_3930	mioC	4022062	rev	0
tss-3763	ECDH10B_3931	asnC	4022610	rev	0
tss-3764	ECDH10B_3932	asnA	4022762	fwd	0
tss-3765	ECDH10B_3933	viaA	4025210	rev	0
tss-3766	ECDH10B_3935	trkD	4026923	fwd	0
tss-3767	ECDH10B_3936	rbsD	4028958	fwd	0
tss-3768	ECDH10B_3937	rbsA	4029385	fwd	0
tss-3769	ECDH10B_3938	rbsC	4030895	fwd	0
tss-3770	ECDH10B_3939	rbsB	4031885	fwd	0
tss-3771	ECDH10B_3940	rbsK	4032901	fwd	0
tss-3772	ECDH10B_3943	hsrA	4037555	rev	0
tss-3773	ECDH10B_3944	yieP	4038270	rev	0
tss-3774	ECDH10B_3945	rrsC	4038751	fwd	0
tss-3775	ECDH10B_3946	gltU	4040378	fwd	0
tss-3776	ECDH10B_3947	rrlC	4040647	fwd	0
tss-3777	ECDH10B_3948	rrfC	4043643	fwd	0
tss-3778	ECDH10B_3949	aspT	4043815	fwd	0
tss-3779	ECDH10B_3950	trpT	4043900	fwd	0
tss-3780	ECDH10B_3951	hdfR	4044910	rev	0
tss-3781	ECDH10B_3952	yifE	4045029	fwd	0
tss-3782	ECDH10B_3953	yifB	4046942	rev	0
tss-3783	ECDH10B_3954	ilvL	4047265	fwd	0
tss-3784	ECDH10B_3958	ilvM	4049144	fwd	0
tss-3785	ECDH10B_3959	ilvE	4049427	fwd	0
tss-3786	ECDH10B_3961	ilvA	4052274	fwd	0
tss-3787	ECDH10B_3962	ilvY	4054763	rev	0
tss-3788	ECDH10B_3963	ilvC	4054913	fwd	0
tss-3789	ECDH10B_3964	ppiC	4056756	rev	0
tss-3790	ECDH10B_3967	rep	4057620	fwd	0
tss-3791	ECDH10B_3968	gpp	4061172	rev	0
tss-3792	ECDH10B_3969	rhlB	4062573	rev	0
tss-3793	ECDH10B_3970	trxA	4062704	fwd	0
tss-3794	ECDH10B_3971	rhoL	4063174	fwd	0
tss-3795	ECDH10B_3972	rho	4063360	fwd	0
tss-3796	ECDH10B_3973	rfe	4064859	fwd	0
tss-3797	ECDH10B_3974	wzzE	4065974	fwd	0
tss-3798	ECDH10B_3975	rffE	4067076	fwd	0
tss-3799	ECDH10B_3976	rffD	4068203	fwd	0
tss-3800	ECDH10B_3977	rffG	4069465	fwd	0
tss-3801	ECDH10B_3978	rffH	4070551	fwd	0
tss-3802	ECDH10B_3979	rffC	4071410	fwd	0
