gene_name	EcoliMG1655_LBWB_1	EcoliMG1655_LBWB_2	EcoliMG1655_synnifI4_1	EcoliMG1655_synnifI4_2	N1	N2
yfeY_locusTag_b2432	325	127	434	262	22	112
yfeZ_locusTag_b2433	10	57	110	106	12	74
yffB_locusTag_b2471	47	24	17	14	21	48
yffL_locusTag_b2443	221	93	193	185	0	59
yffM_locusTag_b2444	5	0	77	24	0	11
yffN_locusTag_b2445	12	17	29	52	0	7
yffO_locusTag_b2446	2	0	21	0	0	0
yffP_locusTag_b2447	2	4	26	14	0	10
yffQ_locusTag_b2448	4	0	0	0	0	12
yffR_locusTag_b2449	40	24	149	19	2	13
yffS_locusTag_b2450	183	18	297	252	31	149
yfgD_locusTag_b2495	655	283	1172	787	28	194
yfgF_locusTag_b2503	188	66	214	133	4	88
yfgG_locusTag_b2504	1016	294	467	207	50	486
yfgH_locusTag_b2505	21	20	7	15	0	20
yfgI_locusTag_b2506	32	26	38	56	2	5
yfgJ_locusTag_b2510	138	39	272	178	7	98
yfgM_locusTag_b2513	373	237	650	303	23	145
yfgO_locusTag_b2493	278	79	326	276	17	251
yfhG_locusTag_b2555	221	122	344	101	1	85
yfhH_locusTag_b2561	260	84	422	157	6	124
yfhL_locusTag_b2562	227	26	107	98	0	42
yfhM_locusTag_b2520	2294	978	3858	2460	97	1052
yfhR_locusTag_b2534	34	23	42	26	17	16
yfiB_locusTag_b2605	73	129	250	85	0	13
yfiE_locusTag_b2577	278	120	171	149	16	223
yfiF_locusTag_b2581	685	243	879	664	18	421
yfiH_locusTag_b2593	170	73	688	368	9	118
yfiL_locusTag_b2602	5	0	64	96	0	28
yfiM_locusTag_b2586	158	63	150	134	0	6
yfiN_locusTag_b2604	252	35	276	84	4	111
yfiP_locusTag_b2583	139	104	141	82	0	23
yfiR_locusTag_b2603	295	109	361	97	19	205
yfjD_locusTag_b4461	420	188	484	194	33	152
yfjH_locusTag_b2623	104	36	72	110	4	39
yfjI_locusTag_b2625	8	0	7	0	0	10
yfjJ_locusTag_b2626	0	6	0	0	0	2
yfjK_locusTag_b2627	741	241	634	317	0	90
yfjL_locusTag_b2628	761	332	812	429	7	240
yfjM_locusTag_b2629	47	33	56	15	0	23
yfjP_locusTag_b2632	22	5	25	14	0	8
yfjQ_locusTag_b2633	5	0	19	0	0	0
yfjR_locusTag_b2634	4	0	0	0	0	0
yfjS_locusTag_b2636	0	0	0	0	0	0
yfjT_locusTag_b2637	26	0	28	0	0	0
yfjU_locusTag_b2638	7	0	0	29	0	0
yfjV_locusTag_b2641	131	34	152	154	0	29
yfjW_locusTag_b2642	293	147	364	185	0	81
yfjX_locusTag_b2643	0	0	0	0	0	0
yfjY_locusTag_b2644	0	0	0	0	0	0
yfjZ_locusTag_b2645	0	0	0	0	0	0
ygaC_locusTag_b2671	95	14	133	53	0	19
ygaH_locusTag_b2683	119	75	49	8	0	16
ygaM_locusTag_b2672	509	211	4516	2017	15	104
ygaP_locusTag_b2668	24	3	17	46	11	26
ygaQ_locusTag_b4462	0	0	23	0	0	15
ygaU_locusTag_b2665	320	160	4635	1701	11	105
ygaV_locusTag_b2667	12	13	29	19	0	8
ygaY_locusTag_b2681	907	259	169	53	0	22
ygaZ_locusTag_b2682	1144	526	1445	932	57	304
ygbA_locusTag_b2732	5	15	0	0	0	0
ygbE_locusTag_b2749	242	147	439	97	0	106
ygbF_locusTag_b2754	12	0	15	0	14	0
ygbI_locusTag_b2735	237	27	240	256	4	63
ygbJ_locusTag_b2736	4	0	25	51	0	5
ygbK_locusTag_b2737	19	7	11	6	0	5
ygbL_locusTag_b2738	3	0	37	0	0	3
ygbM_locusTag_b2739	10	11	9	7	1	7
ygbN_locusTag_b2740	56	8	80	27	5	48
ygbT_locusTag_b2755	14	26	36	27	7	40
ygcB_locusTag_b2761	120	4	97	83	0	63
ygcE_locusTag_b2776	32	0	15	5	0	5
ygcG_locusTag_b2778	18	0	0	0	0	1
ygcN_locusTag_b2766	76	23	95	20	0	27
ygcO_locusTag_b2767	0	5	0	0	0	0
ygcP_locusTag_b2768	42	28	33	0	0	4
ygcQ_locusTag_b2769	16	0	39	18	0	4
ygcR_locusTag_b2770	3	3	0	0	0	7
ygcS_locusTag_b2771	23	14	44	1	0	8
ygcU_locusTag_b4463	17	13	28	14	0	16
ygcW_locusTag_b2774	0	0	0	0	0	0
ygdB_locusTag_b2824	32	0	10	16	0	9
ygdD_locusTag_b2807	18	13	31	39	0	38
ygdG_locusTag_b2798	152	89	102	80	29	41
ygdH_locusTag_b2795	961	451	1467	511	26	353
ygdI_locusTag_b2809	830	349	4816	978	3	145
ygdQ_locusTag_b2832	589	286	486	307	0	211
ygdR_locusTag_b2833	210	45	528	127	15	45
ygeA_locusTag_b2840	164	35	267	138	28	46
ygeF_locusTag_b2850	0	0	0	10	0	13
ygeG_locusTag_b2851	6	0	0	0	0	0
ygeH_locusTag_b2852	20	11	4	14	0	2
ygeI_locusTag_b2853	11	2	0	13	0	3
ygeK_locusTag_b2856	3	0	18	0	0	6
ygeN_locusTag_b2858	11	0	0	0	0	9
ygeO_locusTag_b2859	9	15	0	0	0	1
ygeQ_locusTag_b2863	70	58	90	90	7	106
ygeR_locusTag_b2865	200	133	271	158	22	137
ygeV_locusTag_b2869	138	51	133	14	2	110
ygeW_locusTag_b2870	17	0	13	0	12	8
ygeX_locusTag_b2871	26	20	0	0	0	23
ygeY_locusTag_b2872	30	1	38	23	0	23
ygfB_locusTag_b2909	689	374	825	689	80	563
ygfF_locusTag_b2902	63	15	95	51	0	23
ygfI_locusTag_b2921	83	45	136	10	0	27
ygfK_locusTag_b2878	70	23	79	36	13	134
ygfM_locusTag_b2880	30	0	45	17	0	19
ygfQ_locusTag_b4464	386	180	577	335	15	96
ygfS_locusTag_b2886	11	9	29	0	0	5
ygfT_locusTag_b2887	14	11	28	0	29	43
ygfZ_locusTag_b2898	724	499	1702	747	148	894
yggC_locusTag_b2928	240	121	315	272	4	103
yggD_locusTag_b2929	131	54	138	135	9	32
yggE_locusTag_b2922	336	165	1207	427	27	187
yggF_locusTag_b2930	17	0	29	35	0	36
yggI_locusTag_b2944	74	12	53	10	0	0
yggL_locusTag_b2959	525	123	1641	916	36	236
yggM_locusTag_b2956	23	29	9	12	0	1
yggN_locusTag_b2958	322	155	950	377	23	180
yggP_locusTag_b4465	18	0	31	0	20	29
yggR_locusTag_b2950	0	7	15	13	0	37
yggS_locusTag_b2951	321	172	228	114	6	66
yggT_locusTag_b2952	49	57	118	90	1	37
yggU_locusTag_b2953	28	0	7	0	0	2
yggW_locusTag_b2955	322	155	456	459	5	78
yggX_locusTag_b2962	98	30	290	45	6	58
yghA_locusTag_b3003	160	92	2046	573	1	23
yghB_locusTag_b3009	260	92	550	228	3	147
yghD_locusTag_b2968	0	19	23	11	0	5
yghE_locusTag_b2969	25	0	0	13	0	0
yghF_locusTag_b2970	3	0	0	0	0	19
yghG_locusTag_b2971	14	0	0	0	0	0
yghJ_locusTag_b4466	450	67	577	272	11	67
yghO_locusTag_b2981	20	12	18	16	0	18
yghQ_locusTag_b2983	22	0	21	8	0	0
yghR_locusTag_b2984	6	0	8	4	0	22
yghS_locusTag_b2985	22	0	0	6	0	0
yghT_locusTag_b2986	13	0	8	0	0	0
yghU_locusTag_b2989	509	132	2196	1013	29	266
yghW_locusTag_b2998	0	0	23	15	5	5
yghX_locusTag_b4658	145	43	1307	532	16	42
ygiB_locusTag_b3037	894	368	1424	916	91	1079
ygiC_locusTag_b3038	2113	936	4134	1697	92	846
ygiD_locusTag_b3039	23	31	260	122	13	68
ygiF_locusTag_b3054	305	101	550	271	44	235
ygiL_locusTag_b3043	29	7	14	0	0	0
ygiM_locusTag_b3055	629	227	768	301	7	323
ygiN_locusTag_b3029	1051	393	1626	626	33	595
ygiQ_locusTag_b4469	654	204	722	304	17	200
ygiS_locusTag_b3020	300	59	194	92	24	301
ygiV_locusTag_b3023	25	35	167	41	0	3
ygiW_locusTag_b3024	147	46	1361	427	13	40
ygiZ_locusTag_b3027	5	0	39	11	0	0
ygjH_locusTag_b3074	7	0	0	0	0	11
ygjI_locusTag_b3078	0	0	13	0	0	0
ygjJ_locusTag_b3079	7	0	0	0	0	0
ygjK_locusTag_b3080	32	0	18	11	0	0
ygjP_locusTag_b3085	53	9	76	1	0	14
ygjQ_locusTag_b3086	3	0	0	0	0	0
ygjR_locusTag_b3087	245	82	473	130	2	54
ygjV_locusTag_b3090	16	38	78	10	0	39
yhaB_locusTag_b3120	0	0	0	0	0	0
yhaC_locusTag_b3121	42	0	0	0	0	0
yhaH_locusTag_b3103	19	34	201	50	22	50
yhaI_locusTag_b3104	0	0	35	17	0	26
yhaJ_locusTag_b3105	400	127	544	328	15	179
yhaK_locusTag_b3106	16	3	148	21	6	9
yhaL_locusTag_b3107	149	28	142	61	17	31
yhaM_locusTag_b4470	76	50	81	65	0	36
yhaO_locusTag_b3110	33	6	35	79	0	21
yhaV_locusTag_b3130	165	81	177	66	12	111
yhbE_locusTag_b3184	418	107	297	236	12	130
yhbJ_locusTag_b3205	1173	484	1961	791	21	318
yhbO_locusTag_b3153	70	17	684	439	0	13
yhbP_locusTag_b3154	268	106	371	112	30	122
yhbQ_locusTag_b3155	70	0	174	71	16	26
yhbS_locusTag_b3156	593	198	762	371	57	375
yhbT_locusTag_b3157	113	73	410	306	33	173
yhbU_locusTag_b3158	294	114	419	155	2	68
yhbV_locusTag_b3159	321	97	237	189	0	105
yhbW_locusTag_b3160	77	51	995	331	0	16
yhbX_locusTag_b3173	80	24	43	43	0	2
yhbY_locusTag_b3180	1219	530	1347	506	0	281
yhcA_locusTag_b3215	43	0	0	0	0	27
yhcB_locusTag_b3233	1486	592	1998	899	175	912
yhcC_locusTag_b3211	58	13	41	24	0	2
yhcD_locusTag_b3216	78	82	177	73	15	50
yhcE_locusTag_b4569_1	44	0	111	25	0	9
yhcE_locusTag_b4569_2	0	0	0	0	0	0
yhcF_locusTag_b3219	5	27	26	17	5	45
yhcG_locusTag_b3220	111	27	163	55	14	140
yhcH_locusTag_b3221	57	1	726	493	0	23
yhcM_locusTag_b3232	576	246	853	252	0	89
yhcN_locusTag_b3238	34	8	71	17	8	93
yhcO_locusTag_b3239	49	0	493	279	0	6
yhdE_locusTag_b3248	461	198	736	464	7	60
yhdJ_locusTag_b3262	132	10	68	10	0	0
yhdN_locusTag_b3293	227	109	170	83	17	170
yhdP_locusTag_b4472	1198	521	1544	1092	9	156
yhdT_locusTag_b3257	25	9	6	13	0	0
yhdU_locusTag_b3263	10	8	0	12	0	10
yhdV_locusTag_b3267	101	0	122	78	19	0
yhdW_locusTag_b3268	4285	1655	5982	3712	452	3918
yhdX_locusTag_b3269	693	375	1019	422	27	316
yhdY_locusTag_b3270	293	205	184	121	6	32
yhdZ_locusTag_b3271	281	141	185	117	8	28
yheO_locusTag_b3346	791	279	1078	551	25	183
yheS_locusTag_b3352	1118	366	1438	665	9	254
yheT_locusTag_b3353	243	72	488	137	0	30
yheU_locusTag_b3354	38	10	1	18	0	10
yheV_locusTag_b4551	7	0	25	0	0	9
yhfA_locusTag_b3356	205	158	593	311	4	107
yhfG_locusTag_b3362	3	0	26	0	0	1
yhfK_locusTag_b3358	935	518	1311	656	12	190
yhfL_locusTag_b3369	31	6	11	12	0	0
yhfS_locusTag_b3376	13	22	56	75	0	40
yhfT_locusTag_b3377	2	5	80	51	0	41
yhfU_locusTag_b3378	0	0	0	0	0	6
yhfW_locusTag_b3380	7	0	0	0	0	0
yhfX_locusTag_b3381	0	0	0	22	0	0
yhfY_locusTag_b3382	29	12	10	11	0	9
yhfZ_locusTag_b3383	51	4	18	0	0	17
yhgA_locusTag_b3411	119	33	38	33	0	0
yhgE_locusTag_b3402	216	75	253	89	0	80
yhgF_locusTag_b3407	1018	352	1037	548	6	125
yhgN_locusTag_b3434	139	65	177	144	0	90
yhhA_locusTag_b3448	210	46	1542	454	21	123
yhhH_locusTag_b3483	0	0	0	0	0	0
yhhI_locusTag_b3484	42	25	9	0	3	15
yhhJ_locusTag_b3485	152	35	255	130	0	23
yhhL_locusTag_b3466	57	36	29	28	0	11
yhhM_locusTag_b3467	68	20	86	60	0	4
yhhN_locusTag_b3468	241	88	624	267	45	200
yhhQ_locusTag_b3471	220	164	213	124	0	200
yhhS_locusTag_b3473	211	194	500	202	0	143
yhhT_locusTag_b3474	71	19	198	191	0	11
yhhW_locusTag_b3439	289	117	725	299	21	124
yhhX_locusTag_b3440	596	289	1150	675	58	240
yhhY_locusTag_b3441	154	70	209	105	26	52
yhhZ_locusTag_b3442	36	9	0	0	0	4
yhiD_locusTag_b3508	420	189	5194	2141	0	18
yhiI_locusTag_b3487	365	140	869	390	52	86
yhiJ_locusTag_b3488	38	13	177	113	0	34
yhiL_locusTag_b4660	7	20	18	0	0	0
yhiM_locusTag_b3491	95	43	770	294	0	2
yhiN_locusTag_b3492	181	24	337	85	7	119
yhiS_locusTag_b3504_1	0	0	0	0	0	1
yhiS_locusTag_b3504_2	10	0	0	0	0	7
yhjA_locusTag_b3518	78	25	250	104	7	40
yhjB_locusTag_b3520	0	0	42	92	0	9
yhjC_locusTag_b3521	140	46	76	11	0	79
yhjD_locusTag_b3522	67	42	791	334	13	52
yhjE_locusTag_b3523	225	8	489	130	14	183
yhjG_locusTag_b3524	100	52	1087	793	7	35
yhjH_locusTag_b3525	0	14	6	0	0	11
yhjJ_locusTag_b3527	658	299	1165	552	11	202
yhjK_locusTag_b3529	424	231	966	438	15	64
yhjR_locusTag_b3535	23	16	182	94	0	15
yhjV_locusTag_b3539	39	38	188	157	9	32
yhjX_locusTag_b3547	5709	2089	1450	882	0	21
yhjY_locusTag_b3548	35	17	305	225	0	65
yiaA_locusTag_b3562	10	0	18	12	0	14
yiaB_locusTag_b3563	0	0	0	0	0	7
yiaC_locusTag_b3550	113	49	278	55	0	22
yiaD_locusTag_b3552	77	6	87	22	0	5
yiaF_locusTag_b3554	556	134	1735	925	89	509
yiaG_locusTag_b3555	391	182	2634	1089	1	85
yiaJ_locusTag_b3574	166	104	305	156	12	61
yiaK_locusTag_b3575	11	0	15	0	3	0
yiaL_locusTag_b3576	0	0	0	0	0	4
yiaM_locusTag_b3577	0	0	0	0	0	8
yiaN_locusTag_b3578	0	0	16	0	0	0
yiaO_locusTag_b3579	0	0	0	0	0	6
yiaT_locusTag_b3584	39	32	49	33	0	28
yiaU_locusTag_b3585	73	36	182	79	8	53
yiaV_locusTag_b3586	0	5	0	0	0	0
yiaW_locusTag_b3587	0	0	0	0	0	0
yiaY_locusTag_b3589	0	0	19	6	2	12
yibA_locusTag_b3594	66	54	122	89	0	15
yibB_locusTag_b3618	271	63	426	281	0	103
yibF_locusTag_b3592	110	49	790	189	21	46
yibG_locusTag_b3596	0	0	0	0	0	9
yibH_locusTag_b3597	46	4	198	102	0	18
yibI_locusTag_b3598	0	0	18	0	0	0
yibL_locusTag_b3602	483	79	626	245	18	171
yibN_locusTag_b3611	299	351	771	597	0	133
yibQ_locusTag_b3614	413	110	775	278	3	44
yibS_locusTag_b4650	0	0	0	20	0	0
yibT_locusTag_b4554	165	39	923	579	19	210
yibU_locusTag_b4652	0	0	0	0	0	0
yibV_locusTag_b4615	6	10	0	0	0	0
yibW_locusTag_b4651	0	12	13	0	0	8
yicC_locusTag_b3644	679	282	1008	504	28	96
yicG_locusTag_b3646	0	6	11	0	0	12
yicH_locusTag_b3655	538	266	984	407	40	511
yicI_locusTag_b3656	37	18	131	97	9	56
yicJ_locusTag_b3657	0	0	10	0	0	0
yicL_locusTag_b3660	109	81	299	67	10	39
yicN_locusTag_b3663	246	103	223	123	41	68
yicO_locusTag_b3664	0	0	42	14	0	0
yicR_locusTag_b3638	225	55	150	150	0	63
yicS_locusTag_b4555	46	5	185	61	0	8
yicT_locusTag_b4653	0	0	0	0	0	11
yidA_locusTag_b3697	376	310	815	302	14	257
yidB_locusTag_b3698	22	0	115	43	0	18
yidC_locusTag_b3705	2342	1074	2245	1097	44	462
yidD_locusTag_b4557	85	1	19	7	0	15
yidE_locusTag_b3685	432	168	302	234	25	232
yidF_locusTag_b3674	61	32	141	15	0	10
yidG_locusTag_b3675	14	0	55	41	0	23
yidH_locusTag_b3676	56	29	191	85	4	9
yidI_locusTag_b3677	39	40	63	41	0	6
yidJ_locusTag_b3678	0	0	26	0	0	18
yidK_locusTag_b3679	6	16	48	10	0	29
yidL_locusTag_b3680	1	7	55	6	0	4
yidP_locusTag_b3684	13	0	14	27	0	11
yidQ_locusTag_b3688	1181	340	2444	997	16	229
yidR_locusTag_b3689	110	63	290	129	6	119
yidX_locusTag_b3696	214	9	93	17	0	18
yidZ_locusTag_b3711	107	55	185	73	0	43
yieE_locusTag_b3712	666	338	1327	506	0	125
yieH_locusTag_b3715	136	38	152	100	12	85
yieK_locusTag_b3718	8	0	47	17	0	11
yieL_locusTag_b3719	0	10	0	0	0	5
yieP_locusTag_b3755	508	128	925	532	7	188
yifB_locusTag_b3765	59	10	63	78	0	36
yifE_locusTag_b3764	537	243	610	392	20	82
yifK_locusTag_b3795	227	101	487	173	0	42
yifL_locusTag_b4558	144	49	151	60	13	73
yifN_locusTag_b3777	100	0	113	66	11	26
yigA_locusTag_b3810	424	153	666	365	18	217
yigB_locusTag_b3812	213	28	313	156	0	38
yigE_locusTag_b4482	7	0	0	1	0	17
yigF_locusTag_b3817	16	0	29	1	0	0
yigG_locusTag_b3818	0	0	0	0	0	0
yigI_locusTag_b3820	15	0	30	34	0	2
yigL_locusTag_b3826	170	35	581	240	4	207
yigM_locusTag_b3827	64	43	358	111	17	69
yigZ_locusTag_b3848	162	83	388	217	4	32
yihA_locusTag_b3865	487	244	1153	757	87	305
yihD_locusTag_b3858	208	15	235	219	0	87
yihF_locusTag_b3861	32	15	64	20	1	28
yihG_locusTag_b3862	53	60	41	39	0	21
yihI_locusTag_b3866	243	168	1277	838	85	624
yihL_locusTag_b3872	37	0	18	18	0	17
yihM_locusTag_b3873	33	9	71	27	0	0
yihN_locusTag_b3874	0	11	14	37	0	16
yihO_locusTag_b3876	56	15	16	0	0	15
yihP_locusTag_b3877	0	11	42	19	0	0
yihQ_locusTag_b3878	0	39	29	0	0	4
yihR_locusTag_b3879	0	1	0	0	0	22
yihS_locusTag_b3880	1	0	29	0	0	7
yihT_locusTag_b3881	0	8	21	0	0	13
yihU_locusTag_b3882	0	0	2	0	0	10
yihV_locusTag_b3883	19	29	32	22	0	16
yihW_locusTag_b3884	78	15	85	33	3	31
yihX_locusTag_b3885	82	66	436	92	3	87
yihY_locusTag_b3886	141	57	303	132	6	91
yiiD_locusTag_b3888	284	103	650	276	11	108
yiiE_locusTag_b3889	0	0	0	0	0	11
yiiF_locusTag_b3890	49	0	44	91	0	4
yiiG_locusTag_b3896	41	10	51	6	0	5
yiiM_locusTag_b3910	125	55	441	212	13	76
yiiQ_locusTag_b3920	204	50	79	35	0	4
yiiR_locusTag_b3921	46	7	85	30	9	8
yiiS_locusTag_b3922	136	15	317	68	17	124
yiiX_locusTag_b3937	321	107	822	252	13	175
yijD_locusTag_b3964	297	212	549	245	20	122
yijE_locusTag_b3943	161	33	288	126	3	19
yijF_locusTag_b3944	13	19	19	15	0	10
yijO_locusTag_b3954	186	29	198	102	0	45
yjaA_locusTag_b4011	50	12	31	35	0	4
yjaB_locusTag_b4012	43	0	64	40	0	5
yjaG_locusTag_b3999	256	156	420	292	13	103
yjaH_locusTag_b4001	244	155	565	218	6	56
yjaZ_locusTag_b3989	89	15	29	49	0	18
yjbB_locusTag_b4020	124	85	427	187	20	64
yjbD_locusTag_b4023	951	411	1391	1068	36	690
yjbE_locusTag_b4026	5	14	264	82	4	13
yjbF_locusTag_b4027	9	10	0	0	0	0
yjbG_locusTag_b4028	0	0	9	0	0	0
yjbH_locusTag_b4029	24	18	361	229	0	19
yjbI_locusTag_b4038	0	0	46	0	0	6
yjbJ_locusTag_b4045	992	273	6124	4020	32	60
yjbL_locusTag_b4047	0	0	0	24	0	3
yjbM_locusTag_b4048	7	0	0	0	0	2
yjbQ_locusTag_b4056	396	273	2106	395	14	219
yjbR_locusTag_b4057	341	249	1363	715	15	208
yjbS_locusTag_b4621	0	0	10	0	0	0
yjbT_locusTag_b4620	20	0	29	25	0	14
yjcB_locusTag_b4060	144	169	326	292	53	501
yjcC_locusTag_b4061	46	5	225	129	0	19
yjcD_locusTag_b4064	398	84	463	296	8	31
yjcE_locusTag_b4065	384	239	701	169	20	231
yjcF_locusTag_b4066	10	0	10	0	0	0
yjcH_locusTag_b4068	0	0	2	0	0	0
yjcO_locusTag_b4078	357	57	499	272	38	138
yjcS_locusTag_b4083	0	0	23	10	0	0
yjcZ_locusTag_b4110	32	42	32	12	0	6
yjdC_locusTag_b4135	308	180	1328	614	2	67
yjdF_locusTag_b4121	77	41	89	10	0	21
yjdI_locusTag_b4126	0	0	53	60	0	3
yjdJ_locusTag_b4127	70	24	874	278	0	21
yjdK_locusTag_b4128	0	18	55	4	0	0
yjdM_locusTag_b4108	506	209	608	258	9	159
yjdN_locusTag_b4107	57	37	1118	304	0	37
yjdO_locusTag_b4559	0	0	0	10	0	0
yjdP_locusTag_b4487	141	53	268	123	0	28
yjdQ_locusTag_b4654	0	8	22	0	0	8
yjeH_locusTag_b4141	389	277	687	410	0	281
yjeI_locusTag_b4144	1038	324	1585	1046	30	324
yjeJ_locusTag_b4145	84	18	38	27	0	15
yjeM_locusTag_b4156	45	0	34	42	0	44
yjeN_locusTag_b4157	0	0	0	11	0	1
yjeO_locusTag_b4158	35	0	47	0	0	8
yjeT_locusTag_b4176	17	11	6	11	0	6
yjeV_locusTag_b4670	32	0	10	0	0	22
yjfC_locusTag_b4186	71	10	26	15	0	21
yjfF_locusTag_b4231	30	21	42	37	0	11
yjfI_locusTag_b4181	0	0	20	0	0	0
yjfJ_locusTag_b4182	28	18	19	10	0	39
yjfK_locusTag_b4183	20	14	0	26	0	5
yjfL_locusTag_b4184	0	4	16	0	0	4
yjfM_locusTag_b4185	0	0	9	0	0	0
yjfN_locusTag_b4188	33	16	147	33	4	53
yjfP_locusTag_b4190	69	0	217	52	0	63
yjfY_locusTag_b4199	30	0	227	88	0	21
yjfZ_locusTag_b4204	15	0	16	0	0	1
yjgA_locusTag_b4234	286	190	1227	537	25	148
yjgH_locusTag_b4248	56	9	166	101	0	20
yjgL_locusTag_b4253	76	15	51	20	0	34
yjgM_locusTag_b4256	91	33	74	11	6	17
yjgN_locusTag_b4257	7	10	0	32	0	5
yjgR_locusTag_b4263	199	137	866	564	6	110
yjgX_locusTag_b4575	557	277	1146	385	14	237
yjgZ_locusTag_b4277	33	0	17	0	0	15
yjhB_locusTag_b4279	0	1	19	29	0	3
yjhC_locusTag_b4280	97	5	79	30	0	0
yjhD_locusTag_b4281	46	6	22	0	9	29
yjhE_locusTag_b4282	5	0	13	0	0	6
yjhF_locusTag_b4296	13	16	28	0	0	22
yjhG_locusTag_b4297	51	9	101	78	16	47
yjhH_locusTag_b4298	0	10	27	0	0	2
yjhI_locusTag_b4299	0	17	0	0	0	0
yjhP_locusTag_b4306	30	18	5	7	0	24
yjhQ_locusTag_b4307	9	0	15	0	0	22
yjhR_locusTag_b4308	71	86	48	0	0	94
yjhU_locusTag_b4295	465	331	1044	474	46	397
yjhV_locusTag_b4286	0	12	1	24	10	1
yjhX_locusTag_b4566	13	15	0	0	0	14
yjhY_locusTag_b4656	335	118	404	237	18	143
yjhZ_locusTag_b4657	0	0	7	0	0	8
yjiA_locusTag_b4352	271	126	323	165	17	137
yjiC_locusTag_b4325	49	14	0	14	0	18
yjiG_locusTag_b4329	156	34	227	62	11	60
yjiH_locusTag_b4330	275	76	375	188	58	182
yjiJ_locusTag_b4332	39	36	58	32	0	4
yjiK_locusTag_b4333	160	91	126	70	0	19
yjiL_locusTag_b4334	297	102	276	133	0	6
yjiM_locusTag_b4335	597	140	868	456	0	106
yjiN_locusTag_b4336	173	27	971	459	4	67
yjiP_locusTag_b4339	162	12	148	119	0	50
yjiR_locusTag_b4340	188	66	102	61	3	11
yjiS_locusTag_b4341	0	0	18	0	0	0
yjiT_locusTag_b4342	465	101	731	370	21	174
yjiV_locusTag_b4486	309	88	702	326	0	219
yjiX_locusTag_b4353	0	0	5	0	0	6
yjiY_locusTag_b4354	456	202	155	118	7	222
yjjA_locusTag_b4360	158	145	257	176	9	87
yjjB_locusTag_b4363	70	0	66	9	0	12
yjjG_locusTag_b4374	181	85	462	197	0	67
yjjI_locusTag_b4380	194	109	135	81	0	15
yjjJ_locusTag_b4385	92	26	146	50	28	103
yjjK_locusTag_b4391	1878	923	3736	1587	43	619
yjjL_locusTag_b4356	49	6	91	47	0	30
yjjM_locusTag_b4357	2	12	5	0	0	4
yjjN_locusTag_b4358	6	0	0	0	0	16
yjjP_locusTag_b4364	81	47	175	132	0	38
yjjQ_locusTag_b4365	6	0	0	0	0	16
yjjU_locusTag_b4377	326	164	1876	767	5	184
yjjV_locusTag_b4378	395	135	1473	749	0	72
yjjW_locusTag_b4379	97	17	89	41	2	134
yjjX_locusTag_b4394	191	97	192	158	5	71
yjjY_locusTag_b4402	48	19	126	94	0	48
yjjZ_locusTag_b4567	71	27	3	9	0	0
yjtD_locusTag_b4403	73	30	177	44	6	65
ykfA_locusTag_b0253	48	33	216	97	0	29
ykfB_locusTag_b0250	107	8	317	103	3	78
ykfC_locusTag_b0258	85	50	234	135	11	55
ykfF_locusTag_b0249	0	0	8	0	0	0
ykfG_locusTag_b0247	0	0	0	0	0	0
ykfH_locusTag_b4504	0	0	0	0	0	0
ykfI_locusTag_b0245	0	0	0	0	0	0
ykfJ_locusTag_b0235	0	0	0	0	0	8
ykfK_locusTag_b4628	0	0	0	0	0	0
ykfL_locusTag_b4627	0	0	1	0	0	0
ykfM_locusTag_b4586	0	0	20	10	0	0
ykfN_locusTag_b4626	0	0	25	0	0	0
ykgA_locusTag_b0300	26	49	97	64	7	21
ykgE_locusTag_b0306	27	0	31	0	0	16
ykgF_locusTag_b0307	49	48	126	68	6	75
ykgG_locusTag_b0308	44	0	129	110	22	47
ykgH_locusTag_b0310	0	0	0	0	0	0
ykgJ_locusTag_b0288	23	17	13	0	0	5
ykgL_locusTag_b0295	25	0	25	20	0	37
ykgM_locusTag_b0296	0	0	0	0	0	0
ykgO_locusTag_b4506	0	0	11	0	0	1
ykgP_locusTag_b4630	0	0	0	0	0	0
ykgQ_locusTag_b4631	0	6	27	0	0	25
ykgR_locusTag_b4671	0	0	0	0	0	0
ykgS_locusTag_b4688	14	33	116	34	0	17
ykgT_locusTag_b4695	0	0	0	0	0	0
ykiA_locusTag_b0392	89	68	218	93	22	89
ylaB_locusTag_b0457	225	89	473	299	7	71
ylaC_locusTag_b0458	94	22	256	144	3	112
ylbE_locusTag_b4572	6	0	0	7	4	8
ylbF_locusTag_b0520	17	0	37	15	0	12
ylbG_locusTag_b0502	68	17	86	10	0	10
ylbI_locusTag_b4632	51	0	8	19	0	8
ylcG_locusTag_b4509	0	0	0	0	0	0
ylcH_locusTag_b4588	0	0	9	0	0	0
ylcI_locusTag_b4589	0	0	26	3	0	1
yliE_locusTag_b0833	662	262	80	114	0	20
yliF_locusTag_b0834	294	145	46	71	0	31
yliI_locusTag_b0837	519	190	1852	1042	10	181
ymcE_locusTag_b0991	186	83	158	48	0	44
ymdA_locusTag_b1044	13	0	74	16	10	10
ymdB_locusTag_b1045	66	51	444	340	20	69
ymdE_locusTag_b1028	16	12	7	0	0	3
ymdF_locusTag_b4518	91	63	629	536	13	1
ymfA_locusTag_b1122	40	0	0	5	0	2
ymfD_locusTag_b1137	39	0	0	13	0	0
ymfE_locusTag_b1138	54	40	23	0	0	0
ymfI_locusTag_b1143	175	49	221	158	0	84
