	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
yiiF_locusTag_ECDH10B_4080	8.91027845620704	11.8913343424791	11.5210665490083	10.8630952566543	30.8068974860783	37.7489549219402	22.8422146799798	29.7921190653944	36.0140724985415	31.9660585328558	0	12.2071536766747	31.9369467307486	23.7033404105493	0	0
yiiG_locusTag_ECDH10B_4086	7.16049721107831	10.9106268441927	6.82660599088967	3.49192962582511	0	2.31353203206294	1.52265980567641	0	0	5.80065905905161	0.431535297930455	3.46718748511776	12.200792299202	2.45787478688935	0	0
yiiL_locusTag_ECDH10B_4091	0	2.75576954603483	0	0	6.0238487048671	2.74196388985237	7.37321827595265	3.25816433224538	0	0	15.190042487152	0	0	0	0	0
yiiM_locusTag_ECDH10B_4100	44.8088003253256	43.6079653617997	23.2286646516672	27.8433201533892	33.7335527472558	43.2133509040734	95.8140262116103	66.7923688110302	24.4001225829988	9.07480883904962	12.8271469891506	14.2062962353185	22.9049540763685	29.9376951820224	0	0
yiiQ_locusTag_ECDH10B_4109	9.75675490954671	17.2955854576709	6.6081545991812	8.72306549109344	6.32504114011046	15.6703236305063	6.84858543708679	6.35342044787848	28.996624548458	11.6676113644924	2.6582574352516	15.8852221540379	0	14.5225287408205	0	67.3637989329401
yiiR_locusTag_ECDH10B_4110	11.8917364260348	8.67888460926554	19.2073757675644	2.15783932989324	22.4699118356154	15.7802819783341	21.4714598145874	17.7869175280742	12.0983648909666	14.6837285879666	18.6000520250841	15.0233559445854	13.3556583535676	12.1914411198088	0	0
yiiS_locusTag_ECDH10B_4111	22.765761455609	20.7810076221445	0	14.6706101441117	0	8.71944516973054	2.97764584221165	10.9963046213281	12.3718931406754	67.6721459140558	11.392531865364	16.4663888182101	12.2705111123403	22.865258017462	0	0
yiiT_locusTag_ECDH10B_4112	25.8701834722829	24.5575331287624	4.20098830208595	9.15006869695116	12.2864047010693	10.9870301320658	0	17.4300399592148	28.6586685513898	47.7311374001961	16.4647313671927	7.99273500842776	16.3034763031094	22.9041518602436	0	0
yiiU_locusTag_ECDH10B_4117	1235.45900582268	1267.4554046788	1409.54428479209	2538.58613238584	2611.43636231932	3501.2203786693	2389.37922460398	3632.95256473202	3751.17308792735	2832.95295447614	1056.81941938051	1748.2249247454	2117.41136877579	1580.37066785161	769.037042678697	1774.46104506281
yiiX_locusTag_ECDH10B_4126	63.8835142886987	43.6042218921969	30.1850322040521	13.086551453275	17.3099100714572	16.7354347759955	20.2421244445915	8.7874136547012	33.5199075239975	29.6000977966186	14.2172811456102	22.9031197703298	7.2535041058169	46.8812373144608	0	0
yijD_locusTag_ECDH10B_4153	172.77586818989	126.593163520975	232.787264289338	156.949095010204	100.146484718416	122.565785876401	160.296601172394	182.864473147272	369.868055351443	235.78297965745	109.494889594887	178.385878863942	123.727653716098	164.794652378105	55.3166995610992	0
yijE_locusTag_ECDH10B_4132	70.8064718877148	35.9734937880194	21.2845437119924	16.1489623028972	27.459707672297	22.8254874804267	33.3259700221039	16.9111675191875	47.3675544500198	41.3388879470425	46.5257923861444	22.7719829780466	27.6289654185145	31.7175138062163	0	0
yijF_locusTag_ECDH10B_4133	1.9734536629342	7.15089361460054	3.49946404193179	8.85394996889449	2.72925184039286	4.59212399028674	0	2.84693970778722	0	4.81430566010608	0	2.25695791911503	7.74352643011764	0.899970795754213	0	0
yijO_locusTag_ECDH10B_4142	26.1955127413006	25.7956437099627	15.6531190889696	16.4744194614121	12.6203872513941	19.2323664386828	3.77448064505702	9.63682408128914	4.62856917674917	25.4715459365679	21.6618563637203	15.2794991519431	9.07326525912484	17.1902872419062	31.164337780901	0
yijP_locusTag_ECDH10B_4143	26.8676497653319	51.8137120095736	27.5426387037279	32.3787898065123	44.0150882875814	48.8572423902934	38.8433384952869	36.9925664885126	29.2976275714524	56.2185080451752	52.2978971443469	77.1537290037036	100.83897540418	47.791874748927	99.5317777569952	30.3020548833295
yjaA_locusTag_ECDH10B_4200	87.6583448904587	96.2806771259364	24.8744455793042	40.5796015388225	46.1200916466387	48.005789665306	25.5891439565063	32.0725551455404	36.2457806855726	2.7345964135529	132.91287176258	91.8667096751242	217.609845507909	103.318522291741	0	126.307122999263
yjaB_locusTag_ECDH10B_4201	21.4253063892073	10.2198763109246	27.6016285469485	2.41116675122362	1.89941175378692	20.4535684756555	20.1192286635922	25.7571099238317	6.79200214648567	11.4311057287256	0	5.3666291060939	21.5563033054626	8.76863437484848	0	0
yjaG_locusTag_ECDH10B_4188	72.845483990482	95.5394908028297	42.9972218959183	53.3366948578625	67.0675541083342	75.5779894512608	58.0414214928565	62.8891871744317	76.1468042287765	31.982284958507	50.1194295261361	47.7913703532403	31.7662978035205	102.578397197285	129.165897452313	0
yjaH_locusTag_ECDH10B_4190	90.5934319007839	110.549336706629	88.5575577162998	71.0970855073446	75.7308565626252	82.4716552732321	40.3008963126921	60.7745954646201	63.9925507276316	65.3788567837935	17.3506950823072	72.395330149027	56.0635421512098	68.9900026388941	0	0
yjbA_locusTag_ECDH10B_4219	16.914082416185	16.7046813556922	8.7699463824568	27.4947319725905	71.8171743402647	65.386832322246	128.234382985757	134.845195356433	34.4290821889234	7.66485418105338	103.114886956579	35.0679641641571	90.4614322880559	41.0483030102396	169.584042450085	304.858068163671
yjbB_locusTag_ECDH10B_4209	15.3196595929617	13.3217786669323	21.4234958596449	6.48690532008118	6.58858452094839	9.17852250628892	5.80203050136828	4.71655222728536	23.3110118918976	20.3754242578451	10.1918483599457	10.7544321433811	12.180286765926	18.6302777964218	6.10110656923889	0
yjbD_locusTag_ECDH10B_4212	303.335008405779	172.71737451984	80.5389471628478	95.8578625394883	37.8421264792933	51.4344215382198	31.4125275661888	50.4836451479778	262.562842065159	212.837745769861	50.9116808635314	95.1580581996108	111.91784860706	135.819768443493	170.205229418767	0
yjbE_locusTag_ECDH10B_4215	3.01134410788479	2.43565490179846	240.296530879316	730.838203041667	26.0289758852282	25.1854460993848	65.4346864090955	48.5707831010653	10.5008352274251	3.60111461867049	1096.12096712844	694.051711698556	131.794378614025	45.7762923272513	327.802664065773	365.92680901844
yjbF_locusTag_ECDH10B_4216	0	1.42022694273882	9.58929818063	2.7922744849851	0	1.50614917893299	0	0	1.45210013388209	0	18.1852621325059	21.1002607336357	0	0	0	0
yjbG_locusTag_ECDH10B_4217	1.48731019962602	0.801983931079982	0	7.0919231634906	0	0.601894512406618	0	0	0	0	27.1691816843369	15.4347786148693	9.4772240298563	0	0	0
yjbH_locusTag_ECDH10B_4218	3.43138137615198	1.78754072192076	12.9773877549273	9.07589074375699	3.51893879993429	2.57721069475395	2.04473534229126	3.98530830339027	2.43366996687106	1.08497101386553	13.4732851817371	23.8064933010897	5.09076998938294	8.75250567888003	0	0
yjbI_locusTag_ECDH10B_4227	1.56005298591323	4.42376508800687	2.71215046139183	1.25305681177209	6.50430616364506	3.58374061450231	13.174234426038	4.08189888125549	1.39637620097917	3.29221539630146	0	5.99095808815504	15.234268875366	13.5313893459448	34.9631509641259	48.6600804933202
yjbJ_locusTag_ECDH10B_4234	78.9832540296638	73.0905240959693	133.879495775619	259.992666260512	108.429276687608	126.67873171118	287.555512762153	254.136817915139	113.777231561569	170.847166408638	182.280509845824	185.419840473962	175.293015890575	91.8141634678012	189.657255638055	0
yjbL_locusTag_ECDH10B_4236	0	2.01156440125002	0	0	0	0.193550392224873	0	6.32467193906455	7.27758420039731	4.11798048158554	6.25472337706259	0.227908495753773	0	0	0	0
yjbM_locusTag_ECDH10B_4237	2.2393681819228	2.56362998985906	0	1.51208762364871	0	0.522832097641342	2.77577154782442	0.82834686413018	0	0	5.47098987884712	0	0	0	0	0
yjbQ_locusTag_ECDH10B_4245	37.1435213882624	59.0444802669072	34.5750404142901	31.3779334211994	38.9311085362514	40.5376675801916	32.1328688008451	30.4134404394847	62.3044978307396	111.639734638668	36.6090952028484	28.5705434425143	15.8898705051888	25.3416237020287	55.7146614284453	0
yjbR_locusTag_ECDH10B_4246	42.3612608117574	36.5839459787779	4.03859715763557	62.9740022084286	56.1044732316053	40.6455823672234	22.5200105713486	31.6233596953228	57.8308030210144	129.912479478592	59.9942854534575	42.4886552798105	35.058603178115	64.9138599178459	27.8907728879492	0
yjcB_locusTag_ECDH10B_4249	140.556088014303	131.665285297859	118.870092403066	123.590821513074	168.219179258257	81.5588408088004	87.4287502606824	88.6463327629527	57.5819494579309	94.9544967429433	184.219664205886	62.032328338939	92.6815201038467	184.736558450455	235.390210898295	0
yjcD_locusTag_ECDH10B_4254	15.628875919922	24.0545278101616	15.4857764344448	7.40138890153383	18.4285149267416	18.07868191376	17.9982148684793	22.7528475868469	11.5127338947952	3.37064328307557	8.94524724243396	18.2529381932577	31.0852948179287	28.9763930431501	12.2925999024665	0
yjcE_locusTag_ECDH10B_4255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yjcF_locusTag_ECDH10B_4256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yjcH_locusTag_ECDH10B_4258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yjcO_locusTag_ECDH10B_4269	25.9826625308581	22.4164969396825	20.1117748670732	21.2042896324999	22.0001430960364	42.3096949786351	56.4458081393164	45.366396843547	54.463225238843	34.241902917532	23.1152820456661	27.4580192058132	32.0100289887137	27.9434410554178	0	0
yjcP_locusTag_ECDH10B_4271	1.8289758692061	0.564832854527496	1.47421184588538	0	0	1.42985847016841	0	0	0	0	0	1.46579185919349	0	0	0	0
yjcQ_locusTag_ECDH10B_4272	0	1.30756210517602	1.58089822946919	0	0	1.26274652822149	0	0.928862638578726	2.03485084550583	0.938185124337837	2.44284309003906	0.623083168215723	0	0	0	0
yjcR_locusTag_ECDH10B_4273	0	0	0	0	0	0	1.90430838746094	0.284142238277213	0	0	0	0.50683139317336	3.21030813985646	0	0	0
yjcS_locusTag_ECDH10B_4274	0.552686267534746	0.158943038908903	0	0	0	0.733123275685604	1.07950906666283	0.479865592740067	2.33608254166832	0	0	0	0	0	0	0
yjcZ_locusTag_ECDH10B_4302	6.93739683557075	5.34181515322762	7.17609093922873	1.21792723269998	0	1.76870708253276	2.84553186286437	3.75300499021438	0	2.58837794775428	3.62902038942198	3.768657549239	0.418788775165197	0	0	0
yjdA_locusTag_ECDH10B_4301	8.80909342999675	7.87736033515707	4.04267380348783	8.32496156007938	4.16183356011455	5.51345094406386	9.93884480307521	7.89326486950427	5.20352167760575	4.94656471038371	5.41771367307575	4.64098996063873	2.97266756422779	5.65580570072903	0	0
yjdC_locusTag_ECDH10B_4328	50.3929615553845	51.5826039671506	57.2581577485871	78.6810594722207	107.979579648876	133.113778215177	142.678863272641	110.09031825751	35.4403188925598	78.9994519470838	70.0166020892163	71.9395540893614	73.4952488499547	71.1320667491429	63.3837182470929	0
yjdF_locusTag_ECDH10B_4313	3.67814173177356	7.39047287345705	10.0123554533048	9.44054706828294	20.7488122056533	14.5324086162176	6.80604763934091	7.33086974755209	6.99601100216766	13.0566127174081	1.4466707130621	6.82640208710109	0	7.06262795906163	0	0
yjdI_locusTag_ECDH10B_4318	17.4227766241906	6.83248647777231	11.7027531272394	19.5676793778956	0	5.44831785905731	32.4834091877634	8.88590272430557	6.02527263344583	0	0	2.01269840405929	0	19.2617126156226	0	0
yjdJ_locusTag_ECDH10B_4319	27.2510095916827	20.0901381240651	21.1249697476322	84.9649236145465	30.8915318198313	46.0107567011491	36.6479488272203	43.7703944634063	54.3819478711008	40.3878854924736	23.36929613408	16.6047618334891	57.9815360253441	46.857820113005	0	0
yjdK_locusTag_ECDH10B_4320	5.74892966050732	1.46139294107908	12.7429978496607	6.0076208616346	0	4.32067037188859	5.4139015312939	1.23415315615355	35.1474236951007	7.07127961484386	19.9465204376743	8.41419749474787	0	0	0	0
yjdL_locusTag_ECDH10B_4323	7.69565716459446	2.94984871440036	6.18046632920052	1.30535959462678	9.68856324616828	5.0100080950389	6.8620644923396	2.56429600223016	2.70476058888223	4.921523312183	5.00083703280724	5.46089389517013	0	1.01725094060558	0	0
yjdO_locusTag_ECDH10B_4321	0	0	0	0	0	0	0	0	3.99953442047697	0	0	0	0	0	0	0
yjdP_locusTag_ECDH10B_4282	20.6961467778264	29.1747172600878	6.55354175125408	32.8016099045249	58.1392670454597	44.1954725155296	75.2532312849853	46.6509893026042	41.4739599602188	21.2138388445316	26.2373461141716	34.1655554089064	30.1185272757443	37.6405967363626	0	0
yjeE_locusTag_ECDH10B_4363	4.48768488804908	9.48007498790908	8.58201895997558	4.11951144797801	0	14.3686029812394	15.8549973416464	15.0742992644469	21.5905602698476	12.5010121762418	12.3295799408701	9.56031741928163	23.1068066401213	2.00642839746069	0	0
yjeF_locusTag_ECDH10B_4362	20.7204985562886	23.6286847043076	10.3616236667922	16.5209573694951	26.8310315375056	25.3312826800897	33.4696625674953	25.8569436832264	20.529909887022	22.8377664304986	16.6325077620947	20.4985141239004	16.8838428096155	18.8028782146529	55.7455111856039	0
yjeH_locusTag_ECDH10B_4334	27.8459492744621	24.3588742255281	34.696754458708	21.670449093734	36.9002665294166	41.6006311403139	55.5732469835205	32.3094816240562	14.3945057424326	10.7208362179703	35.528023000976	23.4408511324793	28.9923770912097	33.3325699022539	0	0
yjeI_locusTag_ECDH10B_4337	186.728854554178	203.307004413171	351.790048384762	268.815577537548	459.786418094658	530.918567418195	395.673616998971	544.016803017496	411.522716755518	324.320044707924	218.195949285785	261.853341625574	222.532998139052	138.783632034527	0	68.5055582368882
yjeJ_locusTag_ECDH10B_4338	21.0274890291955	6.30414679065492	0	2.18760263099522	10.6629046040176	7.00619049096761	9.03561496946983	7.8364469715212	3.46626316441338	11.2652799381306	5.76174025374731	10.8885248574776	24.5410222246805	3.40954453196079	0	0
yjeM_locusTag_ECDH10B_4351	7.46524826745091	4.59419936566776	0.959267588340584	2.84912318707461	0	2.18371974461297	1.90188955989566	1.85344677582821	2.00641979576822	0	6.82187536848144	5.87740072881984	0	3.8238280117674	0	40.3376041514612
yjeN_locusTag_ECDH10B_4352	0	1.00209801673994	0	0	13.3863304552602	2.50693841357931	0	0	0	12.2232119056587	18.8067192698072	1.10698412223261	0	22.3649885370285	0	0
yjeO_locusTag_ECDH10B_4353	2.32303688322541	10.7725536799543	0	1.88810941365659	0	3.60372396952026	0	0	11.7827553720718	5.55600541166304	8.68002427837257	12.9148147593804	0	4.70841863937442	0	0
yjeP_locusTag_ECDH10B_4354	58.9617371376413	45.0011423796724	31.1756555179619	40.2944360968625	40.8476383296343	44.0100052501215	40.2035936818468	30.743779867893	31.7532230314041	34.4341959944856	31.1203939041833	39.0766394231254	58.0302150078186	44.3963932625129	15.9759421115088	32.8307323319383
yjeS_locusTag_ECDH10B_4361	71.784896319143	74.3464429919493	72.7213185555826	56.6581885366476	83.0392828043741	89.5972779481498	102.336986050748	63.5985103537634	40.9005019946671	51.8901663315582	36.7758923373154	46.2894150059899	76.2063321713764	66.0262784857012	2.91140524005786	49.6364834242717
yjeT_locusTag_ECDH10B_4371	49.8924966965457	26.7036346506268	12.7429978496607	10.8137175509423	31.9446522227801	12.0895680598036	22.5579230470579	9.25614867115164	35.1474236951007	14.1425592296877	19.5629335061806	7.92499996598345	14.8733468028367	67.4159941546792	0	0
yjfC_locusTag_ECDH10B_4381	4.29582207142843	0.711864087278211	0	0	0	1.03883683455747	0.460460697249224	0.692779787139803	0	4.5106744965821	0	0.848782928773715	0	2.22982454893054	0	0
yjfF_locusTag_ECDH10B_4426	32.3265975918716	35.8921627757795	28.4085507138951	23.049721245633	26.6718602293814	20.9611576880883	28.520824633232	23.9946138323492	43.5531629763988	22.4917809435998	19.9026159093708	25.3822790075173	12.5661860789027	33.3187983159045	0	0
yjfI_locusTag_ECDH10B_4376	0	3.63167051775622	0	12.1318075011815	6.29357327374175	0.613872512653516	0	1.64123949572062	0	0	0	4.62620230186762	0	0	0	0
yjfJ_locusTag_ECDH10B_4377	3.31506336340106	2.8788813731987	1.80480227055281	0	0	3.67164263362206	4.60065452015534	6.18771552368489	0	0	0	1.24713876431785	5.26631378212028	5.03932145147638	0	0
yjfK_locusTag_ECDH10B_4378	1.29350917361415	5.50015161460671	0	1.4418290067923	0	1.15910291707396	0	1.33288540864584	0	0	4.83319533682109	2.72972221050541	3.34650303063825	10.3932990988464	0	0
yjfL_locusTag_ECDH10B_4379	0	0	0	0	0	0	0	0.734924285468882	0	0	2.2842169153612	0	0	0	0	0
yjfM_locusTag_ECDH10B_4380	2.09945821606052	1.79072092780112	0	1.30306142632638	0	0.154476838864922	0	0	0	0	0.713147534608075	0	6.91296400695226	0	0	0
yjfN_locusTag_ECDH10B_4383	31.3736231239953	57.8997529373178	54.8502950920179	41.805205169766	294.863028995487	173.995491184328	374.147673217029	408.77567179285	79.8457777421309	76.0931175945155	55.3115677521296	75.3832122368185	352.110318875851	197.4848959205	360.761084094125	0
yjfO_locusTag_ECDH10B_4384	69.4799213255599	36.2292595483877	31.6754517977281	29.1970373875441	138.00089760241	43.5224450152931	50.8906743941627	161.279134446146	246.031965865705	120.91888141383	46.9510404148335	47.3738886855455	24.5410222246805	16.8539985386698	0	0
yjfP_locusTag_ECDH10B_4385	9.91936749137249	9.20677552879819	4.3253375558277	10.4676785893121	33.4524398076953	20.5647291738928	21.6772617313008	20.8196700830479	14.2276771117767	11.9009635917822	20.3546569327837	11.235888840661	16.1970746682891	11.3708310140892	0	0
yjfY_locusTag_ECDH10B_4394	1.76752806332368	0	9.14171584866964	0	0	0	6.47314313524271	5.57783567748529	0	0	0	4.63248790282125	0	4.03030399837756	0	0
yjfZ_locusTag_ECDH10B_4399	0	5.36027901407118	4.98728648994808	1.19699011884644	0	4.84241169981476	0	1.65981956548349	6.1275885838251	0	0	1.38895177600884	3.70430524146121	6.29639945406909	0	0
yjgA_locusTag_ECDH10B_4429	263.582622443144	195.786942339893	288.61702893657	242.427091834983	238.334883540394	155.576646793798	108.101490358553	150.999980126209	167.676133258475	119.212550898074	196.892670281834	164.874455814047	150.047010884596	182.371255926585	108.228325228238	80.543672637211
yjgB_locusTag_ECDH10B_4462	5.73926759385101	6.65363609644239	29.1536232316818	26.8222601998862	28.1112939560465	36.0003729538264	42.5628199798488	52.6816424015263	14.3277438945322	9.78020364376566	15.6368084426565	38.4025815345107	3.96987124222773	19.8117100469266	52.0627760575052	0
