gene_name	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8
yjgP_locusTag_ECDH10B_4454	1203	4614	360	669	232	1679	227	641	404	620	436	1524	185	1051	0	7
yjgQ_locusTag_ECDH10B_4455	861	2672	350	638	296	1833	194	559	314	451	391	1143	127	492	0	0
yjgR_locusTag_ECDH10B_4456	116	406	146	180	183	1137	154	412	85	96	142	394	56	64	0	0
yjgW_locusTag_ECDH10B_4467	28	145	8	5	14	36	0	32	21	12	0	29	43	20	3	0
yjgZ_locusTag_ECDH10B_4472	28	47	9	0	0	29	6	34	0	27	5	7	0	0	0	9
yjhA_locusTag_ECDH10B_4514	0	14	0	0	0	0	12	0	0	0	0	22	6	0	0	0
yjhB_locusTag_ECDH10B_4474	80	92	157	258	11	783	241	287	48	15	109	1209	0	25	0	0
yjhC_locusTag_ECDH10B_4475	141	269	269	1333	225	2454	433	893	49	185	345	3414	72	149	24	0
yjhD_locusTag_ECDH10B_4476	45	153	27	24	10	135	21	33	0	15	23	96	17	30	0	0
yjhE_locusTag_ECDH10B_4477	0	42	0	10	0	32	24	0	0	10	0	10	0	15	0	0
yjhF_locusTag_ECDH10B_4497	30	95	0	2	19	47	0	7	0	0	0	19	0	15	0	0
yjhG_locusTag_ECDH10B_4498	84	153	27	39	9	264	22	94	45	68	11	120	27	60	6	0
yjhH_locusTag_ECDH10B_4499	0	27	0	4	0	51	0	39	6	0	0	30	5	0	0	0
yjhI_locusTag_ECDH10B_4500	15	13	1	0	0	34	0	6	10	0	6	19	0	0	0	0
yjhP_locusTag_ECDH10B_4508	72	242	10	40	17	131	32	50	68	106	12	96	0	22	0	0
yjhQ_locusTag_ECDH10B_4509	22	106	19	21	14	25	11	36	38	12	4	54	0	0	0	0
yjhR_locusTag_ECDH10B_4511	210	212	100	62	42	195	99	56	0	61	37	157	15	58	0	0
yjhS_locusTag_ECDH10B_4512	0	29	23	0	0	21	0	13	0	0	0	19	0	4	0	0
yjhT_locusTag_ECDH10B_4513	6	30	14	35	24	106	5	95	17	34	25	29	0	38	0	0
yjhU_locusTag_ECDH10B_4496	727	1897	309	693	182	3163	411	1069	445	597	172	720	202	327	25	8
yjhV_locusTag_ECDH10B_4484	69	108	0	6	18	69	0	32	11	0	5	13	0	17	0	0
yjhX_locusTag_ECDH10B_4510	40	102	28	0	0	22	0	17	77	21	19	56	18	16	0	0
yjjA_locusTag_ECDH10B_4516	476	1353	121	208	123	1203	112	463	34	106	78	635	111	142	7	2
yjjB_locusTag_ECDH10B_4519	8	54	16	0	22	52	0	2	38	11	7	14	0	21	0	0
yjjG_locusTag_ECDH10B_4531	194	1057	56	251	111	1051	141	254	117	143	35	483	50	162	0	0
yjjI_locusTag_ECDH10B_4538	434	881	0	38	25	167	0	46	379	723	16	52	0	171	0	0
yjjJ_locusTag_ECDH10B_4543	307	678	48	115	124	1047	219	256	191	236	152	476	72	123	25	18
yjjK_locusTag_ECDH10B_4549	1937	7319	1762	2381	1641	14367	1176	3750	1695	2071	1418	5158	775	1535	48	56
yjjP_locusTag_ECDH10B_4520	164	477	27	64	34	225	41	116	97	58	0	129	10	35	0	0
yjjQ_locusTag_ECDH10B_4521	0	0	0	12	0	22	0	31	0	1	0	0	0	0	0	0
yjjU_locusTag_ECDH10B_4535	110	391	150	148	72	926	47	194	14	214	113	413	63	39	14	10
yjjV_locusTag_ECDH10B_4536	67	164	73	192	46	539	77	145	9	158	127	286	38	73	13	0
yjjW_locusTag_ECDH10B_4537	337	669	0	0	12	63	0	36	264	200	0	16	0	34	0	0
yjjX_locusTag_ECDH10B_4552	290	693	114	230	80	870	136	324	39	156	76	474	75	100	17	0
yjjY_locusTag_ECDH10B_4560	53	92	58	45	76	261	20	96	12	68	32	42	20	19	0	0
yjjZ_locusTag_ECDH10B_4524	7	18	60	172	131	1037	285	333	0	0	90	352	47	91	19	0
yjtD_locusTag_ECDH10B_4561	350	934	202	128	66	495	111	197	89	106	108	291	9	144	0	0
ykfA_locusTag_ECDH10B_0238	179	310	51	43	40	318	40	54	31	32	45	185	34	44	0	0
ykfB_locusTag_ECDH10B_0233	18	134	0	51	44	416	16	146	51	44	28	129	30	37	0	0
ykfC_locusTag_ECDH10B_0244	135	261	24	76	84	371	80	145	27	34	40	182	24	32	0	0
ykfF_locusTag_ECDH10B_0232	0	0	0	9	0	10	5	8	0	0	10	6	8	0	0	0
ykfG_locusTag_ECDH10B_0230	5	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0
ykfH_locusTag_ECDH10B_0229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ykfI_locusTag_ECDH10B_0227	0	0	14	0	15	33	3	0	0	0	0	0	0	0	0	0
ykfJ_locusTag_ECDH10B_0217	0	50	0	0	0	5	0	0	0	0	0	13	0	11	0	0
ykfK_locusTag_ECDH10B_0236	0	0	0	0	0	1	13	12	0	0	0	0	0	0	0	0
ykfL_locusTag_ECDH10B_0235	0	17	0	15	0	0	0	0	0	7	0	24	0	0	0	0
ykgA_locusTag_ECDH10B_0289	84	77	4	24	4	140	38	62	15	47	13	91	18	103	0	0
ykgB_locusTag_ECDH10B_0290	18	8	0	0	10	162	17	68	0	0	0	28	16	0	0	0
ykgC_locusTag_ECDH10B_0292	10	17	13	28	0	41	0	29	0	0	0	0	0	7	0	0
ykgD_locusTag_ECDH10B_0293	0	24	0	7	6	74	31	41	11	37	0	39	15	0	0	0
ykgE_locusTag_ECDH10B_0294	114	255	0	32	21	69	0	30	112	79	0	31	0	13	0	0
ykgF_locusTag_ECDH10B_0295	206	521	36	49	5	152	54	112	202	360	39	33	13	134	0	1
ykgG_locusTag_ECDH10B_0296	150	551	16	56	18	226	31	63	135	122	2	94	35	124	0	0
ykgH_locusTag_ECDH10B_0297	31	88	0	0	0	37	0	5	0	0	0	0	0	16	0	0
ykgI_locusTag_ECDH10B_0291	0	0	0	0	0	40	0	10	0	0	18	0	0	0	0	0
ykgJ_locusTag_ECDH10B_0276	9	37	6	45	5	3	19	37	0	24	23	3	3	17	0	0
ykgL_locusTag_ECDH10B_0283	42	36	26	28	10	80	0	37	0	0	0	63	0	0	0	0
ykgN_locusTag_ECDH10B_0252	51	134	65	114	116	919	216	324	81	63	35	100	43	66	0	2
ykiA_locusTag_ECDH10B_0349	109	396	50	33	60	464	103	261	55	50	52	160	12	10	0	0
ykiB_locusTag_ECDH10B_0326	0	0	1	0	0	13	0	0	0	0	0	17	21	0	0	0
ylaB_locusTag_ECDH10B_0413	145	525	45	211	120	796	184	299	42	60	62	354	80	168	0	1
ylaC_locusTag_ECDH10B_0414	391	946	324	158	290	1708	298	680	116	98	153	684	103	214	25	15
ylbA_locusTag_ECDH10B_0471	108	202	55	104	49	196	84	119	28	14	0	117	1	18	0	0
ylbE_locusTag_ECDH10B_0475	0	21	25	0	25	42	2	86	0	11	0	37	0	0	0	0
ylbF_locusTag_ECDH10B_0476	15	0	0	12	0	61	6	69	0	0	0	5	0	0	0	0
ylbG_locusTag_ECDH10B_0458	51	110	27	11	24	260	7	35	18	0	27	74	0	34	11	0
ylbH_locusTag_ECDH10B_0456	31	80	8	27	46	183	37	63	1	2	21	77	0	40	0	8
ylcG_locusTag_ECDH10B_0507	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
yliE_locusTag_ECDH10B_0902	38	120	31	69	40	344	44	33	38	48	59	108	35	24	6	0
yliF_locusTag_ECDH10B_0903	127	244	21	33	16	200	20	29	10	0	71	80	0	46	0	0
yliI_locusTag_ECDH10B_0906	48	120	8	95	53	325	87	147	37	44	9	47	0	130	0	0
yliJ_locusTag_ECDH10B_0907	300	660	229	499	546	3225	335	867	210	287	283	753	248	341	0	7
yliL_locusTag_ECDH10B_0884	20	7	0	0	0	84	0	22	0	6	26	0	0	0	0	0
ymbA_locusTag_ECDH10B_1022	273	617	163	358	142	613	45	220	113	165	251	404	87	211	9	0
ymcE_locusTag_ECDH10B_1062	89	650	131	236	188	368	139	135	14	89	58	97	88	111	0	0
ymdA_locusTag_ECDH10B_1116	0	5	0	0	0	29	0	18	0	0	0	10	0	8	0	0
ymdB_locusTag_ECDH10B_1117	48	120	200	123	74	403	52	333	45	34	95	171	12	24	0	0
ymdC_locusTag_ECDH10B_1118	104	473	67	137	59	1031	240	341	21	17	42	363	43	97	1	0
ymdE_locusTag_ECDH10B_1102	10	21	0	0	0	10	0	0	0	0	0	14	0	0	0	0
ymdF_locusTag_ECDH10B_1077	10	6	14	3	0	119	0	50	75	19	10	82	15	20	0	0
ymfA_locusTag_ECDH10B_1194	36	222	13	35	29	146	0	20	0	0	12	78	0	7	0	0
ymgA_locusTag_ECDH10B_1214	14	0	0	0	21	20	0	2	13	0	0	4	0	0	0	0
ymgB_locusTag_ECDH10B_1215	6	27	0	7	0	63	0	1	0	0	15	30	0	0	0	0
ymgC_locusTag_ECDH10B_1216	0	32	7	32	0	22	0	13	0	0	0	36	15	1	0	0
ymgD_locusTag_ECDH10B_1222	68	43	17	20	14	71	0	20	0	70	12	36	0	0	0	0
ymgE_locusTag_ECDH10B_1248	24	64	0	0	0	92	67	34	0	9	12	38	0	0	0	0
ymgF_locusTag_ECDH10B_1218	10	38	0	12	6	74	19	36	18	17	0	40	0	0	0	0
ymgG_locusTag_ECDH10B_1223	8	9	5	10	0	18	0	0	0	0	0	8	0	18	0	0
ymgI_locusTag_ECDH10B_1224	0	0	0	20	0	30	0	0	0	0	0	0	0	0	0	0
ymgJ_locusTag_ECDH10B_1225	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
ymiA_locusTag_ECDH10B_1391	15	88	29	37	17	156	53	24	0	35	25	32	23	8	0	0
ymjA_locusTag_ECDH10B_1412	387	749	128	309	38	817	251	571	94	89	146	374	19	88	0	0
ymjC_locusTag_ECDH10B_1446	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ynaA_locusTag_ECDH10B_1489	19	8	8	55	53	189	60	64	0	0	0	52	0	14	0	2
ynaE_locusTag_ECDH10B_1497	167	1683	21	155	69	236	16	123	0	0	62	175	23	243	0	0
ynaI_locusTag_ECDH10B_1450	64	290	0	34	0	170	7	47	16	38	22	87	0	55	0	0
ynaJ_locusTag_ECDH10B_1452	711	1325	781	1626	930	6925	1465	3718	361	306	595	1631	198	418	15	5
ynaK_locusTag_ECDH10B_1487	9	1	13	0	0	50	0	8	3	0	0	10	0	0	0	0
ynbA_locusTag_ECDH10B_1534	0	9	0	0	0	17	0	0	0	0	0	12	0	0	0	0
ynbB_locusTag_ECDH10B_1535	0	19	0	0	0	4	0	0	12	0	10	0	0	0	0	0
ynbC_locusTag_ECDH10B_1536	0	54	41	26	16	71	37	71	3	0	35	74	0	0	0	0
ynbD_locusTag_ECDH10B_1537	61	145	55	16	16	174	25	80	10	36	45	45	43	40	0	0
ynbE_locusTag_ECDH10B_1507	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
yncA_locusTag_ECDH10B_1578	33	218	22	0	0	23	0	15	55	56	1	0	0	0	0	0
yncB_locusTag_ECDH10B_1579	57	231	84	103	65	551	158	126	64	101	30	166	9	26	0	11
yncC_locusTag_ECDH10B_1580	42	62	21	90	9	270	43	158	40	0	15	127	18	28	0	0
yncD_locusTag_ECDH10B_1581	120	536	152	225	104	914	42	97	55	78	101	466	103	94	0	10
yncE_locusTag_ECDH10B_1582	221	1215	1135	1417	329	4729	393	842	99	389	767	2874	165	477	12	24
yncG_locusTag_ECDH10B_1584	24	24	84	67	0	188	23	222	23	25	24	65	0	0	0	0
yncH_locusTag_ECDH10B_1585	0	0	0	0	0	32	9	10	0	0	21	0	0	0	0	0
yncI_locusTag_ECDH10B_1589	61	177	67	140	81	389	71	118	40	53	40	44	0	14	0	0
yncJ_locusTag_ECDH10B_1566	20	91	64	126	128	520	437	865	61	25	142	372	162	156	59	2
yncK_locusTag_ECDH10B_1560	21	0	0	0	0	10	9	4	13	0	2	0	0	0	0	0
yncN_locusTag_ECDH10B_1567	13	4	0	0	0	43	0	0	0	0	0	0	0	0	0	0
yneE_locusTag_ECDH10B_1651	110	577	27	13	0	141	17	34	44	42	22	194	0	63	4	0
yneF_locusTag_ECDH10B_1653	395	1042	153	228	315	1043	159	422	91	123	148	511	96	299	17	13
yneG_locusTag_ECDH10B_1654	39	92	71	26	30	319	0	34	5	13	13	157	26	18	0	0
yneH_locusTag_ECDH10B_1655	255	720	348	207	108	1257	214	407	55	159	117	498	57	174	0	13
yneI_locusTag_ECDH10B_1656	127	216	117	138	77	695	169	236	107	75	125	175	26	77	2	0
yneJ_locusTag_ECDH10B_1657	52	216	68	43	113	378	83	154	84	68	10	105	25	43	0	0
yneK_locusTag_ECDH10B_1658	6	22	0	12	0	118	0	0	0	0	0	10	0	25	0	0
yneL_locusTag_ECDH10B_1636	22	13	13	0	0	0	0	0	3	9	0	0	6	0	0	0
ynfA_locusTag_ECDH10B_1715	52	94	27	9	16	69	5	13	18	16	21	64	24	0	0	0
ynfB_locusTag_ECDH10B_1716	134	479	71	172	79	888	263	511	189	199	52	181	57	203	0	0
ynfC_locusTag_ECDH10B_1718	19	420	156	155	253	1202	268	645	49	83	60	223	34	69	11	22
ynfD_locusTag_ECDH10B_1719	65	479	99	68	149	1707	245	1055	60	134	51	224	102	104	0	0
ynfE_locusTag_ECDH10B_1720	249	996	26	8	59	100	11	162	286	454	33	69	3	67	0	0
ynfF_locusTag_ECDH10B_1721	539	1585	20	45	31	354	38	168	282	751	15	64	46	217	0	0
ynfG_locusTag_ECDH10B_1722	24	183	0	0	24	94	15	32	18	105	21	0	0	18	0	0
ynfH_locusTag_ECDH10B_1723	249	581	27	81	32	285	63	105	71	128	6	44	0	55	0	0
ynfK_locusTag_ECDH10B_1726	481	1005	43	60	13	262	134	121	297	425	25	188	18	72	0	18
ynfL_locusTag_ECDH10B_1728	27	58	0	0	20	143	16	27	0	0	0	35	0	5	0	0
ynfM_locusTag_ECDH10B_1729	82	297	53	59	39	125	15	29	235	61	11	62	0	70	0	0
ynfN_locusTag_ECDH10B_1683	191	1174	121	92	140	673	499	594	38	8	83	181	102	132	26	0
ynfO_locusTag_ECDH10B_1680	0	0	0	13	0	19	0	9	9	0	0	0	0	0	0	0
ynhG_locusTag_ECDH10B_1812	87	127	122	107	153	1414	168	752	68	79	47	226	63	66	0	0
yniA_locusTag_ECDH10B_1863	85	284	72	40	54	665	159	424	242	150	47	296	15	79	0	0
yniB_locusTag_ECDH10B_1864	184	691	133	165	124	1473	134	513	67	194	95	429	49	110	8	0
yniC_locusTag_ECDH10B_1865	138	533	143	132	112	875	159	308	111	180	107	454	104	93	0	20
yniD_locusTag_ECDH10B_1859	26	9	12	40	29	111	54	109	0	0	12	37	0	15	0	0
ynjA_locusTag_ECDH10B_1891	89	95	4	0	24	84	26	50	51	35	26	0	0	45	0	0
ynjB_locusTag_ECDH10B_1892	210	553	30	103	19	344	82	193	17	134	5	82	14	61	15	0
ynjC_locusTag_ECDH10B_1893	222	358	39	0	109	332	23	122	28	100	3	95	21	22	0	0
ynjD_locusTag_ECDH10B_1894	30	247	0	47	8	242	21	20	1	56	20	41	0	0	0	0
ynjE_locusTag_ECDH10B_1895	1308	4137	61	61	6	509	0	68	701	882	22	242	9	510	0	0
ynjF_locusTag_ECDH10B_1896	72	207	66	134	54	615	69	230	41	30	16	209	16	76	0	0
ynjH_locusTag_ECDH10B_1898	18	36	16	31	35	106	17	46	19	0	0	53	29	2	0	0
ynjI_locusTag_ECDH10B_1900	132	475	32	55	25	289	57	172	46	50	18	138	9	26	0	0
yoaA_locusTag_ECDH10B_1946	433	1341	346	286	177	2254	267	717	151	152	139	762	137	208	0	26
yoaB_locusTag_ECDH10B_1947	464	1388	353	604	393	4757	430	1551	156	415	187	868	203	240	5	0
yoaC_locusTag_ECDH10B_1948	228	873	133	107	92	741	124	250	47	94	94	312	100	89	0	0
yoaD_locusTag_ECDH10B_1953	79	215	19	26	42	267	7	120	63	57	27	77	59	49	0	0
yoaE_locusTag_ECDH10B_1954	878	2103	816	699	843	4749	1264	2626	425	469	581	1937	671	527	113	89
yoaF_locusTag_ECDH10B_1931	84	145	85	55	23	242	64	82	56	73	22	155	14	35	0	22
yoaG_locusTag_ECDH10B_1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yoaH_locusTag_ECDH10B_1949	182	462	84	338	125	1723	295	892	93	86	122	483	13	64	0	19
yoaI_locusTag_ECDH10B_1926	0	16	0	0	45	73	20	39	0	24	0	10	0	7	0	0
yobA_locusTag_ECDH10B_1982	383	1115	250	448	333	2898	243	1019	228	156	196	900	156	201	31	0
yobB_locusTag_ECDH10B_1984	170	548	65	114	110	1283	547	1093	114	171	119	807	200	229	14	12
yobD_locusTag_ECDH10B_1958	142	152	6	35	82	512	79	213	143	118	12	73	70	50	0	0
yobF_locusTag_ECDH10B_1962	24	75	42	29	59	134	44	76	20	31	25	111	4	93	0	0
yobG_locusTag_ECDH10B_1964	64	35	37	90	41	357	34	127	59	88	0	68	33	52	0	0
yobH_locusTag_ECDH10B_1965	116	463	179	214	183	1253	268	431	147	186	87	1026	87	113	0	32
yodA_locusTag_ECDH10B_2116	0	69	0	9	0	52	0	6	4736	8797	24	19	14	24	0	0
yodB_locusTag_ECDH10B_2117	0	0	4	0	7	106	1	97	393	747	16	49	0	13	0	0
yodC_locusTag_ECDH10B_2099	127	153	111	67	28	279	225	194	22	52	106	133	19	94	0	0
yodD_locusTag_ECDH10B_2095	14	95	59	150	7	478	222	756	26	51	67	290	26	37	0	0
yoeB_locusTag_ECDH10B_2164	15	109	1	37	0	116	0	144	1	13	0	71	9	7	0	0
yoeF_locusTag_ECDH10B_2153	17	85	16	35	9	103	2	32	34	5	0	56	0	0	0	0
yohC_locusTag_ECDH10B_2291	44	68	61	43	26	431	82	311	12	47	0	132	0	19	0	0
yohD_locusTag_ECDH10B_2292	188	453	72	177	36	724	136	347	39	79	41	266	35	61	0	0
yohF_locusTag_ECDH10B_2293	0	29	14	45	15	99	7	67	18	0	32	164	0	14	0	0
yohG_locusTag_ECDH10B_2294	0	0	0	0	23	1	0	6	0	16	0	29	0	0	0	0
yohH_locusTag_ECDH10B_2296	0	34	0	0	0	41	0	0	0	0	0	0	0	15	0	0
yohJ_locusTag_ECDH10B_2298	162	239	135	67	45	233	84	88	80	138	8	93	31	59	0	9
yohK_locusTag_ECDH10B_2299	171	313	107	90	66	473	25	81	158	162	27	305	25	48	0	0
yohM_locusTag_ECDH10B_2259	32	183	0	47	13	102	0	29	0	47	29	45	8	0	0	0
yohN_locusTag_ECDH10B_2260	48	287	75	133	5	349	84	169	22	94	53	252	44	37	4	0
yohO_locusTag_ECDH10B_2283	374	1348	163	260	93	855	237	400	89	101	98	759	59	190	0	12
yojI_locusTag_ECDH10B_2368	405	1385	317	558	394	1650	176	328	50	63	262	1495	150	245	44	0
yojL_locusTag_ECDH10B_2371	145	711	121	138	66	499	23	106	7	78	38	389	55	246	0	18
ypaA_locusTag_ECDH10B_2404	42	73	20	43	22	111	12	56	8	0	16	33	10	8	0	0
ypdA_locusTag_ECDH10B_2545	128	412	97	153	122	840	129	291	87	194	88	286	77	105	0	0
ypdB_locusTag_ECDH10B_2546	33	103	36	24	18	342	0	74	46	12	20	97	19	43	0	0
ypdC_locusTag_ECDH10B_2547	86	299	74	36	67	308	39	89	36	55	4	140	10	57	0	0
ypdD_locusTag_ECDH10B_2548	23	101	23	66	35	202	13	75	0	17	0	54	19	19	4	0
ypdE_locusTag_ECDH10B_2549	0	14	14	0	0	48	17	22	15	1	0	16	0	0	0	0
ypdF_locusTag_ECDH10B_2550	6	37	0	0	0	5	0	0	0	0	19	15	0	0	0	0
ypdG_locusTag_ECDH10B_2551	0	23	0	0	0	42	8	13	17	0	0	8	0	0	0	0
ypdH_locusTag_ECDH10B_2552	1	0	9	0	7	67	0	15	0	0	0	10	0	0	0	0
ypdI_locusTag_ECDH10B_2541	0	35	0	0	0	29	0	0	0	0	2	23	0	9	0	0
ypdJ_locusTag_ECDH10B_2527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ypeA_locusTag_ECDH10B_2599	133	324	98	121	81	954	114	321	26	29	79	190	31	67	0	0
ypeB_locusTag_ECDH10B_2575	56	142	13	23	0	95	9	81	13	46	31	83	47	24	0	0
ypeC_locusTag_ECDH10B_2555	0	80	27	10	22	231	31	136	64	90	112	370	131	77	47	38
ypfE_locusTag_ECDH10B_2627	0	0	0	16	19	48	0	20	0	0	0	0	0	11	0	0
ypfG_locusTag_ECDH10B_2631	164	394	118	136	56	404	58	128	19	64	75	493	42	161	0	11
ypfH_locusTag_ECDH10B_2639	69	376	90	108	57	502	94	232	62	83	89	212	28	60	0	10
ypfI_locusTag_ECDH10B_2640	241	1132	117	252	160	1219	215	316	96	230	171	510	162	199	21	17
ypfJ_locusTag_ECDH10B_2641	304	1128	185	152	245	1540	249	541	187	316	134	537	83	202	0	7
ypfN_locusTag_ECDH10B_2638	75	178	22	38	17	213	65	61	76	6	15	130	17	59	0	0
yphA_locusTag_ECDH10B_2710	20	6	6	45	14	192	45	54	0	71	48	82	16	1	0	0
yphB_locusTag_ECDH10B_2711	12	21	0	11	32	265	42	136	0	15	27	86	0	0	0	0
yphC_locusTag_ECDH10B_2712	22	38	30	24	0	225	45	105	7	0	11	77	10	21	0	0
yphD_locusTag_ECDH10B_2713	0	26	0	0	0	37	50	8	8	0	0	27	11	8	0	0
yphE_locusTag_ECDH10B_2714	12	30	5	13	0	84	0	52	11	9	0	31	0	8	0	0
yphF_locusTag_ECDH10B_2715	26	12	29	0	0	8	0	20	0	0	0	23	0	0	0	0
yphG_locusTag_ECDH10B_2716	51	48	24	15	59	126	9	33	21	23	18	55	38	14	0	0
yphH_locusTag_ECDH10B_2717	91	229	63	84	92	632	176	235	18	71	45	266	66	123	0	0
ypjC_locusTag_ECDH10B_2819	25	31	0	28	0	68	20	47	0	0	0	17	0	0	0	0
ypjF_locusTag_ECDH10B_2814	6	62	0	0	0	32	0	20	0	0	0	9	0	0	0	0
ypjJ_locusTag_ECDH10B_2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ypjK_locusTag_ECDH10B_2801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ypjL_locusTag_ECDH10B_2805	84	111	33	71	20	171	25	104	15	0	18	85	3	28	0	0
yqaA_locusTag_ECDH10B_2857	125	425	84	99	72	739	70	209	96	75	74	348	29	62	18	0
yqaB_locusTag_ECDH10B_2858	680	2016	127	339	257	1671	324	695	146	122	146	977	152	293	62	11
yqaE_locusTag_ECDH10B_2833	12	33	32	33	71	583	59	272	30	21	0	4	43	22	20	0
yqcA_locusTag_ECDH10B_2958	204	564	263	359	402	3326	425	1465	183	249	154	427	141	164	13	0
yqcC_locusTag_ECDH10B_2960	19	129	0	0	20	48	0	32	0	0	0	40	0	13	0	0
yqcE_locusTag_ECDH10B_2942	0	0	0	19	0	0	0	0	0	0	0	9	0	0	0	0
yqeA_locusTag_ECDH10B_3049	76	101	20	68	70	259	33	192	57	20	13	56	0	10	0	0
yqeB_locusTag_ECDH10B_3050	145	267	2	81	0	232	16	86	254	209	0	68	13	77	0	0
yqeC_locusTag_ECDH10B_3051	44	79	0	0	0	9	0	22	100	58	0	0	0	22	0	0
yqeF_locusTag_ECDH10B_3016	90	778	95	155	22	211	85	141	152	42	32	176	17	112	0	13
yqeG_locusTag_ECDH10B_3017	399	1036	135	220	109	1283	111	271	91	35	114	351	87	188	22	0
yqeH_locusTag_ECDH10B_3018	24	45	0	19	0	62	48	29	0	9	10	27	14	32	0	0
yqeI_locusTag_ECDH10B_3019	23	228	29	0	0	39	0	0	66	46	0	9	0	45	7	0
yqeJ_locusTag_ECDH10B_3020	0	61	0	12	6	12	7	48	51	26	5	16	0	6	0	0
yqeK_locusTag_ECDH10B_3021	0	35	0	0	0	38	20	0	0	0	0	0	0	23	0	0
yqfA_locusTag_ECDH10B_3073	676	1456	1406	1381	1590	11253	2748	6081	1122	1210	872	2987	381	717	69	37
yqfB_locusTag_ECDH10B_3074	40	313	76	30	77	503	57	165	113	50	12	194	10	66	0	0
yqfE_locusTag_ECDH10B_3090	6	12	19	6	0	16	0	10	0	0	0	0	0	0	0	0
yqgA_locusTag_ECDH10B_3147	194	294	16	44	53	183	31	16	264	92	7	65	0	115	0	0
yqgB_locusTag_ECDH10B_3114	141	688	82	168	101	690	37	196	16	86	185	370	40	183	9	33
yqgC_locusTag_ECDH10B_3115	0	33	9	0	11	18	0	0	0	0	9	11	0	0	0	0
yqgD_locusTag_ECDH10B_3116	60	202	62	69	100	294	39	61	16	54	62	102	60	57	0	0
yqgE_locusTag_ECDH10B_3123	598	1845	387	752	370	5263	756	2480	225	298	446	1402	276	271	39	0
yqgF_locusTag_ECDH10B_3124	411	1227	353	337	331	2983	557	1435	144	149	220	999	198	188	13	17
yqhA_locusTag_ECDH10B_3179	291	1091	121	289	49	1192	74	372	199	245	252	453	102	260	0	0
yqhC_locusTag_ECDH10B_3185	44	69	70	55	127	870	96	448	13	48	19	109	37	96	0	20
yqhD_locusTag_ECDH10B_3186	161	593	30	129	944	10195	1188	2770	219	148	107	352	324	139	42	18
yqhG_locusTag_ECDH10B_3188	35	73	9	0	14	195	21	63	12	0	7	28	7	0	0	0
yqhH_locusTag_ECDH10B_3189	0	0	0	14	0	14	15	0	0	0	0	0	0	0	0	0
yqiA_locusTag_ECDH10B_3205	182	573	115	229	71	1109	119	215	176	84	79	311	66	23	0	0
yqiB_locusTag_ECDH10B_3207	38	335	70	20	127	464	99	210	0	38	15	119	15	60	0	0
yqiC_locusTag_ECDH10B_3216	572	1478	316	541	412	4617	463	1834	207	305	400	1807	223	272	25	3
yqiG_locusTag_ECDH10B_3220	39	102	11	23	5	143	4	39	0	38	0	64	0	18	0	0
yqiH_locusTag_ECDH10B_3221	5	9	0	0	0	21	0	0	0	0	0	16	0	0	0	0
yqiI_locusTag_ECDH10B_3222	33	78	10	15	6	51	0	19	8	26	12	41	11	1	0	0
yqiJ_locusTag_ECDH10B_3224	312	625	68	61	57	194	60	134	18	0	35	77	0	119	0	0
yqiK_locusTag_ECDH10B_3225	50	406	45	140	26	544	73	104	22	19	33	189	16	129	0	0
yqjA_locusTag_ECDH10B_3271	681	2410	361	423	574	3906	916	2362	407	635	509	1512	628	458	64	18
yqjB_locusTag_ECDH10B_3272	284	691	103	144	163	917	260	911	126	259	266	564	212	184	11	5
yqjC_locusTag_ECDH10B_3273	308	1292	61	384	202	2148	305	1223	248	470	246	585	162	264	10	0
yqjD_locusTag_ECDH10B_3274	385	364	185	242	76	942	211	677	156	272	49	328	53	135	0	0
yqjE_locusTag_ECDH10B_3275	247	352	96	120	20	743	77	190	92	219	93	261	29	164	0	8
yqjF_locusTag_ECDH10B_3277	65	284	63	37	12	187	19	93	0	39	0	53	18	42	15	0
yqjG_locusTag_ECDH10B_3278	105	373	43	94	38	567	51	324	36	17	137	152	17	36	20	0
yqjH_locusTag_ECDH10B_3245	84	234	135	305	277	3326	570	1022	53	60	114	396	40	155	19	0
yqjI_locusTag_ECDH10B_3246	124	433	81	101	169	1955	313	726	104	87	100	206	9	113	0	28
yqjK_locusTag_ECDH10B_3276	223	624	85	91	56	804	129	252	185	143	24	386	12	112	0	0
yraH_locusTag_ECDH10B_3315	17	13	0	0	0	43	0	24	0	0	0	12	0	0	0	0
yraI_locusTag_ECDH10B_3316	4	0	0	6	0	7	0	0	0	11	0	15	0	0	0	0
yraJ_locusTag_ECDH10B_3317	80	227	16	59	6	207	27	54	0	47	3	120	0	37	0	0
