Chr	Locus	Gene Name	EF State 1	EF State 2	EF State 3	EF State 4	EF State 5	EF State 6	EF State 7	EF State 8
DH10B	ECDH10B_3797	yibD	34.1	51.5	49.8	37.8	37.2	53.2	29.3	60.6
DH10B	ECDH10B_3798	tdh	416.6	395.2	296.4	224.7	243.8	453.9	216.9	346.4
DH10B	ECDH10B_3799	kbl	648.1	437	434	266.5	194	442	235.9	352.4
DH10B	ECDH10B_3800	htrL	438.9	360.7	58.3	42.5	10.4	20.4	18.5	19
DH10B	ECDH10B_3801	rfaD	340.6	486.5	243.9	308.6	373.8	459.6	305	417.8
DH10B	ECDH10B_3802	rfaF	302.1	334.4	259.3	314.9	250.9	324.7	197.4	276.7
DH10B	ECDH10B_3803	rfaC	262.8	341.6	261.5	283.7	226.9	292.6	294.1	287
DH10B	ECDH10B_3804	rfaL	206.6	348.2	312.4	251.1	276.8	264	180.8	211.7
DH10B	ECDH10B_3805	rfaK	109.6	185.3	206.2	266.1	212	172.3	115.6	124.7
DH10B	ECDH10B_3806	rfaZ	90.6	187.5	200.3	178.7	189.4	114.9	76.4	115.8
DH10B	ECDH10B_3807	rfaY	36.4	174.8	176.9	80.5	107.7	122.7	101.8	72.1
DH10B	ECDH10B_3808	rfaJ	153.2	217.1	96.2	262.5	111.9	160.9	126.5	98.8
DH10B	ECDH10B_3809	rfaI	180.5	175	110.8	192.9	110.7	156.9	75	124.2
DH10B	ECDH10B_3810	rfaB	184.1	252.5	246.7	174.9	151.8	118.1	122.7	129.9
DH10B	ECDH10B_3811	rfaS	127.2	226.8	160.4	335.1	230.8	110.2	110.8	112.8
DH10B	ECDH10B_3812	rfaP	188.2	236.9	185.3	151.8	96.6	145.2	131.8	95.7
DH10B	ECDH10B_3813	rfaG	172.8	239.1	178.7	237.3	146.6	196.3	217.3	174.1
DH10B	ECDH10B_3814	rfaQ	257.4	190.5	191.3	200.5	274.6	203.1	104.6	197.7
DH10B	ECDH10B_3815	kdtA	252.3	310.1	124	159.4	97.5	147.1	73.4	127.7
DH10B	ECDH10B_3816	coaD	289.3	149.3	72.7	177.6	115.8	113.5	69.4	67.3
DH10B	ECDH10B_3817	mutM	116.8	103.3	64.6	90	88.5	68	24.3	34.6
DH10B	ECDH10B_3818	rpmG	364.3	215.1	334.1	233	277.5	343.3	40.6	138.3
DH10B	ECDH10B_3819	rpmB	143	308.3	83.2	423	155.1	175	236.3	96.8
DH10B	ECDH10B_3820	yicR	12	26.7	0	2.4	26.8	18	6.8	23.5
DH10B	ECDH10B_3821	dfp	126.1	166.5	113.1	128.2	163.7	150.9	80.6	108
DH10B	ECDH10B_3822	dut	156.9	150.9	174.6	142.3	49.1	167.9	116.2	102.6
DH10B	ECDH10B_3823	ttk	226.3	327.6	249	226.3	234.2	168.7	87.5	113.7
DH10B	ECDH10B_3824	pyrE	211.2	204.5	192.6	178.7	61.4	106.9	149.7	62.5
DH10B	ECDH10B_3826	yicC	521.4	619.6	560.1	495.8	669.2	613.5	501.1	518.6
DH10B	ECDH10B_3827	dinD	92.4	147.5	152.6	155.3	151	132.2	269.7	188
DH10B	ECDH10B_3828	yicG	35	28.3	0	26.9	7.3	21	13.5	10.3
DH10B	ECDH10B_3829	ligB	20.4	30.2	24.3	23.9	33.6	31	42.7	28.1
DH10B	ECDH10B_3830	gmk	679.7	671.5	610.2	653.9	491.3	603.5	554.4	466.1
DH10B	ECDH10B_3831	rpoZ	970.5	466.1	390.2	474	756.8	505.1	362	114.8
DH10B	ECDH10B_3832	spoT	670	828.6	520	721	391.6	511.1	273.1	292.6
DH10B	ECDH10B_3833	spoU	354.8	333.3	181.4	324.8	157.2	234.5	124	140.8
DH10B	ECDH10B_3834	recG	205.3	218.8	182.5	257.3	161.5	191.9	114.9	99.9
DH10B	ECDH10B_3835	gltS	204.5	122.8	233.9	115.1	243.1	134.7	106.1	168.9
DH10B	ECDH10B_3836	yicE	40.9	46.9	30	7.7	30.9	26.7	31	17.3
DH10B	ECDH10B_3837	yicH	82	94.2	87.8	64	176.7	161.5	186.4	219.3
DH10B	ECDH10B_3838	yicI	26.8	28.9	34	25.4	189	218.2	278.1	291.2
DH10B	ECDH10B_3839	yicJ	6.5	9.4	9.3	12	91.4	91.3	105.1	108.9
DH10B	ECDH10B_3841	setC	0	3.3	19.8	6.8	0	1.3	3.8	0
DH10B	ECDH10B_3842	yicL	69.8	57.7	43.5	43.5	32	41.1	87.7	40.5
DH10B	ECDH10B_3843	nlpA	40.2	44.3	51.9	77.2	0	24.4	17.6	33.5
DH10B	ECDH10B_3844	yicS	40	8.6	0	0	0	10.9	0	8.2
DH10B	ECDH10B_3845	yicM	280.9	252.5	104.6	85.8	233.4	157.7	93.8	134.2
DH10B	ECDH10B_3846	yicN	80	65.5	97.1	86.4	45.5	100	172.1	91.3
DH10B	ECDH10B_3847	yicO	15.9	10	8.5	10.4	13.4	3.4	8.5	2.5
DH10B	ECDH10B_3848	ade	55.9	46.2	83.3	85.3	20.8	28.8	4.3	17.6
DH10B	ECDH10B_3849	uhpT	14.5	16.6	26.7	25.8	14.2	16.7	6	6.1
DH10B	ECDH10B_3850	uhpC	48.1	42.2	33.3	37	74.7	39.6	53.3	44.8
DH10B	ECDH10B_3851	uhpB	145	108.8	143.8	138.1	131.2	126.6	104.2	86.9
DH10B	ECDH10B_3852	uhpA	81.2	65.2	86	68.9	125.9	56.6	66.6	189.9
DH10B	ECDH10B_3853	ilvN	8.1	45.6	46.9	51.6	83.2	48.6	78	116.1
DH10B	ECDH10B_3854	ilvB	112.6	119.5	248.3	202.5	233.5	203.6	226.8	298.7
DH10B	ECDH10B_3855	ivbL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3856	emrD	81.4	57.9	71	34.4	44.6	27.8	63.9	27
DH10B	ECDH10B_3857	yidF	26.5	37.4	41.1	36.6	0	24.2	47.1	38.2
DH10B	ECDH10B_3858	yidG	0	4.8	75.2	0	24.7	46.9	41.7	72.3
DH10B	ECDH10B_3859	yidH	17.6	43.1	6.5	0	41.2	21.9	10.9	9.5
DH10B	ECDH10B_3860	yidI	51.3	53.3	38.8	47.7	61.8	45.9	69	35.5
DH10B	ECDH10B_3861	yidJ	15.8	39.9	8.1	20.8	21	10.6	16.7	24.6
DH10B	ECDH10B_3862	yidK	3.3	9	0	0	0	5.9	0	1.8
DH10B	ECDH10B_3863	yidL	4.6	0	0	11	0	5.5	3.3	42.1
DH10B	ECDH10B_3868	glvG	0	24.6	0	46.7	0	9	0	8.9
DH10B	ECDH10B_3869	glvC	11.4	16	0	11.9	4.4	5.4	0	4.7
DH10B	ECDH10B_3870	yidP	0	11	11.6	4.5	18.8	5	0	10.1
DH10B	ECDH10B_3871	yidE	167.7	109.2	101.8	96.1	122.4	87.7	72.9	74.8
DH10B	ECDH10B_3872	ibpB	90	66.6	38.9	185	137.9	172.5	511.7	293.3
DH10B	ECDH10B_3873	ibpA	110.3	75.1	20.2	126.9	75.8	83	100.6	99.8
DH10B	ECDH10B_3874	yidQ	83.4	142.7	259.6	294.6	29.6	102.3	106.8	161.3
DH10B	ECDH10B_3875	yidR	105.4	87.2	72.4	88.7	82.6	99.6	98.4	95.4
DH10B	ECDH10B_3877	dgoT	14.9	8.1	18.8	2.5	0	4.7	6.4	12.4
DH10B	ECDH10B_3878	dgoD	15.6	12.9	0	7.9	5.5	11	9.9	12.6
DH10B	ECDH10B_3879	dgoA	0	10.7	0	0	0	10.5	0	0
DH10B	ECDH10B_3880	dgoK	4.3	12.7	17.3	4.3	0	20.9	27.6	23.7
DH10B	ECDH10B_3881	dgoR	0	10.5	0	7.8	16.9	19.3	0	15.3
DH10B	ECDH10B_3882	yidX	18.6	59.3	31.2	31	24.6	52.3	54.1	48.2
DH10B	ECDH10B_3883	yidA	160.4	209.1	139	224.2	189.7	317.3	136.9	208.2
DH10B	ECDH10B_3884	yidB	24.8	35.2	0	40.3	0	15.8	34.1	0
DH10B	ECDH10B_3886	recF	356.8	504.9	259.9	268.6	171.1	214.7	158.6	135.1
DH10B	ECDH10B_3887	dnaN	661	690.1	318.9	399.3	372.1	330	305.9	366.4
DH10B	ECDH10B_3889	rpmH	156.9	54.8	64.5	121.7	57.2	42.4	53.7	36.4
DH10B	ECDH10B_3890	rnpA	1667.2	1123.2	1004.9	971	699.7	577.2	296.5	419.1
DH10B	ECDH10B_3891	yidD	219	370.1	79.4	201.6	118.1	153.6	190.7	44.4
DH10B	ECDH10B_3892	yidC	1845.8	2143.2	1353.9	1619.5	1123.9	1308.8	649.4	727.5
DH10B	ECDH10B_3893	trmE	134.2	163.3	91.1	85.6	47.9	91.4	51	55.9
DH10B	ECDH10B_3894	tnaC	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3895	tnaA	32.9	33.7	38	13.6	186.1	244	746.8	1246.6
DH10B	ECDH10B_3896	tnaB	9.8	10.5	20.1	24.1	40.9	37	147.4	139.5
DH10B	ECDH10B_3897	mdtL	70.1	29.7	20	53.3	36.6	16.3	37.3	15.9
DH10B	ECDH10B_3898	yidZ	137.8	156.4	41.1	115	71	90.5	123.8	105.9
DH10B	ECDH10B_3899	yieE	544.9	434.6	160.2	241.3	64.7	105.8	125.2	95
DH10B	ECDH10B_3900	yieF	345.4	299.8	112.4	51.1	136	61.5	36	46.8
DH10B	ECDH10B_3901	yieG	470.4	515.3	251.1	209.6	193.6	98	101.8	82.3
DH10B	ECDH10B_3902	yieH	33.9	83.7	56.9	29.8	53.8	46.6	69.3	39
DH10B	ECDH10B_3903	yieI	53.3	34.1	0	32.1	0	11.9	0	22.6
DH10B	ECDH10B_3904	cbrC	61.6	44.8	36.1	10	29	17	21.9	4.1
DH10B	ECDH10B_3905	yieK	10.4	14.8	8.4	9.6	0	7.6	6.3	11.3
DH10B	ECDH10B_3906	yieL	1.2	7.4	7	3.1	0	5.3	12.6	6.3
DH10B	ECDH10B_3907	bglH	3.2	4.1	8.9	4.6	0	3.7	0	6.7
DH10B	ECDH10B_3908	bglB	4.3	8.5	0	0.8	0	2.6	9.1	2.6
DH10B	ECDH10B_3909	bglF	436.2	789.2	261.7	258.7	209.1	229.4	193.9	252.1
DH10B	ECDH10B_3910	bglG	41.1	8.5	0	5.8	18.2	14.3	24.4	24.5
DH10B	ECDH10B_3911	phoU	96	75.7	52.2	79.8	129.6	84.7	35.4	79.8
DH10B	ECDH10B_3912	pstB	55.3	100.9	109.7	186.3	26.6	101.7	182.9	86.9
DH10B	ECDH10B_3913	pstA	36.5	37.2	32.3	18.7	0	40	14.4	22.7
DH10B	ECDH10B_3914	pstC	34.3	35.3	45.8	19.5	12.1	29	13.4	44.9
DH10B	ECDH10B_3915	pstS	110.8	87.6	47.4	73.1	130.9	74.6	71.3	103.5
DH10B	ECDH10B_3917	glmU	526.7	737.6	383.4	742.2	438.1	696.5	250.7	309
DH10B	ECDH10B_3918	atpC	1228.4	1358.8	1101.6	1303.4	680.9	579.3	254.1	234.2
DH10B	ECDH10B_3919	atpD	5247	6021.3	5818	4686.6	2372.3	2526.9	1391.3	1416.8
DH10B	ECDH10B_3920	atpG	2928	3286.3	2892.4	3146.2	1441.1	1540.7	688.6	798.3
DH10B	ECDH10B_3921	atpA	3992.5	5609.6	4258.5	4651.9	2156.8	2788.4	1321.5	1468.5
DH10B	ECDH10B_3922	atpH	1771	1763.9	2140.4	2155.6	1290.9	1177.1	744.2	625.5
DH10B	ECDH10B_3923	atpF	2893.4	2635.5	2413.8	3129.3	1221.9	1405.3	879.1	1205
DH10B	ECDH10B_3924	atpE	2493	2074.2	1943.5	1617.4	1060.8	964.7	1277.3	502.9
DH10B	ECDH10B_3925	atpB	2241.2	2139.2	1998.4	1258.9	847	851.8	728.2	586.8
DH10B	ECDH10B_3926	atpI	851.3	543.5	812.2	257.5	465.9	199.6	286.1	178.2
DH10B	ECDH10B_3927	gidB	297.2	337.9	212.7	195	191.1	200.4	257.2	205
DH10B	ECDH10B_3928	gidA	681.5	700.1	520.1	728.8	728.1	624.5	449.4	468.6
DH10B	ECDH10B_3930	mioC	430.5	563.8	594.5	487.8	597.6	764.8	654.7	744.8
DH10B	ECDH10B_3931	asnC	83.1	130	85.9	98.1	85.9	56.6	87.4	55.2
DH10B	ECDH10B_3932	asnA	703	470.2	665.3	526.4	594	889.4	863.7	631.1
DH10B	ECDH10B_3933	viaA	147.2	222	90.9	69.4	123.5	190.2	80.8	103.3
DH10B	ECDH10B_3935	trkD	152.6	144	86	73.2	62.8	57.8	21.9	48.9
DH10B	ECDH10B_3936	rbsD	2655.2	2015.7	3711	5210.9	3346.7	2760.6	2705.2	4874.4
DH10B	ECDH10B_3937	rbsA	605.8	577.5	685.4	975.8	982.7	1268.2	973.1	1399.5
DH10B	ECDH10B_3938	rbsC	1260.2	1367.9	3345.5	2187.9	2351.5	1970.8	2469.9	1779.1
DH10B	ECDH10B_3939	rbsB	1736.6	2262.8	2811.6	2762	2145	3050.2	2823.9	4076.9
DH10B	ECDH10B_3940	rbsK	818	1066.5	880	1060.2	704.6	682.3	651.9	850.4
DH10B	ECDH10B_3943	hsrA	115.7	135.3	91.9	72.1	99.8	62.6	66.3	71.2
DH10B	ECDH10B_3944	yieP	600.5	358.5	441.1	567.9	293.6	396.3	457.7	311.7
DH10B	ECDH10B_3951	hdfR	104.8	146.2	50.6	51.1	67.2	98.6	83.8	69.7
DH10B	ECDH10B_3952	yifE	193	207.2	147.7	204	182.5	196.3	35.7	162
DH10B	ECDH10B_3953	yifB	85.9	72	29.8	38.7	16.2	29.1	45.9	39.3
DH10B	ECDH10B_3954	ilvL	0	0	0	0	0	0	0	0
DH10B	ECDH10B_3958	ilvM	0	0	0	0	0	4.3	0	29.7
DH10B	ECDH10B_3959	ilvE	209.1	222.8	147.6	87.6	57.8	38.4	50.5	40.6
DH10B	ECDH10B_3961	ilvA	124.3	150.1	94.7	138.1	39.5	61.4	43.6	77.9
DH10B	ECDH10B_3962	ilvY	152.7	44.8	78.9	90.6	100.3	67.2	49.1	72.9
DH10B	ECDH10B_3963	ilvC	1554.5	1192	1369.9	1881.6	226.5	150.4	141	83.4
DH10B	ECDH10B_3964	ppiC	185.3	146.1	118.3	193.9	298.8	123.3	24.2	116.6
DH10B	ECDH10B_3967	rep	141.3	151.9	166.9	158.3	141	150.5	112.3	112.2
DH10B	ECDH10B_3968	gpp	755.7	777.8	482.1	704	386.3	361.4	299.2	243.4
DH10B	ECDH10B_3969	rhlB	1313.3	1463	1094.5	1163.8	803.7	902.9	819.1	658.3
DH10B	ECDH10B_3970	trxA	233.9	516.1	455.1	539.4	472.7	403.3	344.1	282.5
DH10B	ECDH10B_3971	rhoL	0	7.7	29.7	5.3	0	1	0	5.9
DH10B	ECDH10B_3972	rho	2653	3592.2	2213.9	3209.7	2063.2	2083.1	1759	1459.3
DH10B	ECDH10B_3973	rfe	318.5	486.9	215	170.5	129.9	91.9	14.4	76.8
DH10B	ECDH10B_3974	wzzE	283.7	382.7	134	125.5	126.7	112.5	68	53.9
DH10B	ECDH10B_3975	rffE	351.3	451.9	110	267.8	48.3	94.2	79.6	58.2
DH10B	ECDH10B_3976	rffD	451.4	512.1	182.6	278.5	116.4	87.7	65.3	53
DH10B	ECDH10B_3977	rffG	248.6	334.9	126.4	227.9	93.2	79.3	47.5	43.8
DH10B	ECDH10B_3978	rffH	255.7	238	76.5	139.2	31.5	58	29.2	40.4
DH10B	ECDH10B_3979	rffC	182.7	184.5	140.5	98.5	110.2	67	51.6	30.8
DH10B	ECDH10B_3980	rffA	169.8	172.3	81.8	83	36.5	64.9	71.6	34.4
DH10B	ECDH10B_3981	wzxE	296.5	214.4	156.4	142.7	160.5	69.1	52	22.7
DH10B	ECDH10B_3982	rffT	148.6	171.7	104.6	92.3	40.7	55.5	30.1	44.4
DH10B	ECDH10B_3983	wzyE	111.7	142	51.6	62.2	61.6	41.3	17.9	27
DH10B	ECDH10B_3984	rffM	119.4	114.6	100.3	62.2	35.1	57.4	34.7	61.9
DH10B	ECDH10B_3985	yifK	204.8	193.6	230.9	178.3	109.3	83.5	56.8	22.6
DH10B	ECDH10B_3990	aslB	61.7	110.1	9.8	13.4	34.1	18.8	1.2	21.7
DH10B	ECDH10B_3991	aslA	40.1	41.2	29.3	14.9	9.2	7.1	12.8	16
DH10B	ECDH10B_3993	hemY	420	369.5	316.8	410.7	524.2	514.8	416.7	367.8
DH10B	ECDH10B_3995	hemD	402.1	333.8	217	348	477.9	506	352.4	364.8
DH10B	ECDH10B_3996	hemC	509.2	375	471.8	479.8	637.6	794.1	703.1	676.2
DH10B	ECDH10B_3998	cyaY	49.9	69.3	35.4	43.4	0	71.4	82.5	67.7
DH10B	ECDH10B_3999	yzcX	69.7	76.3	59.3	39.7	0	30.1	51.4	27.3
DH10B	ECDH10B_4000	yifL	9.2	16.2	18.6	7.9	13.2	33.4	0	19.2
DH10B	ECDH10B_4001	dapF	323.5	363.9	364.1	296.3	329.2	404.5	215.6	392.4
DH10B	ECDH10B_4003	xerC	156.9	177.2	93.9	61.6	69	101.8	119	72.7
DH10B	ECDH10B_4004	yigB	36.8	97.5	29.6	99.5	70	93.4	70.7	84.6
DH10B	ECDH10B_4005	uvrD	261.2	249.6	213.5	135.8	122.3	134.2	141	150.1
DH10B	ECDH10B_4006	yigE	39.4	67.1	0	0	32.8	16.1	11.9	6.7
DH10B	ECDH10B_4007	corA	291.1	338.2	210.5	267.8	294.1	329.8	261.9	330
DH10B	ECDH10B_4008	yigF	32.1	15.7	0	7	0	31.7	0	47.5
DH10B	ECDH10B_4009	yigG	0	7.5	0	0	0	7	43.7	14.3
DH10B	ECDH10B_4010	rarD	122	43.2	60.4	80	58.4	39.3	61.2	38.3
DH10B	ECDH10B_4011	yigI	69.4	49.2	45.4	27.5	57.5	53.4	8.1	47.1
DH10B	ECDH10B_4012	pldA	139.6	159.6	54.9	55.5	20.6	24.2	0	31.6
DH10B	ECDH10B_4013	recQ	150.2	134.5	102.4	99.3	77.4	81.9	63.7	41.4
DH10B	ECDH10B_4014	rhtC	142.5	249.8	131.9	143.3	235.3	212.8	285.2	245.9
DH10B	ECDH10B_4015	rhtB	188	146.9	140.5	37.1	116.9	135.1	84.1	151.1
DH10B	ECDH10B_4016	pldB	282.1	278.6	114.2	132.1	224.3	166.4	185.7	205.3
DH10B	ECDH10B_4017	yigL	233.3	227	124	212.2	203.7	184.5	106.8	111.9
DH10B	ECDH10B_4019	metR	128.8	123.4	163.8	85.4	178.5	139.5	130.1	84.1
DH10B	ECDH10B_4020	metE	54.7	53.8	608.2	599	234.6	303.3	123.8	119.4
DH10B	ECDH10B_4021	ysgA	36.3	73.9	228.6	107.8	204.3	165.8	214.3	209.7
DH10B	ECDH10B_4022	udp	341.6	170.1	243.9	201.9	368.2	337.7	240.4	240.4
DH10B	ECDH10B_4023	rmuC	142.1	115.7	95.1	79.2	83.5	103.8	91.2	100.4
DH10B	ECDH10B_4024	ubiE	455.8	566.4	371.2	453.9	583.4	703.2	683.9	652.2
DH10B	ECDH10B_4025	yigP	332.5	356.8	200.2	426.4	392	424	542.1	437.2
DH10B	ECDH10B_4026	ubiB	424.8	445.3	325.8	407.7	306.5	383	488.5	338
DH10B	ECDH10B_4027	tatA	265	464.7	556.2	569.9	225.8	361.1	361.7	278.3
DH10B	ECDH10B_4028	tatB	554.7	394.6	335.1	556.9	392.6	477.1	531	570.1
DH10B	ECDH10B_4029	tatC	448.9	474.5	348.5	251.9	372.6	345.1	205.6	273.4
DH10B	ECDH10B_4030	tatD	182.8	155.6	143.4	159.5	224.4	130.5	125.7	123.7
DH10B	ECDH10B_4031	rfaH	204.1	226.3	158.2	48.2	73.3	127.7	48	63.6
DH10B	ECDH10B_4032	ubiD	343.8	594	663	561.6	599.4	498.5	406.3	430.4
DH10B	ECDH10B_4033	fre	224.6	342	573.7	527.7	300.1	470.5	417.3	304.3
DH10B	ECDH10B_4034	fadA	46.9	119.9	76.2	55.7	26.2	84.6	111.9	218.8
DH10B	ECDH10B_4035	fadB	16.3	17.3	22.5	70.5	99.9	112.1	116.5	286.7
DH10B	ECDH10B_4036	pepQ	512.1	616.6	418.5	426.3	827.8	762	733.6	658.1
DH10B	ECDH10B_4037	yigZ	316.1	193	299.7	231.9	389.2	340.2	413.5	261.5
DH10B	ECDH10B_4038	trkH	275.3	262.7	246	178	226	195.1	150.1	145
DH10B	ECDH10B_4039	hemG	178.5	186.2	82	114.9	78.8	201.6	49.9	56.4
DH10B	ECDH10B_4045	mobB	46.8	93.5	90.2	75.2	0	68.4	60.5	74.1
DH10B	ECDH10B_4046	mobA	30.6	45.6	50.6	61.4	79.7	114.5	46.6	71.7
DH10B	ECDH10B_4047	yihD	0	31.6	70.2	2	0	30.6	19.6	50.3
DH10B	ECDH10B_4048	yihE	1101.7	931.3	504.9	474.8	622.1	570.7	728.6	712.6
DH10B	ECDH10B_4049	dsbA	961.8	797.2	666.5	937.2	534.7	741.2	866.8	540.4
DH10B	ECDH10B_4050	yihF	91.1	80.3	59.9	95.5	1.9	41.8	47.1	25.7
DH10B	ECDH10B_4051	yihG	66.1	99	26.8	26.4	64.4	43.7	14.6	24.6
DH10B	ECDH10B_4052	polA	394.2	379.9	277.3	325.7	183.3	249.7	143.9	169.8
DH10B	ECDH10B_4054	yihA	936	798.1	924.9	1104.6	887.4	780.9	887.5	594.9
DH10B	ECDH10B_4056	yihI	192	186	331.6	295.4	295.3	318.9	454.2	243.8
DH10B	ECDH10B_4057	hemN	231.3	227.3	158.4	170.5	216.6	245.5	227.5	199
DH10B	ECDH10B_4058	glnG	95.5	99.4	75.8	68.1	96	74.9	46.2	52
DH10B	ECDH10B_4059	glnL	50.7	40.6	70.8	54.6	21.3	59.2	51.2	57.2
DH10B	ECDH10B_4060	glnA	316.5	421.7	469.1	433.1	469.2	571.7	376.9	536.9
DH10B	ECDH10B_4061	bipA	1927.9	2472.9	1917.7	2542.3	2010.1	1952.3	1227.5	1229.7
DH10B	ECDH10B_4062	yihL	3.3	56.4	37.3	59.6	17.7	38.3	41.5	44.1
DH10B	ECDH10B_4063	yihM	21.1	20.8	20.1	19.7	47.5	19.6	3.9	12.6
DH10B	ECDH10B_4064	yihN	24.5	16.3	6	0	8.5	6.5	10.2	9.3
DH10B	ECDH10B_4065	ompL	2	3.6	21.9	0	0	5.5	0	29.2
DH10B	ECDH10B_4066	yihO	5.4	4.8	0	6.9	0	1.9	7.5	11.8
DH10B	ECDH10B_4067	yihP	12	9.2	3.8	6.9	21	10.3	3.2	13.3
DH10B	ECDH10B_4068	yihQ	10.4	4.1	7.8	20.3	5.3	7.1	4.1	2.4
DH10B	ECDH10B_4069	yihR	6.1	11.4	0	8.7	0	10.6	0	4.2
DH10B	ECDH10B_4070	yihS	34.1	21.5	11.6	40.1	48.4	32	31.1	25.8
DH10B	ECDH10B_4071	yihT	16.1	6.1	11.2	7.9	21.4	12.4	6.9	14.4
DH10B	ECDH10B_4072	yihU	0	2.1	0	8.4	0	3.2	5.9	3.7
DH10B	ECDH10B_4073	yihV	7.9	8.4	11	6.6	0	5.5	11	5.7
DH10B	ECDH10B_4074	yihW	45.5	36.1	36.7	35.5	74.1	63.8	53.9	31.5
DH10B	ECDH10B_4075	yihX	156.1	109.4	82.2	96.5	122.5	322.3	242.2	401.3
DH10B	ECDH10B_4076	rbn	101.4	83.5	59.9	95.8	148.9	209.7	118.8	225
DH10B	ECDH10B_4077	dtd	93.5	61.3	219.9	165.3	51.2	138.3	121	55.1
DH10B	ECDH10B_4078	yiiD	150.7	133	239	120.8	182.9	211.3	203.4	166.4
DH10B	ECDH10B_4079	yiiE	36.5	0	0	0	0	1.4	0	0
DH10B	ECDH10B_4080	yiiF	19.3	0	0	2.4	0	4.7	0	0
DH10B	ECDH10B_4081	fdhE	292.1	211.6	201.4	219.6	303.6	313.1	307.7	288.8
DH10B	ECDH10B_4082	fdoI	147.3	166.3	134.8	57.3	108.5	146.7	100	88.2
DH10B	ECDH10B_4083	fdoH	363.4	277.6	178.1	250.6	156.9	259.4	235.5	338.8
DH10B	ECDH10B_4084	fdoG	668.1	773.6	385.3	466.2	294.1	435.6	371.2	453.2
DH10B	ECDH10B_4085	fdhD	109.5	75.3	91.8	82.3	32.2	76.2	42.7	76
DH10B	ECDH10B_4086	yiiG	16.5	35	25.1	7.1	0	8.3	0	0
DH10B	ECDH10B_4087	frvR	15.6	19.3	6.1	4.9	0	6.6	17.3	1.9
DH10B	ECDH10B_4088	frvX	0	21.8	0	0	0	10.7	0	11.8
DH10B	ECDH10B_4089	frvB	4.2	12.7	0.5	4.1	0	3.8	4.7	2.3
DH10B	ECDH10B_4091	yiiL	17.9	0	0	0	0	3.3	14.4	16.3
DH10B	ECDH10B_4092	rhaD	22.8	9.4	0	0	9.8	5.8	0	6.2
DH10B	ECDH10B_4093	rhaA	4.5	1.1	0	16.6	0	5.6	0	9.1
DH10B	ECDH10B_4094	rhaB	6.7	4.6	0	0	0	6.3	11.3	2.9
DH10B	ECDH10B_4095	rhaS	0	9.2	0	16	17.1	15.8	15.4	8.7
DH10B	ECDH10B_4096	rhaR	30.1	11.1	11.3	3.4	3.8	20.3	9.7	23.1
DH10B	ECDH10B_4097	rhaT	28.2	17.7	12.5	0	21.7	12.2	16.8	7.6
DH10B	ECDH10B_4098	sodA	790.6	1491.1	1911.4	2679.9	1264.5	1291	452.2	888.7
DH10B	ECDH10B_4099	kdgT	19.1	24.1	6.9	9.3	31.9	14.6	19.2	8.6
DH10B	ECDH10B_4100	yiiM	153.4	151.8	55.1	41.3	220.5	117.2	251.2	121.1
DH10B	ECDH10B_4101	cpxA	553.7	404.1	424.5	341.4	478.2	460.6	506.3	338.4
DH10B	ECDH10B_4102	cpxR	398.7	503.1	256.1	383.5	305.2	484.8	244.7	486.9
DH10B	ECDH10B_4103	cpxP	4600.4	5801.3	3132.2	4330.9	4176.2	4503.1	8577.2	7249.9
DH10B	ECDH10B_4104	fieF	486.9	389.2	218.4	339.6	272	176.7	307.6	193.1
DH10B	ECDH10B_4105	pfkA	1153.2	1083.7	775.8	557.3	723.3	588.9	405.6	460.6
DH10B	ECDH10B_4106	sbp	186.9	173	193.1	98	336.8	363	649.1	732.7
DH10B	ECDH10B_4107	cdh	96.5	104.6	26.1	80.8	85.4	65.1	27	58.7
DH10B	ECDH10B_4108	tpiA	1810.7	1778.9	650.8	1021.3	564.9	832	314.4	401.9
DH10B	ECDH10B_4109	yiiQ	19.6	27.6	0	21.4	16.4	34.4	5	21.6
DH10B	ECDH10B_4110	yiiR	24.6	18.6	15.5	3.6	0	14.5	39.5	29.4
DH10B	ECDH10B_4111	yiiS	23.5	23.1	0	0	0	7.6	0	12.1
DH10B	ECDH10B_4112	yiiT	56	64.4	37.1	45	58.5	87.1	111.2	52.7
DH10B	ECDH10B_4113	fpr	156.3	147.3	227.4	159.3	128.4	285.1	153	175.3
DH10B	ECDH10B_4114	glpX	272.4	303.2	330.8	454	371.5	435.4	459.7	683.1
DH10B	ECDH10B_4115	glpK	969.9	999.4	2210.5	2467.9	2656	3682.7	3385.9	5369.1
DH10B	ECDH10B_4116	glpF	417.9	435.4	572.9	634.4	983.3	1079.3	1037	1114.9
DH10B	ECDH10B_4117	yiiU	771.2	346.5	551.9	926.3	1009.4	929.1	910.8	810.7
DH10B	ECDH10B_4118	rraA	2177.4	907	360.5	262.6	210.3	151.2	372.2	194.3
DH10B	ECDH10B_4119	menA	101.1	71.3	80.2	70.6	95.7	56.9	15.5	57.9
DH10B	ECDH10B_4120	hslU	386.3	501.7	325.7	370.7	323	368.4	204.6	337.7
DH10B	ECDH10B_4121	hslV	352	347.2	114.3	261.5	263.4	150	188.2	152.3
DH10B	ECDH10B_4122	ftsN	441.8	485.3	270.2	541.2	415.5	567.1	535.4	551
